Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"MKT","3010","4","Prin of Marketing","26%","50%","15%","7%","1%","0%","0%","2%","Fine, Amanda Cooper",""
"MKT","3010","5","Prin of Marketing","24%","41%","23%","7%","2%","0%","0%","3%","Knowles, Patricia A",""
"MKT","3020","1","Consumer Behavior","65%","28%","4%","2%","2%","0%","0%","0%","Siemens, Jennifer Di",""
"MKT","3020","2","Consumer Behavior","66%","32%","2%","0%","0%","0%","0%","0%","Siemens, Jennifer Di",""
"MKT","3020","3","Consumer Behavior","36%","44%","12%","2%","4%","0%","0%","2%","Thyroff Fitzwater, A",""
"MKT","3020","4","Consumer Behavior","26%","30%","24%","9%","9%","0%","0%","2%","Thyroff Fitzwater, A",""
"MKT","3210","1","Sports Marketing","37%","63%","0%","0%","0%","0%","0%","0%","Bennett, Delancy H S",""
"MKT","3980","1","Creative Inquiry in Marketing","96%","0%","2%","0%","0%","0%","0%","2%","McElveen, Carter Wil",""
"MKT","4200","1","Professional Selling","88%","8%","4%","0%","0%","0%","0%","0%","Moore, Jesse N",""
"MKT","4200","2","Professional Selling","54%","38%","4%","0%","0%","0%","0%","4%","Moore, Jesse N",""
"MKT","4200","3","Professional Selling","50%","35%","8%","0%","8%","0%","0%","0%","McElveen, Carter Wil",""
"MKT","4200","4","Professional Selling","75%","21%","0%","4%","0%","0%","0%","0%","McElveen, Carter Wil",""
"MKT","4230","1","Promotional Strategy","32%","38%","22%","4%","0%","0%","0%","4%","Knowles, Patricia A",""
"MKT","4240","1","Sales Management","66%","31%","3%","0%","0%","0%","0%","0%","Mullins, Ryan R",""
"MKT","4270","1","International Mktg","28%","14%","38%","14%","0%","0%","0%","7%","Duke, Charles R",""
"MKT","4270","2","International Mktg","20%","27%","50%","0%","0%","0%","0%","3%","Duke, Charles R",""
"MKT","4270","3","International Mktg","42%","36%","15%","3%","3%","0%","0%","0%","Gomes, Roger",""
"MKT","4270","4","International Mktg","29%","47%","21%","0%","0%","0%","0%","3%","Gomes, Roger",""
"MKT","4270","5","International Mktg","21%","58%","12%","9%","0%","0%","0%","0%","Gomes, Roger",""
"MKT","4280","1","Services Marketing","80%","18%","0%","0%","0%","0%","0%","2%","Gaubert, James G",""
"MKT","4310","1","Marketing Research","42%","42%","16%","0%","0%","0%","0%","0%","Swain, Scott Darren",""
"MKT","4310","2","Marketing Research","35%","57%","8%","0%","0%","0%","0%","0%","Swain, Scott Darren",""
"MKT","4310","3","Marketing Research","18%","61%","18%","3%","0%","0%","0%","0%","Hopkins, Christopher",""
"MKT","4330","1","Sport Mkt Strategy","32%","50%","18%","0%","0%","0%","0%","0%","Fine, Amanda Cooper",""
"MKT","4430","1","Advertising Strategy","94%","6%","0%","0%","0%","0%","0%","0%","Cameron, Albert Neil",""
"MKT","4450","1","Macromarketing","56%","34%","3%","0%","0%","6%","0%","0%","Kilbourne, William E",""
"MKT","4500","1","Strategic Mktg Mgt","19%","63%","19%","0%","0%","0%","0%","0%","Raymond, Mary Anne",""
"MKT","4500","2","Strategic Mktg Mgt","18%","76%","6%","0%","0%","0%","0%","0%","Hopkins, Christopher",""
"MKT","4500","3","Strategic Mktg Mgt","43%","50%","3%","3%","0%","0%","0%","0%","Bennett, Delancy H S",""
"MKT","4500","4","Strategic Mktg Mgt","8%","40%","44%","8%","0%","0%","0%","0%","Raymond, Mary Anne",""
"MKT","4950","1","Selected Topics","28%","39%","17%","6%","0%","0%","0%","11%","Weathers, Peter D",""
"MKT","8620","1","MKT 8620: 001","41%","59%","0%","0%","0%","0%","0%","0%","Weathers, Peter D",""
"MKT","8650","1","MKT 8650: 001","33%","67%","0%","0%","0%","0%","0%","0%","Dorsch, Michael J",""
"MKT","8660","1","Professional Selling","75%","20%","0%","0%","0%","0%","0%","5%","Mullins, Ryan R",""
"ML","1020","1","Leadership Fund II","79%","21%","0%","0%","0%","0%","0%","0%","Hansel, Garry Michae",""
"ML","1020","2","Leadership Fund II","57%","24%","10%","0%","5%","0%","0%","5%","Hansel, Garry Michae",""
"ML","2020","1","ML 2020: 001","56%","38%","6%","0%","0%","0%","0%","0%","Bras, Thierry Andre",""
"ML","2020","2","ML 2020: 002","76%","24%","0%","0%","0%","0%","0%","0%","Bras, Thierry Andre",""
"ML","3020","2","Adv Leadership II","80%","20%","0%","0%","0%","0%","0%","0%","Norris, Kelly Rodric",""
"MSE","2100","1","MSE 2100: 001","30%","38%","24%","4%","2%","0%","0%","1%","Kennedy, Marian S",""
"MSE","2100","2","MSE 2100: 002","27%","30%","27%","8%","3%","0%","0%","5%","Skaar, Eric C",""
"MSE","2100","3","MSE 2100: 003","42%","19%","30%","3%","4%","0%","0%","2%","Martin, Julie Patric",""
"MSE","2500","1","MSE 2500: 001","68%","25%","4%","0%","4%","0%","0%","0%","Lickfield, Deborah K",""
"MSE","3260","1","MSE 3260: 001","24%","26%","36%","9%","4%","0%","0%","1%","Lickfield, Gary C",""
"MSE","3280","1","MSE 3280: 001","64%","21%","7%","0%","7%","0%","0%","0%","Skaar, Eric C",""
"MSE","3420","2","MSE 3420: 002","64%","27%","0%","0%","9%","0%","0%","0%","Bordia, Rajendra Kum",""
"MSE","3610","1","MSE 3610: 001","25%","33%","33%","8%","0%","0%","0%","0%","Kennedy, Marian S",""
"MSE","4160","1","MSE 4160: 001","68%","26%","0%","0%","5%","0%","0%","0%","Skaar, Eric C",""
"MSE","4220","1","MSE 4220: 001","26%","52%","19%","0%","0%","0%","0%","4%","Blouin, Vincent Yves",""
"MSE","4330","1","MSE 4330: 001","89%","11%","0%","0%","0%","0%","0%","0%","Brosnan, Denis A",""
"MSE","4560","1","MSE 4560: 001","25%","50%","19%","0%","6%","0%","0%","0%","Lickfield, Gary C",""
"MUSC","1120","2","Beg Class Guitar II","75%","0%","0%","0%","0%","0%","0%","25%","Stevenson, David E",""
"MUSC","1420","2","MUSC 1420: 002","60%","10%","0%","0%","10%","0%","0%","20%","Rash, Dan R",""
"MUSC","1430","2","MUSC 1430: 002","70%","0%","0%","0%","10%","0%","0%","20%","Rash, Dan R",""
"MUSC","1800","1","MUSC 1800: 001","25%","67%","0%","0%","8%","0%","0%","0%","Altstatt, Hamilton S",""
"MUSC","2100","1","Music in West World","68%","13%","16%","0%","0%","0%","0%","3%","Lapin, Eric J",""
"MUSC","2100","2","Music in West World","45%","25%","25%","3%","0%","0%","0%","3%","Odom, Lisa Sain",""
"MUSC","2100","3","Music in West World","69%","25%","3%","3%","0%","0%","0%","0%","Lapin, Eric J",""
"MUSC","2100","4","Music in West World","75%","19%","6%","0%","0%","0%","0%","0%","Jacobus, Rhea Beth",""
"MUSC","2100","5","Music in West World","66%","31%","3%","0%","0%","0%","0%","0%","Jacobus, Rhea Beth",""
"MUSC","2100","6","Music in West World","75%","22%","3%","0%","0%","0%","0%","0%","Jacobus, Rhea Beth",""
"MUSC","2100","9","Music in West World","55%","39%","3%","0%","0%","0%","0%","3%","Kibler, Lea F",""
"MUSC","3110","1","MUSC 3110: 001","57%","33%","7%","3%","0%","0%","0%","0%","Hosler, Ned M",""
"MUSC","3120","1","History of Jazz","53%","26%","11%","5%","5%","0%","0%","0%","Lapin, Eric J",""
"MUSC","3170","1","Hist of Country Mus","90%","10%","0%","0%","0%","0%","0%","0%","Hosler, Ned M",""
"MUSC","3310","1","MUSC 3310: 001","86%","6%","4%","0%","0%","0%","0%","4%","Hurlburt, Timothy Ra",""
"MUSC","3310","2","MUSC 3310: 002","95%","5%","0%","0%","0%","0%","0%","0%","Hurlburt, Timothy Ra",""
"MUSC","3620","1","Symphonic Band","91%","2%","4%","0%","0%","0%","0%","2%","Spede, Mark J",""
"MUSC","3690","1","Symphony Orchestra","89%","11%","0%","0%","0%","0%","0%","0%","Levin, Andrew R",""
"MUSC","3700","1","Clemson University Singers","91%","4%","2%","0%","2%","0%","0%","2%","Durham, Justin W",""
"MUSC","3710","1","Women's Glee","92%","2%","3%","0%","3%","0%","0%","0%","Durham, Justin W",""
"MUSC","3720","1","Men's Glee","91%","0%","0%","0%","0%","0%","0%","9%","Conley, David A.",""
"MUSC","4160","1","MUSC 4160: 001","28%","36%","28%","8%","0%","0%","0%","0%","Li-Bleuel, Linda L",""
"NPL","3010","1","NPL 3010: 001","72%","17%","6%","0%","0%","0%","0%","6%","Lamb, Tracy Diane",""
"NPL","3030","1","NPL 3030: 001","80%","20%","0%","0%","0%","0%","0%","0%","Price, Wendell",""
"NURS","3030","1","NURS 3030: 001","36%","51%","10%","0%","0%","0%","0%","3%","Ravan, Leslie Anne M",""
"NURS","3030","400","NURS 3030: 400","31%","63%","6%","0%","0%","0%","0%","0%","Ravan, Leslie Anne M",""
"NURS","3100","1","NURS 3100: 001","35%","65%","0%","0%","0%","0%","0%","0%","Willoughby, Deborah",""
"NURS","3110","1","NURS 3110: 001","95%","3%","0%","0%","3%","0%","0%","0%","Lanham, Janice Garri",""
"NURS","3120","1","NURS 3120: 001","42%","55%","3%","0%","0%","0%","0%","0%","Pye, Angela K",""
"NURS","3190","400","NURS 3190: 400","80%","10%","5%","0%","0%","0%","0%","5%","Smith, Kelly Jordan",""
"NURS","3200","1","NURS 3200: 001","95%","5%","0%","0%","0%","0%","0%","0%","Steck, Mary B",""
"NURS","3330","1","Health Care Genetics","93%","7%","0%","0%","0%","0%","0%","0%","DeLuca, Jane Marie",""
"NURS","3330","400","Health Care Genetics","78%","22%","0%","0%","0%","0%","0%","0%","Steck, Mary B",""
"NURS","3400","1","NURS 3400: 001","21%","66%","8%","3%","3%","0%","0%","0%","Murton, Catherine Si",""
"NURS","4010","1","NURS 4010: 001","87%","13%","0%","0%","0%","0%","0%","0%","Garrard, Lindsey Reb",""
"NURS","4030","1","NURS 4030: 001","86%","14%","0%","0%","0%","0%","0%","0%","Whitcomb, John Josep",""
"NURS","4100","1","NURS 4100: 001","91%","9%","0%","0%","0%","0%","0%","0%","Webster, Sheri Smith",""
"NURS","4110","1","NURS 4110: 001","58%","42%","0%","0%","0%","0%","0%","0%","Temples, Heide S.",""
"NURS","4120","1","NURS 4120: 001","78%","22%","0%","0%","0%","0%","0%","0%","Miller, Lisa B",""
"NURS","4150","1","NURS 4150: 001","88%","12%","0%","0%","0%","0%","0%","0%","Gillespie, Jackie S",""
"NURS","4250","400","NURS 4250: 400","50%","36%","14%","0%","0%","0%","0%","0%","Amerson, Roxanne",""
"NURS","4280","1","Senior Honors II (HON)","86%","7%","7%","0%","0%","0%","0%","0%","Meehan, Nancy K","H"
"NURS","8010","400","NURS 8010: 400","56%","36%","3%","0%","0%","0%","0%","5%","Timmons, Shirley Mae",""
"NURS","8080","400","NURS 8080: 400","71%","24%","2%","0%","2%","0%","0%","0%","Parker, Veronica G",""
"NURS","8200","400","NURS 8200: 400","20%","70%","0%","0%","0%","0%","0%","10%","Temples, Heide S.",""
"NURS","8210","400","NURS 8210: 400","68%","27%","0%","0%","0%","0%","0%","5%","Fasolino, Tracy King",""
"NURS","8480","400","NURS 8480: 400","87%","13%","0%","0%","0%","0%","0%","0%","Holaday, Bonnie J",""
"NURS","8850","400","NURS 8850: 400","88%","12%","0%","0%","0%","0%","0%","0%","Garrard, Lindsey Reb",""
"NUTR","2030","1","Intro Princ of Human Nutrition","37%","43%","12%","1%","2%","0%","0%","4%","Haliena, Rita M",""
"NUTR","4250","1","Medica Nutr Thera II","68%","32%","0%","0%","0%","0%","0%","0%","Haley-Zitlin, Vivian",""
"NUTR","4260","1","NUTR 4260: 001","51%","45%","4%","0%","0%","0%","0%","0%","Haliena, Rita M",""
"NUTR","4550","1","NUTR 4550: 001","48%","39%","10%","0%","3%","0%","0%","0%","Jesch, Elliot D",""
"NUTR","8030","1","NUTR 8030: 001","85%","8%","0%","0%","0%","0%","0%","8%","Haley-Zitlin, Vivian",""
"PA","2010","1","PA 2010: 001","73%","18%","9%","0%","0%","0%","0%","0%","Hosler, Ned M",""
"PA","2800","1","PA 2800: 001","38%","0%","23%","0%","8%","0%","0%","31%","Moore, Kenneth W",""
"PADM","8220","400","PADM 8220: 400","85%","8%","0%","0%","8%","0%","0%","0%","Mellott, Mark Daniel",""
"PADM","8340","400","PADM 8340: 400","78%","22%","0%","0%","0%","0%","0%","0%","Moorman, Andrew B",""
"PADM","8680","400","PADM 8680: 400","36%","57%","0%","0%","7%","0%","0%","0%","Bundrick, Alfred E",""
"PHIL","1010","1","Intro to Phil Prob","47%","35%","6%","3%","3%","0%","0%","6%","Stegall, David L",""
"PHIL","1010","2","Intro to Phil Prob","68%","18%","9%","0%","0%","0%","0%","6%","Stegall, David L",""
"PHIL","1010","3","Intro to Phil Prob","45%","36%","15%","0%","3%","0%","0%","0%","Grau, Christopher M",""
"PHIL","1020","1","Intro to Logic","73%","9%","3%","3%","9%","0%","0%","3%","Hannen, Michael Hal",""
"PHIL","1020","2","Intro to Logic","68%","15%","6%","0%","3%","0%","0%","9%","Hannen, Michael Hal",""
"PHIL","1020","3","Intro to Logic","76%","24%","0%","0%","0%","0%","0%","0%","Hannen, Michael Hal",""
"PHIL","1020","4","Intro to Logic","28%","22%","25%","0%","3%","0%","0%","22%","Mun, Cecilea",""
"PHIL","1020","5","Intro to Logic","7%","43%","11%","0%","4%","0%","0%","36%","Mun, Cecilea",""
"PHIL","1020","6","Intro to Logic","19%","8%","0%","0%","4%","0%","0%","69%","Mun, Cecilea",""
"PHIL","1030","1","Intro to Ethics HON","63%","26%","0%","5%","0%","0%","0%","5%","Satris, Stephen A","H"
"PHIL","1030","2","Intro to Ethics","57%","30%","8%","0%","0%","0%","0%","5%","Stegall, David L",""
"PHIL","1030","3","Intro to Ethics","36%","53%","3%","0%","0%","0%","0%","8%","Satris, Stephen A",""
"PHIL","1030","4","Intro to Ethics","38%","32%","26%","3%","0%","0%","0%","0%","Ingle, Jennifer F",""
"PHIL","1030","5","Intro to Ethics","36%","45%","6%","6%","3%","0%","0%","3%","Ingle, Jennifer F",""
"PHIL","1030","6","Intro to Ethics","17%","53%","23%","0%","0%","0%","0%","7%","Starkey, Charles",""
"PHIL","3040","1","PHIL 3040: 001","54%","39%","4%","0%","0%","0%","0%","4%","Hannen, Michael Hal",""
"PHIL","3050","1","PHIL 3050: 001","29%","50%","18%","0%","4%","0%","0%","0%","May, Todd G",""
"PHIL","3150","1","PHIL 3150: 001","32%","32%","14%","7%","7%","0%","0%","7%","Ingle, Jennifer F",""
"PHIL","3160","1","Mod Phil","31%","62%","0%","0%","8%","0%","0%","0%","Starkey, Charles",""
"PHIL","3200","1","PHIL 3200: 001","38%","50%","0%","0%","8%","0%","0%","4%","Delmas, Candice",""
"PHIL","3250","1","Phil of Science","45%","27%","9%","0%","0%","0%","0%","18%","Mun, Cecilea",""
"PHIL","3260","1","Science and Values","56%","32%","9%","0%","0%","0%","0%","3%","Garnar, Andrew W",""
"PHIL","3260","2","Science and Values","47%","26%","18%","0%","3%","0%","0%","6%","Garnar, Andrew W",""
"PHIL","3260","3","Science and Values","47%","44%","6%","0%","3%","0%","0%","0%","Garnar, Andrew W",""
"PHIL","3300","1","PHIL 3300: 001","50%","35%","8%","4%","0%","0%","0%","4%","May, Todd G",""
"PHIL","3430","1","PHIL 3430: 001","33%","47%","13%","0%","3%","0%","0%","3%","Delmas, Candice",""
"PHIL","3440","1","Business Ethics","83%","15%","0%","0%","0%","0%","0%","3%","Stegall, David L",""
"PHIL","3480","1","PHIL 3480: 001","43%","50%","7%","0%","0%","0%","0%","0%","Grau, Christopher M",""
"PHIL","3490","1","Gender and Sexuality","45%","31%","14%","3%","3%","0%","0%","3%","Ingle, Jennifer F",""
"PHIL","3990","1","PHIL 3990: 001","33%","60%","7%","0%","0%","0%","0%","0%","Smith, Kelly C",""
"PHSC","1170","1","Intro Chem & Earth","93%","7%","0%","0%","0%","0%","0%","0%","Nammouz, Minory",""
"PHYS","1220","1","Physics With Cal I","12%","39%","32%","8%","5%","0%","0%","5%","The, Lih-sin",""
"PHYS","1220","2","Physics With Cal I","21%","42%","27%","7%","2%","0%","0%","1%","The, Lih-sin",""
"PHYS","1220","3","Physics With Cal I","30%","44%","19%","2%","3%","0%","0%","2%","The, Lih-sin",""
"PHYS","1220","4","Physics With Cal I","20%","33%","33%","5%","6%","0%","0%","3%","Brown, Jason Stratfo",""
"PHYS","1220","5","Physics With Cal I","22%","39%","24%","6%","5%","0%","0%","4%","Leising, Mark D",""
"PHYS","1220","8","Physics With Cal I HON","36%","31%","24%","5%","2%","0%","0%","2%","Marler, Joan P","H"
"PHYS","1240","1","Physics Lab I","50%","39%","6%","0%","0%","0%","0%","6%","Hester, Jerry D",""
"PHYS","1240","2","Physics Lab I","47%","53%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","3","Physics Lab I","38%","63%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","4","Physics Lab I","33%","61%","6%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","5","Physics Lab I","69%","25%","0%","0%","0%","0%","0%","6%","Hester, Jerry D",""
"PHYS","1240","6","Physics Lab I","61%","39%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","7","Physics Lab I","19%","81%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","8","PHYSICS LAB I","23%","62%","15%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","9","Physics Lab I","59%","41%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","10","Physics Lab I","89%","11%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","11","Physics Lab I","44%","44%","11%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","12","Physics Lab I","81%","19%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","13","Physics Lab I","89%","11%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","14","Physics Lab I","42%","50%","0%","0%","0%","0%","0%","8%","Hester, Jerry D",""
"PHYS","1240","15","Physics Lab I","78%","22%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","16","Physics Lab I","17%","61%","6%","0%","0%","0%","0%","17%","Hester, Jerry D",""
"PHYS","1240","17","Physics Lab I","33%","56%","0%","0%","0%","0%","0%","11%","Hester, Jerry D",""
"PHYS","1240","18","Physics Lab I","22%","67%","11%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","19","Physics Lab I","39%","56%","0%","0%","0%","0%","0%","6%","Hester, Jerry D",""
"PHYS","1240","20","Physics Lab I","28%","67%","6%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","21","Physics Lab I","32%","42%","0%","0%","0%","0%","0%","26%","Hester, Jerry D",""
"PHYS","1240","22","Physics Lab I","25%","50%","13%","0%","0%","0%","0%","13%","Hester, Jerry D",""
"PHYS","1240","23","Physics Lab I","50%","40%","0%","0%","0%","0%","0%","10%","Hester, Jerry D",""
"PHYS","1240","24","Physics Lab I","67%","28%","6%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","25","Physics Lab I","50%","50%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","26","Physics Lab I","18%","71%","12%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","27","Physics Lab I","44%","56%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","1240","29","Physics Lab I","28%","50%","17%","0%","0%","0%","0%","6%","Hester, Jerry D",""
"PHYS","2000","1","PHYS 2000: 001","34%","38%","26%","0%","0%","0%","0%","2%","Pope, Amy Liann",""
"PHYS","2070","1","General Physics I","28%","35%","19%","8%","5%","0%","0%","6%","Pope, Amy Liann",""
"PHYS","2080","1","General Physics II","33%","46%","13%","7%","1%","0%","0%","0%","Puneet, Pooja",""
"PHYS","2080","2","General Physics II","44%","38%","13%","3%","1%","0%","0%","1%","Puneet, Pooja",""
"PHYS","2090","1","Gen Phys Lab I","83%","17%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2090","2","Gen Phys Lab I","81%","19%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2090","3","Gen Phys Lab I","33%","54%","4%","8%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2090","4","Gen Phys Lab I","53%","16%","21%","0%","0%","0%","0%","11%","Hester, Jerry D",""
"PHYS","2090","5","Gen Phys Lab I","71%","21%","0%","0%","0%","0%","0%","8%","Hester, Jerry D",""
"PHYS","2090","6","Gen Phys Lab I","63%","29%","4%","0%","0%","0%","0%","4%","Hester, Jerry D",""
"PHYS","2090","7","Gen Phys Lab I","33%","58%","0%","0%","0%","0%","0%","8%","Hester, Jerry D",""
"PHYS","2090","8","Gen Phys Lab I","48%","48%","0%","0%","0%","0%","0%","4%","Hester, Jerry D",""
"PHYS","2090","9","Gen Phys Lab I","79%","21%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2090","10","Gen Phys Lab I","48%","52%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","1","Gen Phys Lab II","54%","38%","8%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","2","Gen Phys Lab II","50%","33%","17%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","3","Gen Phys Lab II","63%","38%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","4","Gen Phys Lab II","92%","8%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","6","Gen Phys Lab II","50%","50%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","7","Gen Phys Lab II","57%","43%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","8","Gen Phys Lab II","79%","21%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","9","Gen Phys Lab II","43%","52%","0%","0%","0%","0%","0%","4%","Hester, Jerry D",""
"PHYS","2100","10","Gen Phys Lab II","54%","29%","8%","0%","0%","0%","0%","8%","Hester, Jerry D",""
"PHYS","2100","11","Gen Phys Lab II","67%","25%","8%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","12","Gen Phys Lab II","63%","21%","4%","0%","4%","0%","0%","8%","Hester, Jerry D",""
"PHYS","2100","13","Gen Phys Lab II","38%","54%","8%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","14","Gen Phys Lab II","58%","33%","0%","0%","0%","0%","0%","8%","Hester, Jerry D",""
"PHYS","2100","15","Gen Phys Lab II","21%","67%","13%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2100","16","Gen Phys Lab II","23%","50%","18%","5%","5%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2210","1","Physics With Cal II","30%","29%","26%","9%","3%","0%","0%","2%","Brown, Jason Stratfo",""
"PHYS","2210","2","Physics With Cal II","28%","39%","22%","7%","3%","0%","0%","3%","Brown, Jason Stratfo",""
"PHYS","2210","3","Physics With Cal II","46%","23%","8%","23%","0%","0%","0%","0%","Daw, Murray S",""
"PHYS","2220","1","Phys With Cal III","57%","30%","11%","0%","3%","0%","0%","0%","Kang, Hye Jung",""
"PHYS","2230","2","Physics Lab II","35%","29%","29%","0%","0%","0%","0%","6%","Hester, Jerry D",""
"PHYS","2230","3","Physics Lab II","71%","18%","0%","0%","6%","0%","0%","6%","Hester, Jerry D",""
"PHYS","2230","4","Physics Lab II","13%","63%","13%","13%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2230","5","Physics Lab II","25%","50%","17%","8%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2230","6","Physics Lab II","28%","72%","0%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2230","8","Physics Lab II","29%","59%","12%","0%","0%","0%","0%","0%","Hester, Jerry D",""
"PHYS","2240","1","Physics Lab III","50%","39%","0%","0%","0%","0%","0%","11%","Hester, Jerry D",""
"PHYS","2240","2","Physics Lab III","41%","53%","0%","0%","0%","0%","0%","6%","Hester, Jerry D",""
"PHYS","2400","1","Phys of Weather ONLINE","31%","29%","18%","10%","4%","0%","0%","8%","Larsen, Miguel F",""
"PHYS","3120","1","PHYS 3120: 001","40%","40%","13%","0%","0%","0%","0%","7%","Ding, Feng",""
"PHYS","3220","1","Mechanics II","27%","33%","20%","13%","0%","0%","0%","7%","Meriwether, John W",""
"PHYS","3260","1","Exper Physics II","33%","42%","17%","0%","0%","0%","0%","8%","Sosolik, Chad E",""
"PHYS","3560","1","PHYS 3560: 001","58%","25%","0%","8%","0%","0%","0%","8%","Sosolik, Chad E",""
"PHYS","4410","1","Electromagnetics I","27%","45%","18%","0%","0%","0%","0%","9%","Takacs, Endre Andras",""
"PHYS","4560","1","Quantum Physics II","8%","77%","15%","0%","0%","0%","0%","0%","He, Jian",""
"PHYS","4650","1","Thermo and Stat Mech","20%","67%","13%","0%","0%","0%","0%","0%","King, Jeremy",""
"PHYS","8150","1","Statistical Therm I","28%","56%","11%","0%","6%","0%","0%","0%","Oberheide, Jens",""
"PHYS","8410","1","PHYS 8410: 001","11%","72%","11%","0%","0%","0%","0%","6%","Lehmacher, Gerald A",""
"PHYS","9520","1","PHYS 9520: 001","6%","33%","61%","0%","0%","0%","0%","0%","Marinescu, Domnita C",""
"PKSC","1020","1","PKSC 1020: 001","19%","51%","15%","13%","3%","0%","0%","0%","Batt, Heather P",""
"PKSC","2010","1","PKSC 2010: 001","19%","33%","30%","12%","6%","0%","0%","0%","Batt, Heather P",""
"PKSC","2020","1","PKSC 2020: 001","53%","24%","24%","0%","0%","0%","0%","0%","Moore, Robert Truett",""
"PKSC","2040","1","PKSC 2040: 001","66%","16%","13%","2%","2%","0%","0%","2%","Moore, Robert Truett",""
"PKSC","2060","1","PKSC 2060: 001","93%","4%","0%","4%","0%","0%","0%","0%","Moore, Robert Truett",""
"PKSC","2200","1","PKSC 2200: 001","67%","25%","8%","0%","0%","0%","0%","0%","Snyder, William Aaro",""
"PKSC","3200","1","PKSC 3200: 001","31%","46%","10%","5%","5%","0%","0%","3%","Hurley, Rupert A",""
"PKSC","3680","1","Pkg and Society","13%","41%","18%","10%","15%","0%","0%","3%","Batt, Heather P",""
"PKSC","4010","1","PKSC 4010: 001","45%","49%","2%","0%","4%","0%","0%","0%","Pometto, Anthony Lou",""
"PKSC","4030","1","PKSC 4030: 001","65%","30%","4%","0%","0%","0%","0%","0%","Kimmel, Robert M.",""
"PKSC","4200","1","PKSC 4200: 001","70%","17%","13%","0%","0%","0%","0%","0%","Kimmel, Robert M.",""
"PKSC","4300","1","PKSC 4300: 001","16%","67%","14%","0%","2%","0%","0%","2%","Darby, Duncan O",""
"PKSC","4400","1","PKSC 4400: 001","29%","38%","21%","3%","9%","0%","0%","0%","Batt, Gregory S",""
"PKSC","4640","1","Fd & Hc Pkg Systems","50%","36%","9%","5%","0%","0%","0%","0%","Cooksey, Kay D",""
"PKSC","8510","1","Pkg Sci Seminar","75%","13%","0%","0%","0%","0%","0%","13%","Thomas, Ronnie L.",""
"PLPA","2130","1","Fungi & Civilization","48%","28%","11%","7%","4%","0%","0%","2%","Kerrigan, Julia Loui",""
"PLPA","6590","1","PLPA 6590: 001","75%","25%","0%","0%","0%","0%","0%","0%","Agudelo, Paula",""
"POSC","1010","1","Amer National Govt","13%","63%","23%","0%","0%","0%","0%","1%","Stewart, Joseph Earl",""
"POSC","1010","2","Amer National Govt","7%","40%","33%","13%","7%","0%","0%","0%","Warber, Adam L",""
