Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ENGR,2080,184,Engr Graphics & Machine,44%,33%,10%,2%,6%,0%,0%,4%,0%,0%,0%,0%,"Walker, Kyle J",
ENGR,2080,381,Engr Graphics & Machine,56%,24%,13%,2%,0%,0%,0%,4%,0%,0%,0%,0%,"Minor, John C",
ENGR,2080,382,Engr Graphics & Machine,52%,20%,15%,0%,6%,0%,0%,7%,0%,0%,0%,0%,"Minor, John C",
ENGR,2080,683,Engr Graphics & Machine,59%,25%,4%,4%,4%,0%,0%,5%,0%,0%,0%,0%,"THOMAS, VISHAL",
,,,,,,,,,,,,,,,,JOSEPH,
ENGR,2080,686,Engr Graphics & Machine,47%,25%,18%,2%,2%,0%,0%,5%,0%,0%,0%,0%,"THOMAS, VISHAL",
,,,,,,,,,,,,,,,,JOSEPH,
ENGR,2080,782,Engr Graphics & Machine,50%,26%,11%,4%,4%,0%,0%,4%,0%,0%,0%,0%,"Yasmin, Nighat",
ENGR,2080,785,Engr Graphics & Machine,61%,32%,2%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Brown, Jennifer",
,,,,,,,,,,,,,,,,Paige Shaffer,
ENGR,2080,883,Engr Graphics & Machine,58%,24%,11%,2%,0%,0%,0%,4%,0%,0%,0%,0%,"Brown, Jennifer",
,,,,,,,,,,,,,,,,Paige Shaffer,
ENGR,2100,303,CAD & Engineering Applica,50%,34%,6%,3%,0%,0%,0%,6%,0%,0%,0%,0%,"Cassule, Leonildo",
,,,,,,,,,,,,,,,,Nelson,
ENGR,2100,304,CAD & Engineering Applica,38%,33%,10%,0%,10%,0%,0%,10%,0%,0%,0%,0%,"Mohammadi Nafchi,",
,,,,,,,,,,,,,,,,Ali,
ENGR,2100,305,CAD & Engineering Applica,15%,48%,17%,8%,6%,0%,0%,6%,0%,0%,0%,0%,"Anderson, Stanley",
,,,,,,,,,,,,,,,,Terrell,
ENGR,2100,306,CAD & Engineering Applica,19%,45%,16%,6%,6%,0%,0%,6%,0%,0%,0%,0%,"Anderson, Stanley",
,,,,,,,,,,,,,,,,Terrell,
ENGR,2100,701,CAD & Engineering Applica,55%,34%,7%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Yasmin, Nighat",
ENR,1020,1,Intro to Envir & Natur Res I,67%,20%,2%,2%,5%,0%,0%,4%,0%,0%,0%,0%,"Hernandez-Rubio,",
,,,,,,,,,,,,,,,,Lauren Amanda,
ENR,3020,1,Nat Res Measurements,60%,29%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Barrett, Russell K",
ENR,4130,2,Restoration Ecology,83%,10%,3%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Hagan, Althea",
,,,,,,,,,,,,,,,,Simone Hotaling,
ENR,4500,1,Conservation Issues,87%,10%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Johnson, Alan R.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 71 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ENR,4500,2,Conservation Issues,73%,23%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Johnson, Alan R.",
ENR,6130,1,Restoration Ecology,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hagan, Althea",
,,,,,,,,,,,,,,,,Simone Hotaling,
ENSP,2000,1,Intro Environ Sci,62%,22%,12%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Owino, Tom O.",
ENSP,2000,2,Intro Environ Sci,80%,17%,0%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Carraway, Elizabeth",
,,,,,,,,,,,,,,,,R.,
ENSP,2000,3,Intro Environ Sci,67%,29%,0%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Scribner, Emily Don",
ENSP,2000,4,Intro Environ Sci,77%,21%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,2000,5,Intro Environ Sci,66%,28%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,4000,1,Studies in Environmental S,61%,26%,9%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Margaret",
,,,,,,,,,,,,,,,,Louise,
ENT,6150,1,Insect Taxonomy,38%,63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Caterino, Michael S",
ENT,8090,1,Seminar in Entomology,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Chong, Juang Horng",
ENTR,1010,2,Entrepreneurial Mindset,86%,11%,3%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Hannon, John",
,,,,,,,,,,,,,,,,Michael,
ENTR,1090,2,How to Start a Startup,72%,14%,6%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Hannon, John",
,,,,,,,,,,,,,,,,Michael,
ENTR,2010,2,Sports Entrepreneurship,92%,5%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hannon, John",
,,,,,,,,,,,,,,,,Michael,
ESED,8500,3,Special Topics in ESED - ST,67%,25%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"High, Karen Ann",
ESED,8610,1,Practicum in STEM Educati,78%,11%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"High, Karen Ann",
ESED,8710,1,Engr & Sci Educ Research,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gallagher, Eliza",
,,,,,,,,,,,,,,,,Dargan,
ESED,8720,1,Action Research in STEM E,83%,0%,0%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"High, Karen Ann",
ESED,9910,5,Dissertation Rsrch and Wri,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"High, Karen Ann",
ETOX,8610,1,Departmental Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Van den Hurk, Peter",
FDSC,1020,1,Persp Food Nutrition,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McGregor, John U.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 72 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FDSC,2140,1,Fd Resources & Soc,86%,8%,2%,2%,1%,0%,0%,0%,0%,0%,0%,0%,"Dawson, Paul L",
FDSC,4020,1,Food Chemistry II,43%,36%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Chen, Feng",
FDSC,4030,1,Food Ch & Analysis,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dawson, Paul L",
FDSC,4080,1,Food Process Eng,73%,13%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Turner, Aaron Paul",
FDSC,4090,1,TQM for Food & Pckg Indu,76%,6%,12%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"McGregor, John U.",
FDSC,4500,12,Creative Inquiry-Food Scie,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dawson, Paul L",
FDSC,4500,18,Creative Inquiry-Food Scie,63%,13%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Jiang, Xiuping",
FDSC,8150,1,Food Service Systems Mgt,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fraser, Angela M",
FIN,2010,401,Intro to Personal Finance I,94%,4%,0%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,2010,402,Intro to Personal Finance I,91%,3%,2%,1%,2%,0%,0%,1%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,2020,401,Intro to Personal Finance II,91%,5%,1%,1%,0%,0%,0%,1%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,3040,1,Risk & Insurance,16%,29%,44%,2%,7%,0%,0%,2%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,1,Investment Analysis,16%,27%,34%,7%,9%,0%,0%,7%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,2,Investment Analysis,24%,32%,30%,8%,0%,0%,0%,6%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,3,Investment Analysis,18%,41%,24%,6%,10%,0%,0%,2%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,4,Investment Analysis,21%,38%,18%,3%,10%,0%,0%,10%,0%,0%,0%,0%,"Zykaj, Blerina",
FIN,3050,5,Investment Analysis,31%,26%,21%,10%,5%,0%,0%,8%,0%,0%,0%,0%,"Zykaj, Blerina",
FIN,3060,4,Corporation Finance,30%,26%,28%,16%,0%,0%,0%,0%,0%,0%,0%,0%,"Sun, Minxing",
FIN,3060,5,Corporation Finance,24%,32%,32%,6%,2%,0%,0%,4%,0%,0%,0%,0%,"Sun, Minxing",
FIN,3060,6,Corporation Finance,18%,26%,34%,10%,10%,0%,0%,2%,0%,0%,0%,0%,"Sun, Minxing",
FIN,3060,7,Corporation Finance,15%,38%,36%,4%,0%,0%,0%,6%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3060,8,Corporation Finance,10%,23%,35%,4%,13%,0%,0%,15%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3060,401,Corporation Finance,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,3060,402,Corporation Finance,84%,15%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harris, Joshua W",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 73 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FIN,3060,403,Corporation Finance,50%,32%,9%,5%,5%,0%,0%,0%,0%,0%,0%,0%,"Franklin, Ramon",
,,,,,,,,,,,,,,,,Tolbert,
FIN,3060,404,Corporation Finance,48%,37%,8%,2%,3%,0%,0%,3%,0%,0%,0%,0%,"Franklin, Ramon",
,,,,,,,,,,,,,,,,Tolbert,
FIN,3060,405,Corporation Finance,44%,34%,17%,2%,0%,0%,0%,3%,0%,0%,0%,0%,"Franklin, Ramon",
,,,,,,,,,,,,,,,,Tolbert,
FIN,3070,1,Prin of Real Estate,15%,51%,25%,6%,0%,0%,0%,3%,0%,0%,0%,0%,"Shen, Yannan",
FIN,3070,2,Prin of Real Estate,34%,42%,21%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Shen, Yannan",
FIN,3070,3,Prin of Real Estate,22%,45%,24%,6%,2%,0%,0%,0%,0%,0%,0%,0%,"Springer, Thomas M",
FIN,3070,4,Prin of Real Estate,33%,36%,27%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Springer, Thomas M",
FIN,3080,1,Fin Inst & Mkts,38%,35%,25%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Greene, Daniel",
,,,,,,,,,,,,,,,,Thomas,
FIN,3080,401,Fin Inst & Mkts,26%,41%,22%,6%,3%,0%,0%,1%,0%,0%,0%,0%,"Greene, Daniel",
,,,,,,,,,,,,,,,,Thomas,
FIN,3110,1,Financial Management I,16%,32%,32%,7%,7%,0%,0%,7%,0%,0%,0%,0%,"Lockhart, George",
,,,,,,,,,,,,,,,,Brandon,
FIN,3110,2,Financial Management I,19%,16%,23%,7%,14%,0%,0%,21%,0%,0%,0%,0%,"Wolf, Jack G.",
FIN,3110,3,Financial Management I,14%,34%,38%,6%,4%,0%,0%,4%,0%,0%,0%,0%,"Xu, Weike",
FIN,3110,4,Financial Management I,28%,38%,27%,3%,0%,0%,0%,5%,0%,0%,0%,0%,"Lockhart, George",
,,,,,,,,,,,,,,,,Brandon,
FIN,3110,5,Financial Management I,8%,8%,22%,16%,16%,0%,0%,30%,0%,0%,0%,0%,"Wolf, Jack G.",
FIN,3110,102,Financial Management I (H,33%,33%,17%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Wolf, Jack G.",H
FIN,3120,1,Financial Management II,43%,39%,13%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"Dayani, Arash",
FIN,3120,2,Financial Management II,26%,44%,16%,0%,6%,0%,0%,8%,0%,0%,0%,0%,"Dayani, Arash",
FIN,3120,3,Financial Management II,18%,56%,14%,0%,2%,0%,0%,10%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3120,4,Financial Management II,13%,23%,32%,6%,9%,0%,0%,17%,0%,0%,0%,0%,"Xu, Weike",
FIN,3120,5,Financial Management II,10%,47%,30%,0%,7%,0%,0%,7%,0%,0%,0%,0%,"Xu, Weike",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 74 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FIN,3120,101,Financial Management II (,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dayani, Arash",H
FIN,4020,1,Corporate Valuation,24%,41%,22%,8%,0%,0%,0%,5%,0%,0%,0%,0%,"Morgan, Angela G.",
FIN,4030,1,Spreadsheet Apps in Finan,30%,43%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Intintoli, Vincent",
,,,,,,,,,,,,,,,,James,
FIN,4030,2,Spreadsheet Apps in Finan,19%,23%,29%,10%,6%,0%,0%,13%,0%,0%,0%,0%,"Intintoli, Vincent",
,,,,,,,,,,,,,,,,James,
FIN,4040,1,Financial Modeling,0%,68%,16%,8%,8%,0%,0%,0%,0%,0%,0%,0%,"Wolf, Jack G.",
FIN,4040,101,Financial Modeling (HON),64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wolf, Jack G.",H
FIN,4050,1,Portfolio Management & T,9%,17%,43%,14%,9%,0%,0%,9%,0%,0%,0%,0%,"Alexander, John C",
FIN,4050,2,Portfolio Management & T,6%,25%,25%,19%,6%,0%,0%,19%,0%,0%,0%,0%,"Alexander, John C",
FIN,4080,1,Mgt of Fin Inst,42%,47%,7%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Chernykh, Lyudmila A",
FIN,4090,1,Professional Financial Plan,60%,36%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,4110,1,Int Fin Mgt,37%,56%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"DeVault, Luke Asher",
FIN,4110,2,Int Fin Mgt,32%,49%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"DeVault, Luke Asher",
FIN,4160,1,Real Estate Val,10%,51%,34%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Blackwood, Bryan T",
FIN,4170,1,Real Estate Finance,24%,45%,21%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Shen, Yannan",
FIN,4980,2,CI in Finance: CFA,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wolf, Jack G.",
FIN,4980,5,CI in Finance: SIE,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Harris, Joshua W",
FNR,4700,26,Stream Fish Mercury,83%,0%,0%,0%,0%,0%,0%,0%,17%,0%,0%,0%,"Farmer, Troy Mason",
FNR,4700,30,Fish BioDiversity Challenge,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bower, Luke M",
FNR,4700,40,Black Bass Reservoir Ecolo,83%,0%,0%,0%,0%,0%,0%,0%,17%,0%,0%,0%,"Farmer, Troy Mason",
FNR,4700,41,Bass Conservation I,83%,0%,0%,0%,17%,0%,0%,0%,0%,0%,0%,0%,"Bower, Luke M",
FNR,4700,43,Hellbender Ecology,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jachowski, Catherine",
,,,,,,,,,,,,,,,,Michelle Bodinof,
FNR,4700,50,Deer-Coyote Interactions,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jachowski, David",
,,,,,,,,,,,,,,,,Scott,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 75 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FNR,4990,3,Natural Resources Seminar,62%,23%,0%,0%,8%,0%,0%,8%,0%,0%,0%,0%,"Guynn, Susan Talley",
FNR,8080,4,Graduate Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Hagan, Althea",
,,,,,,,,,,,,,,,,Simone Hotaling,
FOR,1010,1,Intro to Forestry,67%,7%,7%,11%,7%,0%,0%,0%,0%,0%,0%,0%,"Peairs, Stephen E",
FOR,2060,1,Forestry Ecology,56%,24%,12%,4%,4%,0%,0%,1%,0%,0%,0%,0%,"Hagan, Donald L",
FOR,3080,1,Remote Sensing in Forestr,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ritter, Brian A",
FOR,4060,1,Forested Watershed Mgmt,80%,12%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hernandez-Rubio,",
,,,,,,,,,,,,,,,,Lauren Amanda,
FOR,4080,1,Wood and Paper Products,36%,32%,27%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Layton, Patricia A",
FOR,4150,1,Forest Wildlife Managmen,29%,36%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yarrow, Greg K",
FOR,4180,1,Forest Resource Valuation,59%,24%,14%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Khanal, Puskar",
FOR,4250,1,Forest Resource Mgt Plans,96%,0%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Straka, Thomas J",
FOR,4340,1,GIS for Natural Resources,61%,27%,10%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Baldwin, Robert Fritz",
FOR,4650,1,Silviculture,16%,48%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wang, Gaofeng G",
FOR,8070,16,Invasion Ecology,89%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hartshorn, Jessica",
,,,,,,,,,,,,,,,,Ann,
FR,1010,1,Elementary French,56%,20%,12%,8%,4%,0%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn",
,,,,,,,,,,,,,,,,Griffin,
FR,1010,2,Elementary French,45%,14%,27%,5%,0%,0%,0%,9%,0%,0%,0%,0%,"Sawyer, Amy Lyn",
,,,,,,,,,,,,,,,,Griffin,
FR,1020,1,Elementary French,9%,36%,14%,0%,5%,0%,0%,36%,0%,0%,0%,0%,"Salces Y Nedeo,",
,,,,,,,,,,,,,,,,Anne Carole,
FR,1020,2,Elementary French,33%,33%,8%,17%,0%,0%,0%,8%,0%,0%,0%,0%,"Salces Y Nedeo,",
,,,,,,,,,,,,,,,,Anne Carole,
FR,2010,1,Intermediate French,85%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn",
,,,,,,,,,,,,,,,,Griffin,
FR,2010,3,Intermediate French,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 76 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FR,2020,2,Intermediate French,57%,38%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Widgren, Kenneth",
,,,,,,,,,,,,,,,,David,
FR,2020,3,Intermediate French,77%,8%,4%,8%,4%,0%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn",
,,,,,,,,,,,,,,,,Griffin,
FR,2020,4,Intermediate French,43%,14%,14%,7%,14%,0%,0%,7%,0%,0%,0%,0%,"Widgren, Kenneth",
,,,,,,,,,,,,,,,,David,
FR,3040,1,French Short Story,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Widgren, Kenneth",
,,,,,,,,,,,,,,,,David,
FR,3160,1,French for Int'l Business I,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Touya, Eric R",
FR,3170,1,Contemp French Civ,67%,25%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Mai, Joseph H",
FR,4100,1,Francophone Literature,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Touya, Eric R",
FR,4200,1,French Enlightenment,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"De Tholozany,",
,,,,,,,,,,,,,,,,Pauline,
GC,1010,1,Orientation to G C,0%,0%,0%,0%,0%,96%,0%,4%,0%,0%,0%,0%,"Woolbright, Nona L",
GC,1020,1,Computer Art & CAD Foun,73%,15%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Bridges, Amanda",
,,,,,,,,,,,,,,,,Wells,
GC,1040,1,Graphic Communications I,58%,16%,17%,1%,4%,0%,0%,4%,0%,0%,0%,0%,"Fox, Michelle Suki",
,,,,,,,,,,,,,,,,Bost,
GC,2070,1,Graphic Communications II,59%,32%,3%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Weiss, Charles Tabor",
GC,3400,1,Digital Imaging,53%,24%,13%,5%,5%,0%,0%,0%,0%,0%,0%,0%,"Walker, Erica Black",
GC,3460,1,Ink and Substrates,63%,26%,5%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Chang, Shu",
GC,3720,1,Digital Exper & Content Str,93%,3%,0%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Stevens, William D",
GC,3720,2,Digital Exper & Content Str,75%,17%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Stevens, William D",
GC,3730,1,Media Management in Bra,69%,28%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Driggs, Jaclyn",
,,,,,,,,,,,,,,,,Kathleen,
GC,3740,1,Brand Communications Str,94%,0%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Herr, Jacqueline Reed",
GC,3760,1,Brand Comm Capstone Se,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hildebrand, Katelyn",
,,,,,,,,,,,,,,,,Mooney,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 77 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
GC,4060,1,Package and Specialty Prin,38%,47%,13%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Jones, Carol D",
GC,4400,1,Commercial Printing,43%,31%,11%,3%,9%,0%,0%,3%,0%,0%,0%,0%,"Weisenmiller, Eric M.",
GC,4440,1,Current Dev/Trends in Gr C,50%,45%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"O'Hara, Liam Henry",
GC,4800,1,Senior Seminar in GC,83%,15%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tonkin, Charles",
,,,,,,,,,,,,,,,,Edward,
GC,6060,1,Pkg & Spec Prtg,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jones, Carol D",
GC,6900,1,GC CI-Phoenix Challenge,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Woolbright, Nona L",
GC,8910,1,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Woolbright, Nona L",
GEN,3000,1,Fundamental Genetics,81%,15%,2%,1%,0%,0%,0%,2%,0%,0%,0%,0%,"Lyda, Todd A",
GEN,3000,2,Fundamental Genetics,83%,11%,2%,1%,0%,0%,0%,3%,0%,0%,0%,0%,"Lyda, Todd A",
GEN,3000,3,Fundamental Genetics,28%,39%,23%,3%,3%,0%,0%,4%,0%,0%,0%,0%,"Tsai, Kate Leanne",
,,,,,,,,,,,,,,,,Willingha,
GEN,3000,4,Fundamental Genetics,32%,41%,16%,4%,4%,0%,0%,3%,0%,0%,0%,0%,"Tsai, Kate Leanne",
,,,,,,,,,,,,,,,,Willingha,
GEN,3020,1,Molecular & General Gene,55%,27%,14%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Mason, Jennifer May",
GEN,4200,1,Molecular Genetics & Gen,38%,40%,15%,2%,2%,0%,0%,2%,0%,0%,0%,0%,"Frugoli, Julia",
GEN,4210,1,Mol Gen Gene Reg Lab,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kanapeckas Metris,",
,,,,,,,,,,,,,,,,Kimberly Lynn,
GEN,4210,2,Mol Gen Gene Reg Lab,64%,18%,9%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Kanapeckas Metris,",
,,,,,,,,,,,,,,,,Kimberly Lynn,
GEN,4210,3,Mol Gen Gene Reg Lab,81%,6%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Kanapeckas Metris,",
,,,,,,,,,,,,,,,,Kimberly Lynn,
GEN,4400,1,Bioinformatics,90%,6%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wang, Liangjiang",
GEN,4700,1,Human Genetics,38%,28%,15%,0%,5%,0%,0%,10%,3%,0%,0%,0%,"Konkel, Miriam",
,,,,,,,,,,,,,,,,Kristine,
GEN,4920,1,Honors Thesis in GEN (HO,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Kerry S.",H
GEN,4930,1,Senior Seminar,56%,22%,11%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Liang, Haiying",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
