Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
CSM,3060,1,Emerging Tech in Construction,41%,53%,6%,0%,0%,0%,0%,0%,"Lucas, Jason D",
CSM,3070,1,Sustainable Construction,46%,48%,5%,2%,0%,0%,0%,0%,"Burgett, Joseph Mich",
CSM,3510,1,Construction Estimating,39%,50%,11%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed",
CSM,3520,1,Const Scheduling,78%,19%,0%,3%,0%,0%,0%,0%,"Townsend, Craig N",
CSM,3520,2,Const Scheduling,47%,50%,3%,0%,0%,0%,0%,0%,"Bausman, Dennis C",
CSM,3520,2,Const Scheduling,47%,50%,3%,0%,0%,0%,0%,0%,"Cruz, Jaime",
CSM,3530,1,Const Estimating II,42%,45%,13%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed",
CSM,3530,2,Const Estimating II,26%,65%,10%,0%,0%,0%,0%,0%,"Harden, Anthony Dway",
CSM,4110,1,Safety in Bldg Const,68%,29%,3%,0%,0%,0%,0%,0%,"Corley, Nicholas L",
CSM,4540,1,Const Capstone,50%,47%,3%,0%,0%,0%,0%,0%,"Bausman, Dennis C",
CSM,8600,1,Constr Finan Plan & Analysis,39%,57%,0%,0%,0%,0%,0%,4%,"Bausman, Dennis C",
CSM,8600,401,Constr Finan Plan & Analysis,40%,40%,0%,0%,0%,0%,0%,20%,"Bausman, Dennis C",
CSM,8680,401,Emerging Tech in Built Environ,43%,43%,0%,0%,0%,0%,0%,14%,"Lucas, Jason D",
CU,1000,1,Clemson Connect,0%,0%,0%,0%,0%,97%,0%,3%,"Whorton, Susan S",
CU,1010,1,Univ Success Skills,40%,10%,25%,0%,5%,0%,0%,20%,"Oonk, Valerie Kay",
CU,1010,2,Univ Success Skills,47%,24%,18%,6%,0%,0%,0%,6%,"Kennedy, Alejandra S",
CU,1010,3,Univ Success Skills,47%,37%,11%,0%,0%,0%,0%,5%,"Babb, Bryn Zimmerman",
CU,1010,5,Univ Success Skills,45%,25%,15%,0%,5%,0%,0%,10%,"Babb, Bryn Zimmerman",
CU,1010,6,Univ Success Skills,74%,11%,0%,5%,11%,0%,0%,0%,"Garland, James W",
CU,1010,7,Univ Success Skills,70%,10%,10%,0%,10%,0%,0%,0%,"Olsen, Taimi A",
CU,2010,1,Sustainability Leadership,91%,9%,0%,0%,0%,0%,0%,0%,"Goree, Jennifer Marg",
CVT,2250,400,Ultrasound Physics,40%,50%,10%,0%,0%,0%,0%,0%,"Nicholson, Ronda Kel",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 32 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
DANC,1600,1,Ballet Dance I,80%,0%,0%,0%,0%,0%,0%,20%,"Hosler, Cheryl L",
DPA,3070,1,Method 3d Production,37%,44%,7%,4%,0%,0%,0%,7%,"Bui, Tommy Van",
DPA,4020,1,Visual Found of Digital Prod,50%,25%,0%,0%,0%,0%,0%,25%,"Summey, Anthony K",
DPA,4030,1,Vis Foundations II,29%,43%,29%,0%,0%,0%,0%,0%,"Summey, Anthony K",
DPA,4830,1,Sp Stud Top: Digit Sculp Intro,56%,38%,0%,0%,0%,0%,0%,6%,"Kwon, Insun",
DPA,8150,1,Special Effects Compositing,38%,63%,0%,0%,0%,0%,0%,0%,"Patterson, Eric K",
DPA,8150,843,Special Effects Compositing,33%,67%,0%,0%,0%,0%,0%,0%,"Patterson, Eric K",
ECE,2010,1,Logic and Computing Device,22%,30%,22%,13%,6%,0%,0%,6%,"Zhu, Lin",
ECE,2020,1,Electric Circuits I,16%,31%,27%,4%,15%,0%,0%,7%,"Harrell, William R",
ECE,2070,1,Basic Electrical Engineering,38%,36%,16%,5%,2%,0%,0%,2%,"Tooryan, Fatemeh",
ECE,2070,2,Basic Electrical Engineering,59%,25%,9%,3%,1%,0%,0%,3%,"Anglea, Timothy B",
ECE,2070,3,Basic Electrical Engineering,23%,42%,19%,2%,0%,0%,12%,2%,"Kolodzey, William Th",
ECE,2080,4,Basic Electrical Engr Lab,89%,0%,0%,0%,5%,0%,0%,5%,"Kapadia, Apoorva Dee",
ECE,2080,10,Basic Electrical Engr Lab,89%,5%,0%,0%,0%,0%,0%,5%,"Kapadia, Apoorva Dee",
ECE,2080,18,Basic Electrical Engr Lab,83%,17%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,2080,20,Basic Electrical Engr Lab,90%,5%,0%,0%,0%,0%,0%,5%,"Kapadia, Apoorva Dee",
ECE,2090,3,Logic & Computing Devices Lab,27%,55%,0%,0%,9%,0%,0%,9%,"Kapadia, Apoorva Dee",
ECE,2110,1,Elec Engr Lab I,47%,21%,5%,5%,5%,0%,0%,16%,"Kapadia, Apoorva Dee",
ECE,2110,2,Elec Engr Lab I,77%,0%,15%,0%,0%,0%,0%,8%,"Kapadia, Apoorva Dee",
ECE,2120,1,Electrical Engineering Lab II,79%,21%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,2120,6,Electrical Engineering Lab II,57%,43%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,2120,9,Electrical Engineering Lab II,81%,19%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,2220,1,Syst Prog Concept,18%,33%,24%,4%,14%,0%,0%,7%,"Reid, William J",
ECE,2230,1,Comp Sys Eng,18%,24%,24%,3%,18%,0%,0%,15%,"Calhoun, Jon Cameron",
ECE,2620,1,Electric Circuits II,36%,34%,19%,7%,4%,0%,0%,0%,"Groff, Richard E",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 33 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECE,2720,1,Comp Organization,37%,37%,20%,2%,3%,0%,0%,0%,"Reid, William J",
ECE,2730,2,Computer Org Lab,79%,14%,7%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,3000,1,Junior Honors Seminar,88%,0%,13%,0%,0%,0%,0%,0%,"Noneaker, Daniel L",H
ECE,3000,1,Junior Honors Seminar,88%,0%,13%,0%,0%,0%,0%,0%,"Baum, Carl W",H
ECE,3110,2,Electrical Engineering Lab III,88%,13%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,3110,3,Electrical Engineering Lab III,67%,27%,7%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,3110,4,Electrical Engineering Lab III,67%,17%,17%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,3110,5,Electrical Engineering Lab III,36%,45%,9%,0%,0%,0%,0%,9%,"Kapadia, Apoorva Dee",
ECE,3120,3,Electrical Engineering Lab IV,67%,28%,0%,0%,0%,0%,0%,6%,"Kapadia, Apoorva Dee",
ECE,3170,1,Rand Signal Analysis,30%,18%,28%,13%,7%,0%,0%,4%,"Hubbard, Stephen J",
ECE,3200,1,Electronics I,30%,24%,19%,16%,8%,0%,0%,3%,"Hubbard, Stephen J",
ECE,3210,1,Electronics II,35%,41%,6%,14%,4%,0%,0%,0%,"Hubbard, Stephen J",
ECE,3220,1,Intro Operating Sys,21%,38%,24%,3%,3%,0%,0%,10%,"Sorber, Jacob M",
ECE,3220,2,Intro Operating Sys,55%,27%,0%,9%,9%,0%,0%,0%,"Ge, Rong",
ECE,3270,1,Dig Comp Design,12%,20%,22%,20%,15%,0%,0%,11%,"Smith, Melissa Crawl",
ECE,3300,1,Signals & Systems,13%,27%,27%,14%,10%,0%,0%,8%,"Baum, Carl W",
ECE,3520,1,Programming Systems,66%,30%,2%,0%,0%,0%,0%,2%,"Schalkoff, Robert J",
ECE,3600,1,Elect Power Engr,30%,24%,24%,5%,0%,0%,3%,14%,"Collins, Edward R",
ECE,3710,1,Microcontr Interface,35%,44%,17%,0%,5%,0%,0%,0%,"Reid, William J",
ECE,3720,3,Micro Int Lab,80%,0%,10%,0%,0%,0%,0%,10%,"Kapadia, Apoorva Dee",
ECE,3720,5,Micro Int Lab,83%,8%,8%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,3720,7,Micro Int Lab,83%,8%,8%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,3800,1,Electromagnetics,24%,23%,16%,8%,10%,0%,0%,19%,"Li, Yuan",
ECE,3810,1,Field Waves & Ckts,40%,40%,11%,3%,0%,0%,0%,6%,"Martin, Anthony Q",
ECE,3990,5,CI: High-Perf. Cluster Comp.,80%,0%,0%,20%,0%,0%,0%,0%,"Calhoun, Jon Cameron",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 34 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECE,4090,1,Intr to Linear Control Systems,68%,13%,15%,0%,2%,0%,0%,2%,"Walker, Ian D",
ECE,4160,1,Smart Grid,44%,47%,6%,0%,0%,0%,0%,3%,"Venayagamoorthy, Gan",
ECE,4190,1,Elec Mach and Drives,25%,25%,20%,15%,5%,0%,0%,10%,"Enslin, Johan Heinri",
ECE,4270,1,Communications Sys,20%,23%,40%,6%,3%,0%,0%,9%,"Yu, Lu",
ECE,4320,1,Instrumentation,10%,50%,30%,10%,0%,0%,0%,0%,"Koley, Goutam",
ECE,4380,1,Computer Commun,24%,29%,24%,6%,0%,0%,3%,15%,"Russell, Harlan B",
ECE,4400,1,Local Computer Nets,54%,38%,4%,0%,0%,0%,0%,4%,"Wang, Kuang-Ching",
ECE,4680,1,Embedded Computing,81%,13%,6%,0%,0%,0%,0%,0%,"Hoover, Adam W",
ECE,4930,12,Industrial Contr & Automation,94%,0%,0%,0%,0%,0%,0%,6%,"Kapadia, Apoorva Dee",
ECE,4950,1,Int Sys Design I,69%,31%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Dee",
ECE,4960,1,Int Sys Design II,58%,34%,7%,0%,0%,0%,0%,1%,"Groff, Richard E",
ECE,4990,18,CI: Deep Learning & Big Data,80%,20%,0%,0%,0%,0%,0%,0%,"Smith, Melissa Crawl",
ECE,6190,1,Elec Mach and Drives,75%,0%,25%,0%,0%,0%,0%,0%,"Enslin, Johan Heinri",
ECE,6680,1,Embedded Computing,64%,0%,27%,0%,0%,0%,0%,9%,"Hoover, Adam W",
ECE,6930,2,Silicon Photonics Design,60%,40%,0%,0%,0%,0%,0%,0%,"Ryckman, Judson Doug",
ECE,6930,26,Optical Fiber Communications,33%,33%,33%,0%,0%,0%,0%,0%,"Dong, Liang",
ECE,8170,1,Power System Transients,60%,40%,0%,0%,0%,0%,0%,0%,"Hadidi, Ramtin",
ECE,8240,1,Pow Sys Protection,67%,17%,17%,0%,0%,0%,0%,0%,"Brahma, Sukumar Maka",
ECE,8560,1,Pattern Recognition,21%,37%,16%,0%,0%,0%,0%,26%,"Schalkoff, Robert J",
ECE,8930,8,Advanced Photonic Sensors,80%,20%,0%,0%,0%,0%,0%,0%,"Xiao, Hai",
ECE,8930,11,Malware Reverse Engineering,67%,33%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECE,8930,11,Malware Reverse Engineering,67%,33%,0%,0%,0%,0%,0%,0%,"Brooks, Richard R",
ECE,8930,843,Malware Rev. Engin. Charleston,67%,33%,0%,0%,0%,0%,0%,0%,"Brooks, Richard R",
ECE,8930,843,Malware Rev. Engin. Charleston,67%,33%,0%,0%,0%,0%,0%,0%,"Yu, Lu",
ECON,2000,1,Economic Concepts,38%,34%,16%,0%,6%,0%,0%,6%,"Basu, Shubhashrita",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 35 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECON,2000,2,Economic Concepts,40%,35%,13%,5%,0%,0%,0%,8%,"Basu, Shubhashrita",
ECON,2000,3,Economic Concepts,65%,23%,3%,5%,3%,0%,0%,3%,"Ivankovic, Miren",
ECON,2110,1,Principles of Microeconomics,40%,23%,28%,8%,3%,0%,0%,0%,"Wilson, Sarah Louise",
ECON,2110,2,Principles of Microeconomics,30%,43%,20%,3%,3%,0%,0%,3%,"Ghanbariamin, Roksan",
ECON,2110,3,Principles of Microeconomics,34%,27%,21%,9%,8%,0%,0%,1%,"Posmanick, Benjamin",
ECON,2110,4,Principles of Microeconomics,29%,53%,14%,0%,2%,0%,0%,2%,"Wang, Chen",
ECON,2110,5,Principles of Microeconomics,33%,38%,20%,8%,0%,0%,0%,3%,"Espey, Molly",
ECON,2110,6,Principles of Microeconomics,8%,42%,25%,15%,4%,0%,0%,6%,"Issagholian, Liuna",
ECON,2110,8,Principles of Microeconomics,37%,34%,19%,4%,2%,0%,0%,4%,"Ernest, Jonathan Orr",
ECON,2110,10,Principles of Microeconomics,42%,50%,6%,0%,2%,0%,0%,0%,"Walloga, Jacob",
ECON,2110,12,Principles of Microeconomics,38%,45%,13%,0%,0%,0%,0%,5%,"Espey, Molly",
ECON,2120,1,Principles of Macroeconomics,38%,6%,50%,0%,6%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,2,Principles of Macroeconomics,22%,28%,39%,11%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,3,Principles of Macroeconomics,28%,50%,11%,6%,6%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,4,Principles of Macroeconomics,11%,42%,37%,11%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,5,Principles of Macroeconomics,22%,33%,44%,0%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,6,Principles of Macroeconomics,50%,7%,21%,7%,14%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,7,Principles of Macroeconomics,21%,42%,26%,5%,5%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,8,Principles of Macroeconomics,17%,28%,44%,6%,6%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,9,Principles of Macroeconomics,53%,21%,26%,0%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,10,Principles of Macroeconomics,26%,32%,42%,0%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,11,Principles of Macroeconomics,33%,33%,33%,0%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,12,Principles of Macroeconomics,36%,14%,36%,14%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,13,Principles of Macroeconomics,50%,30%,15%,5%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,14,Principles of Macroeconomics,37%,42%,16%,5%,0%,0%,0%,0%,"Baier, Scott L.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 36 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECON,2120,15,Principles of Macroeconomics,24%,47%,18%,12%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,16,Principles of Macroeconomics,61%,17%,17%,6%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,17,Principles of Macroeconomics,32%,47%,16%,0%,5%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,18,Principles of Macroeconomics,42%,26%,16%,5%,11%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,19,Principles of Macroeconomics,22%,33%,33%,11%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,2120,20,Principles of Macroeconomics,31%,23%,31%,5%,0%,0%,3%,8%,"Regmi, Narendra R",
ECON,2120,21,Principles of Macroeconomics,84%,14%,2%,0%,0%,0%,0%,0%,"Francis, Tyler",
ECON,2120,22,Principles of Macroeconomics,43%,35%,11%,0%,0%,0%,0%,11%,"Whaley, Kenneth D",
ECON,2120,23,Principles of Macroeconomics,39%,26%,26%,0%,5%,0%,0%,3%,"Whaley, Kenneth D",
ECON,2120,24,Principles of Macroeconomics,36%,41%,11%,2%,3%,0%,0%,7%,"Neilson, Elijah R",
ECON,2120,25,Principles of Macroeconomics,38%,29%,24%,3%,3%,0%,0%,3%,"Chung, Wing Yin",
ECON,2120,26,Principles of Macroeconomics,78%,19%,0%,0%,0%,0%,0%,3%,"Francis, Tyler",
ECON,2120,27,Principles of Macroeconomics,38%,38%,12%,3%,9%,0%,0%,0%,"Harbolt, Benjamin Ti",
ECON,2120,28,Principles of Macroecon (HON),88%,6%,6%,0%,0%,0%,0%,0%,"Gorry, Christopher A",H
ECON,2120,29,Principles of Macroeconomics,28%,44%,24%,4%,0%,0%,0%,0%,"Barkowski, Scott J",
ECON,3020,1,Money and Banking,15%,49%,34%,0%,2%,0%,0%,0%,"Bhargava, Smriti",
ECON,3060,1,Managerial Economics,21%,28%,10%,19%,14%,0%,0%,9%,"Johnson, Steven",
ECON,3100,1,International Econ,29%,54%,17%,0%,0%,0%,0%,0%,"Baier, Scott L.",
ECON,3140,1,Intermediate Micro,32%,24%,18%,6%,3%,0%,0%,18%,"Zhou, Yichen Christy",
ECON,3140,2,Intermediate Micro,23%,28%,23%,15%,3%,0%,0%,10%,"Fleck, Robert Kennet",
ECON,3140,4,Intermediate Micro,19%,11%,22%,14%,16%,0%,0%,19%,"Hanssen, Frederick A",
ECON,3150,1,Intermediate Macro,27%,27%,20%,10%,6%,0%,0%,10%,"Jerzmanowski, Michal",
ECON,3150,2,Intermediate Macro,70%,25%,0%,0%,0%,0%,0%,5%,"Choquette, Jeremy W",
ECON,3440,1,Property Rights,22%,33%,17%,17%,6%,0%,0%,6%,"Litsukova-Bokar, Dar",
ECON,3500,1,Moral & Ethical Econ,56%,24%,20%,0%,0%,0%,0%,0%,"Hobbs, Bradley Keith",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 37 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ECON,3500,2,Moral & Ethical Econ,25%,35%,15%,5%,5%,0%,0%,15%,"Hobbs, Bradley Keith",
ECON,3600,1,Public Choice,30%,48%,18%,3%,0%,0%,0%,3%,"Makowsky, Michael D",
ECON,4010,1,Labor Mkt Analysis,27%,47%,17%,3%,3%,0%,0%,3%,"Simon, Curtis J",
ECON,4020,1,Law and Economics,23%,40%,28%,2%,0%,0%,0%,7%,"Hazlett, Thomas Wins",
ECON,4050,1,Intro to Econometric,33%,25%,8%,25%,6%,0%,0%,3%,"Barkowski, Scott J",
ECON,4050,2,Intro to Econometric,48%,23%,10%,10%,3%,0%,0%,6%,"Zhou, Yichen Christy",
ECON,4110,1,Econ of Education,56%,29%,6%,3%,0%,0%,0%,6%,"Garcia G Menendez, J",
ECON,4200,1,Pub Sector Econ,24%,19%,48%,5%,0%,0%,0%,5%,"Dougan, William R",
ECON,4230,1,Economics of Health,53%,29%,13%,3%,0%,0%,0%,3%,"Gorry, Devon Merritt",
ECON,4260,1,Sem Sport Economics,45%,36%,18%,0%,0%,0%,0%,0%,"Sauer, Raymond D",
ECON,4270,1,Dev American Economy,36%,50%,14%,0%,0%,0%,0%,0%,"Bodenhorn, Howard Ne",
ECON,4400,1,Game Theory,26%,13%,48%,0%,4%,0%,0%,9%,"Thomas, Charles J",
ECON,4570,1,"Nat Res Use, Technol & Policy",0%,18%,55%,18%,9%,0%,0%,0%,"Templeton, Scott R.",
ECON,4980,2,Why Business?,28%,56%,12%,0%,0%,0%,0%,4%,"Hobbs, Bradley Keith",
ECON,4980,3,Why Business?,60%,30%,7%,0%,0%,0%,0%,2%,"Watson, Lawrence Ree",
ECON,4980,4,Econ of Arts & Culture,63%,25%,13%,0%,0%,0%,0%,0%,"Tsui, Kevin Ka Kin",
ECON,4980,5,Sel Topic - Machine Learning,33%,50%,17%,0%,0%,0%,0%,0%,"Lam, Chungsang",
ECON,8020,2,Adv Econ Concepts and Applic I,75%,25%,0%,0%,0%,0%,0%,0%,"Tsui, Kevin Ka Kin",
ECON,8050,1,Macroeconomic Theory,50%,14%,29%,7%,0%,0%,0%,0%,"Jerzmanowski, Michal",
ECON,9000,5,Sel Topic - Machine Learning,25%,50%,0%,0%,0%,0%,0%,25%,"Lam, Chungsang",
ED,1050,2,Orientation to Education,95%,5%,0%,0%,0%,0%,0%,0%,"Tejada, Amaris Josep",
ED,1050,2,Orientation to Education,95%,5%,0%,0%,0%,0%,0%,0%,"Adams, Paula Bailey",
ED,1970,2,Creative Inquiry in Education,62%,29%,5%,0%,0%,0%,0%,5%,"Whisler, Laurel Ann",
ED,1970,2,Creative Inquiry in Education,62%,29%,5%,0%,0%,0%,0%,5%,"Stephan, Elizabeth A",
ED,3200,1,History of US Education,78%,11%,6%,0%,0%,0%,0%,6%,"Khan, Nafees Mohamma",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 38 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ED,3970,2,RMAN- Identity & Ldrship Exp,89%,11%,0%,0%,0%,0%,0%,0%,"Brown, DeOnte",
ED,3970,5,CI-Fundamentals of Scholarship,80%,20%,0%,0%,0%,0%,0%,0%,"Fine, Cherese France",
ED,3970,5,CI-Fundamentals of Scholarship,80%,20%,0%,0%,0%,0%,0%,0%,"Brown, DeOnte",
ED,8090,412,Teacher Residency Internship,75%,25%,0%,0%,0%,0%,0%,0%,"Darby, Marshall Alan",
ED,8090,412,Teacher Residency Internship,75%,25%,0%,0%,0%,0%,0%,0%,"Martin, Corrie Leigh",
ED,8600,1,Classroom-Based Research,89%,11%,0%,0%,0%,0%,0%,0%,"Wiles, Daphne Duncan",
ED,8650,1,Curriculum Theory,94%,6%,0%,0%,0%,0%,0%,0%,"Spearman, Melinda J",
ED,8750,500,Elements of Instructional Effe,93%,2%,2%,0%,0%,0%,0%,2%,"Nunamaker, Susan Rid",
EDC,2990,1,Creative Inq in Counselor Ed,71%,19%,10%,0%,0%,0%,0%,0%,"Frankovich, Jacob N",
EDC,3900,1,Skills for Student Leaders,95%,5%,0%,0%,0%,0%,0%,0%,"Fogle, Erin Mayor",
EDC,3900,4,Skills for Student Leaders,69%,31%,0%,0%,0%,0%,0%,0%,"Pernotto, Eric T",
EDC,3900,5,Skills for Student Leaders,73%,27%,0%,0%,0%,0%,0%,0%,"Pernotto, Eric T",
EDC,3900,6,Skills for Student Leaders,79%,7%,7%,0%,0%,0%,0%,7%,"Pernotto, Eric T",
EDC,3900,10,Skills for Student Leaders,87%,7%,0%,0%,0%,0%,0%,7%,"Pernotto, Eric T",
EDC,3900,11,Skills for Student Leaders,76%,12%,6%,6%,0%,0%,0%,0%,"Pernotto, Eric T",
EDC,8850,1,Counseling Research,67%,33%,0%,0%,0%,0%,0%,0%,"Barrett, David E",
EDEL,3210,1,Pe for the Elem Tchr,78%,22%,0%,0%,0%,0%,0%,0%,"Smith, Deborah A",
EDEL,4510,1,Elem Methods in Science Tchg,83%,17%,0%,0%,0%,0%,0%,0%,"Wiles, Daphne Duncan",
EDEL,4520,1,Elem Methods Math Teaching,86%,0%,7%,0%,4%,0%,0%,4%,"Jones, Stacy R",
EDF,3020,1,Educational Psychology,94%,6%,0%,0%,0%,0%,0%,0%,"Clark, Karen Rebecca",
EDF,3020,3,Educational Psychology,79%,18%,3%,0%,0%,0%,0%,0%,"Brooker, Heather Rog",
EDF,3020,5,Educational Psychology,65%,30%,0%,3%,0%,0%,0%,3%,"Brooker, Heather Rog",
EDF,3020,6,Educational Psychology,84%,13%,0%,0%,0%,0%,0%,3%,"Clark, Karen Rebecca",
EDF,3340,1,Child Growth and Development,88%,6%,0%,0%,3%,0%,0%,3%,"O'Hara, Robert M",
EDF,3340,3,Child Growth and Development,87%,10%,3%,0%,0%,0%,0%,0%,"Bennett, Amanda Eliz",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 39 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
EDF,3350,3,Adolescent Growth & Develop,49%,33%,8%,5%,3%,0%,0%,3%,"Barrett, David E",
EDF,4800,1,Digital Media & Learning,82%,14%,0%,5%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,4800,2,Digital Media & Learning,86%,14%,0%,0%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,4800,3,Digital Media & Learning,96%,0%,0%,0%,0%,0%,0%,4%,"Boyer, David Matthew",
EDF,4800,300,Digital Media & Learning,67%,33%,0%,0%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,4800,301,Digital Media & Learning,83%,9%,9%,0%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,9710,1,Case Study & Ethnographic Mthd,71%,18%,0%,0%,12%,0%,0%,0%,"Deaton, Cynthia Chri",
EDF,9790,400,Qualitative Research in Educ,75%,13%,0%,0%,6%,0%,0%,6%,"Wilkerson, Reginald",
EDHD,3110,1,CI- Research in DM & Learning,86%,0%,0%,0%,0%,0%,0%,14%,"Visser, Ryan D",
EDHD,3110,1,CI- Research in DM & Learning,86%,0%,0%,0%,0%,0%,0%,14%,"Boyer, David Matthew",
EDHD,3110,8,CI- Children's Lit. Newsletter,86%,14%,0%,0%,0%,0%,0%,0%,"McNair, Jonda Cecole",
EDHD,3110,9,CI- Read/Review Child/YA Lit.,86%,0%,14%,0%,0%,0%,0%,0%,"McNair, Jonda Cecole",
EDIS,9360,400,Advanced Program Evaluation,63%,31%,0%,0%,0%,0%,0%,6%,"Hall, Daniella",
EDL,9000,400,Prin Edu Leadership,83%,17%,0%,0%,0%,0%,0%,0%,"Hall, Aris Lane",
EDLT,4620,1,Reading Children's Lit in Elem,68%,21%,0%,7%,0%,0%,0%,4%,"McNair, Jonda Cecole",
