Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENSP,2000,1,Intro Environ Sci,55%,24%,10%,5%,2%,0%,0%,5%,"Brame, Scott E",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 52 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENSP,2000,2,Intro Environ Sci,76%,18%,4%,2%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,2000,3,Intro Environ Sci,85%,11%,4%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,2000,4,Intro Environ Sci,42%,39%,17%,0%,3%,0%,0%,0%,"Carraway, Elizabeth",
ENSP,4000,1,Studies in Environmental Sci,69%,15%,0%,4%,4%,0%,0%,8%,"Thompson, Margaret L",
ENT,2000,1,Six-Legged Science,64%,13%,13%,0%,0%,0%,0%,10%,"Pometto, Suellen F",
ENT,2010,1,Insects and Death,83%,0%,8%,0%,0%,0%,0%,8%,"Culin, Joseph D",
ENT,3010,1,Insect Biology & Diversity,44%,39%,17%,0%,0%,0%,0%,0%,"Benson, Eric P",
ENT,8700,1,Insect Phys Mol Bio,67%,33%,0%,0%,0%,0%,0%,0%,"Turnbull, Matthew W",
FCS,8300,1,Community Dev: Princ & Pract,60%,40%,0%,0%,0%,0%,0%,0%,"Moore Peralta, Areli",
FDSC,1010,1,Intro to Food Sci & Hum Nutr,65%,21%,5%,1%,3%,0%,0%,6%,"Coffee, Aubrey Dean",
FDSC,2160,1,Baking Science,73%,27%,0%,0%,0%,0%,0%,0%,"Coffee, Aubrey Dean",
FDSC,3010,1,Food Regulations,78%,15%,7%,0%,0%,0%,0%,0%,"Northcutt, Julie Kat",
FDSC,3060,1,Institutional Food Service Mgt,54%,35%,7%,0%,3%,0%,0%,0%,"Fraser, Angela M",
FDSC,4010,1,Food Chemistry I,48%,40%,8%,3%,0%,0%,0%,0%,"Chen, Feng",
FDSC,4040,1,Food Prsv & Process,51%,40%,9%,0%,0%,0%,0%,0%,"Pometto, Anthony Lou",
FDSC,4070,1,Quantity Food Production,58%,34%,5%,3%,0%,0%,0%,0%,"Batt, Heather P",
FDSC,4170,1,Seminar,78%,22%,0%,0%,0%,0%,0%,0%,"Coffee, Aubrey Dean",
FDSC,4200,5,Selected Topics,90%,5%,5%,0%,0%,0%,0%,0%,"Cason, Katherine L",
FDSC,4300,1,Dairy Process & Sant,71%,29%,0%,0%,0%,0%,0%,0%,"McGregor, John U.",
FDSC,8510,1,Food Science Seminar,78%,22%,0%,0%,0%,0%,0%,0%,"Pometto, Anthony Lou",
FIN,3040,1,Risk & Insurance,13%,35%,35%,9%,9%,0%,0%,0%,"McMillan, Kerri D",
FIN,3040,2,Risk & Insurance,23%,33%,37%,7%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,1,Investment Analysis,27%,30%,27%,11%,0%,0%,0%,5%,"McMillan, Kerri D",
FIN,3050,2,Investment Analysis,14%,36%,34%,11%,0%,2%,0%,2%,"McMillan, Kerri D",
FIN,3050,3,Investment Analysis,29%,36%,31%,0%,2%,0%,0%,2%,"Wessels, Thomas Albe",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 53 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FIN,3050,4,Investment Analysis,28%,41%,28%,0%,3%,0%,0%,0%,"Wessels, Thomas Albe",
FIN,3060,1,Corporation Finance,10%,35%,13%,29%,6%,0%,0%,6%,"Franklin, Ramon Tolb",
FIN,3060,2,Corporation Finance,40%,35%,20%,5%,0%,0%,0%,0%,"Waller, Neil G",
FIN,3060,3,Corporation Finance,33%,33%,33%,0%,0%,0%,0%,0%,"Waller, Neil G",
FIN,3060,4,Corporation Finance,17%,36%,19%,11%,8%,0%,0%,8%,"Franklin, Ramon Tolb",
FIN,3060,5,Corporation Finance,26%,43%,21%,10%,0%,0%,0%,0%,"Waller, Neil G",
FIN,3060,6,Corporation Finance,14%,14%,26%,21%,17%,0%,0%,7%,"Johnson, William Hol",
FIN,3060,7,Corporation Finance,24%,20%,39%,2%,5%,0%,0%,10%,"Johnson, William Hol",
FIN,3060,8,Corporation Finance,24%,12%,12%,12%,14%,0%,0%,26%,"Johnson, William Hol",
FIN,3060,9,Corporation Finance,3%,13%,16%,10%,32%,0%,0%,26%,"Johnson, William Hol",
FIN,3060,10,Corporation Finance,18%,24%,18%,29%,0%,0%,0%,12%,"Franklin, Ramon Tolb",
FIN,3070,1,Prin of Real Estate,18%,24%,37%,13%,2%,2%,0%,5%,"Springer, Thomas M",
FIN,3070,2,Prin of Real Estate,8%,40%,28%,12%,3%,0%,0%,8%,"Springer, Thomas M",
FIN,3080,1,Fin Inst & Mkts,24%,57%,9%,4%,2%,0%,0%,4%,"Chernykh, Lyudmila A",
FIN,3080,2,Fin Inst & Mkts,16%,51%,26%,2%,2%,0%,0%,2%,"Chernykh, Lyudmila A",
FIN,3080,3,Fin Inst & Mkts,18%,41%,26%,3%,10%,0%,0%,3%,"Greene, Daniel Thoma",
FIN,3110,1,Financial Management I,10%,43%,25%,8%,8%,0%,0%,8%,"Lockhart, George Bra",
FIN,3110,2,Financial Management I,8%,37%,29%,16%,6%,0%,0%,4%,"Morgan, Angela G.",
FIN,3110,3,Financial Management I,11%,22%,43%,15%,9%,0%,0%,0%,"Smith, Jared Daniel",
FIN,3110,4,Financial Management I,20%,30%,28%,13%,0%,0%,0%,9%,"Smith, Jared Daniel",
FIN,3120,1,Financial Management II,13%,44%,21%,15%,3%,0%,0%,5%,"Intintoli, Vincent J",
FIN,3120,2,Financial Management II,13%,29%,40%,16%,0%,0%,0%,2%,"Intintoli, Vincent J",
FIN,3120,3,Financial Management II,43%,23%,17%,15%,0%,0%,0%,2%,"Stith, Melvin T",
FIN,3120,4,Financial Management II,61%,26%,7%,4%,2%,0%,0%,0%,"Stith, Melvin T",
FIN,4020,1,Corporate Valuation,5%,30%,34%,27%,2%,0%,0%,2%,"Wolf, Jack G.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 54 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FIN,4020,2,Corporate Valuation,6%,27%,29%,25%,4%,0%,0%,8%,"Wolf, Jack G.",
FIN,4050,1,Portfolio Management & Theory,3%,30%,33%,10%,0%,0%,0%,23%,"Alexander, John C",
FIN,4060,1,Derivatives Analysis,24%,36%,24%,9%,3%,3%,0%,0%,"Lockhart, George Bra",
FIN,4110,1,Int Fin Mgt,13%,34%,38%,3%,3%,0%,0%,9%,"Tang, Tilan",
FIN,4110,2,Int Fin Mgt,19%,49%,24%,8%,0%,0%,0%,0%,"Tang, Tilan",
FIN,4170,1,Real Estate Finance,43%,29%,21%,7%,0%,0%,0%,0%,"Waller, Neil G",
FIN,4980,2,Creative Inquiry in Finance,50%,20%,0%,0%,0%,0%,0%,30%,"Wolf, Jack G.",
FNR,2040,1,Soil Information Systems,86%,11%,0%,0%,2%,0%,0%,2%,"Mikhailova, Elena",
FNR,4900,1,Field Training in Natural Res,95%,5%,0%,0%,0%,0%,0%,0%,"Layton, Patricia A",
FNR,4990,1,Natural Resources Seminar,83%,11%,0%,0%,6%,0%,0%,0%,"Barrett, Russell K",
FOR,2050,1,Dendrology,23%,31%,27%,4%,8%,0%,0%,8%,"Hagan, Donald L",
FOR,2050,2,Dendrology,39%,18%,14%,4%,18%,0%,0%,7%,"Hagan, Donald L",
FOR,2050,3,Dendrology,37%,26%,13%,13%,3%,0%,0%,8%,"Hagan, Donald L",
FOR,2210,1,Forest Biology,13%,34%,30%,16%,5%,0%,0%,2%,"Shelburne, Victor Ba",
FOR,3020,1,Forest Biometrics,13%,35%,26%,23%,3%,0%,0%,0%,"Gering, Lawrence R",
FOR,3040,1,Forest Resource Economics,28%,49%,15%,5%,0%,0%,0%,3%,"Straka, Thomas J",
FOR,3410,1,Wood Procure Pract,78%,22%,0%,0%,0%,0%,0%,0%,"Hiesl, Patrick",
FOR,4100,1,Harvesting Processes,24%,56%,12%,8%,0%,0%,0%,0%,"Hiesl, Patrick",
FOR,4130,1,Integrated Forest Pest Mgt,50%,50%,0%,0%,0%,0%,0%,0%,"Hedden, Roy Leslie",
FOR,4160,1,Forest Policy and Admin,68%,25%,3%,1%,0%,0%,0%,3%,"Lanham, Joseph D",
FOR,4170,1,Forest Resource Mgt & Regulatn,42%,42%,12%,4%,0%,0%,0%,0%,"Yarrow, Greg K",
FOR,4310,1,Recreation Res Plan in For Mgt,54%,39%,7%,0%,0%,0%,0%,0%,"Powell, Robert Baxte",
FOR,4340,1,GIS for Natural Resources,82%,16%,0%,0%,2%,0%,0%,0%,"Post, Christopher J.",
FR,1010,1,Elementary French,11%,47%,32%,5%,0%,0%,0%,5%,"Salces Y Nedeo, Anne",
FR,1020,1,Elementary French,83%,17%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 55 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FR,1020,2,Elementary French,67%,17%,11%,0%,0%,0%,0%,6%,"Sawyer, Amy Lyn Grif",
FR,1020,3,Elementary French,14%,29%,43%,7%,7%,0%,0%,0%,"Salces Y Nedeo, Anne",
FR,2010,1,Intermediate French,43%,43%,0%,0%,7%,0%,0%,7%,"De Tholozany, Paulin",
FR,2010,2,Intermediate French,25%,44%,19%,13%,0%,0%,0%,0%,"Widgren, Kenneth Dav",
FR,2010,3,Intermediate French,20%,50%,10%,0%,10%,0%,0%,10%,"Widgren, Kenneth Dav",
FR,2010,4,Intermediate French,33%,56%,6%,0%,0%,0%,0%,6%,"De Tholozany, Paulin",
FR,2020,1,Intermediate French,79%,21%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
FR,2020,3,Intermediate French,72%,17%,11%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby",
FR,2020,4,Intermediate French,36%,43%,7%,0%,7%,0%,0%,7%,"Widgren, Kenneth Dav",
FR,2020,5,Intermediate French,68%,26%,5%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
FR,3000,1,Survey of French Lit,61%,33%,0%,0%,0%,0%,0%,6%,"De Tholozany, Paulin",
FR,3050,1,Int Fr Con & Comp I,35%,59%,6%,0%,0%,0%,0%,0%,"Salces Y Nedeo, Anne",
FR,3070,1,French Civilization,63%,26%,0%,0%,11%,0%,0%,0%,"Peebles, Kelly Digby",
FR,4000,1,Modern French Lit,47%,26%,26%,0%,0%,0%,0%,0%,"Touya, Eric R",
GC,1010,1,Orientation to G C,96%,0%,0%,0%,0%,0%,0%,4%,"Woolbright, Nona L",
GC,1020,1,Computer Art & CAD Foundations,44%,40%,2%,5%,9%,0%,0%,0%,"Jones, Carol D",
GC,1020,2,Computer Art & CAD Foundations,49%,41%,2%,4%,4%,0%,0%,0%,"Woolbright, Nona L",
GC,1030,1,G C I for Pkgsc,38%,50%,6%,0%,0%,0%,0%,6%,"Jacobs, John J",
GC,1040,1,Graphic Communications I,36%,55%,5%,0%,5%,0%,0%,0%,"Edlein, Rebecca Suza",
GC,2070,1,Graphic Communications II,68%,28%,0%,2%,0%,0%,0%,2%,"Rose, Patrick Gee",
GC,2400,1,Intro to Web Design and Dev,71%,21%,0%,0%,0%,0%,0%,7%,"Walker, Erica Black",
GC,3400,1,Digital Imaging and eMedia,29%,60%,4%,2%,2%,0%,0%,2%,"Walker, Erica Black",
GC,3460,1,Ink and Substrates,28%,45%,20%,2%,2%,0%,0%,3%,"O'Hara, Liam Henry",
GC,4060,1,Package and Specialty Printing,70%,26%,4%,0%,0%,0%,0%,0%,"Cox, Kern T",
GC,4400,1,Commercial Printing,17%,67%,4%,0%,8%,0%,0%,4%,"Weisenmiller, Eric M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 56 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GC,4400,2,Commercial Printing,21%,68%,11%,0%,0%,0%,0%,0%,"Weisenmiller, Eric M",
GC,4440,1,Current Dev/Trends in Gr Comm,39%,30%,18%,6%,3%,0%,0%,3%,"O'Hara, Liam Henry",
GC,4480,1,Plan and Cont Print,42%,47%,5%,3%,3%,0%,0%,0%,"Leininger, John M",
GC,4800,1,Senior Seminar in GC,70%,27%,0%,0%,3%,0%,0%,0%,"Tonkin, Charles Edwa",
GC,4900,230,G C Selected Topics-GC Sales,76%,18%,0%,0%,0%,0%,0%,6%,"Leininger, John M",
GEN,1030,1,Careers in Bioch/Gen,85%,7%,1%,3%,0%,0%,0%,4%,"Starr-Moss, Alison N",
GEN,3000,1,Fundamental Genetics,39%,34%,23%,3%,0%,0%,0%,1%,"Tsai, Kate Leanne Wi",
GEN,3000,2,Fundamental Genetics,33%,47%,14%,2%,2%,0%,0%,2%,"Tsai, Kate Leanne Wi",
GEN,3000,3,Fundamental Genetics,35%,41%,13%,4%,0%,0%,0%,7%,"Tsai, Kate Leanne Wi",
GEN,3020,1,Molecular & General Genetics,28%,47%,16%,0%,6%,0%,0%,3%,"Sekhon, Rajandeep Si",
GEN,3020,2,Molec & General Genetics (HON),65%,35%,0%,0%,0%,0%,0%,0%,"Liang, Haiying",H
GEN,3020,3,Molecular & General Genetics,21%,35%,19%,8%,4%,0%,0%,13%,"Kozubowski, Lukasz",
GEN,4200,1,Molecular Genetics & Gene Reg,47%,38%,13%,3%,0%,0%,0%,0%,"Frugoli, Julia",
GEN,4200,2,Molecular Genetics & Gen (HON),75%,25%,0%,0%,0%,0%,0%,0%,"Frugoli, Julia",H
GEN,4210,2,Mol Gen Gene Reg Lab,55%,27%,9%,0%,0%,0%,0%,9%,"Frugoli, Julia",
GEN,4210,3,Mol Gen Gene Reg Lab,82%,18%,0%,0%,0%,0%,0%,0%,"Frugoli, Julia",
GEN,4400,1,Bioinformatics,71%,29%,0%,0%,0%,0%,0%,0%,"Feltus, Frank Alexan",
GEN,4500,1,Comparative Genetics,57%,38%,5%,0%,0%,0%,0%,0%,"Clark, Leigh Anne",
GEN,6400,1,Bioinformatics,60%,40%,0%,0%,0%,0%,0%,0%,"Feltus, Frank Alexan",
GEOG,1010,1,Intro to Geography,23%,40%,33%,5%,0%,0%,0%,0%,"Smith, Christa A.",
GEOG,1030,1,World Regional Geog,69%,20%,6%,2%,2%,0%,0%,0%,"Howard, Lance Forres",
GEOG,1030,2,World Regional Geog,47%,21%,11%,5%,5%,0%,0%,11%,"Terry, William Churc",
GEOG,1030,3,World Regional Geog,79%,16%,0%,0%,5%,0%,0%,0%,"Howard, Lance Forres",
GEOL,1010,1,Physical Geology,17%,26%,34%,12%,6%,0%,0%,5%,"Coulson, Alan B",
GEOL,1010,2,Physical Geology,14%,30%,33%,7%,9%,0%,0%,7%,"Coulson, Alan B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 57 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GEOL,1010,3,Physical Geology,33%,33%,12%,4%,8%,0%,0%,12%,"Dogan, Mine",
GEOL,1030,1,Physical Geol Lab,42%,42%,8%,0%,0%,0%,0%,8%,"Coulson, Alan B",
GEOL,1030,2,Physical Geol Lab,57%,24%,5%,0%,14%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,3,Physical Geol Lab,27%,59%,5%,5%,0%,0%,0%,5%,"Coulson, Alan B",
GEOL,1030,4,Physical Geol Lab,17%,65%,4%,0%,4%,0%,0%,9%,"Coulson, Alan B",
GEOL,1030,5,Physical Geol Lab,50%,33%,13%,0%,0%,0%,0%,4%,"Coulson, Alan B",
GEOL,1030,6,Physical Geol Lab,65%,35%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,7,Physical Geol Lab,63%,29%,4%,0%,0%,0%,0%,4%,"Coulson, Alan B",
GEOL,1030,8,Physical Geol Lab,21%,50%,4%,0%,0%,0%,0%,25%,"Coulson, Alan B",
GEOL,1030,9,Physical Geol Lab,68%,21%,5%,0%,0%,0%,0%,5%,"Coulson, Alan B",
GEOL,1030,10,Physical Geol Lab,87%,9%,4%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,11,Physical Geol Lab,71%,29%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,12,Physical Geol Lab,47%,37%,5%,0%,0%,0%,0%,11%,"Coulson, Alan B",
GEOL,2050,1,Mineralogy & Intro Petrology,35%,41%,18%,0%,0%,0%,0%,6%,"Shuller-Nickles, Lin",
GEOL,2070,1,Min & Intro Pet Lab,13%,56%,31%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,2700,1,Sustainable Water,55%,30%,7%,0%,2%,0%,0%,7%,"Moysey, Stephen Mich",
GEOL,2750,1,Field Methods,88%,6%,6%,0%,0%,0%,0%,0%,"Brame, Scott E",
GEOL,3000,1,Environmental Geology,39%,43%,7%,4%,4%,0%,0%,4%,"Brame, Scott E",
GEOL,3020,1,Structural Geology,20%,13%,40%,20%,0%,0%,0%,7%,"Castle, James W",
GEOL,4820,1,Groundwater & Contam Transport,42%,33%,17%,0%,0%,0%,0%,8%,"Murdoch, Lawrence C",
GER,1010,1,Elementary German,37%,21%,26%,0%,0%,0%,0%,16%,"Ferrell, J Lee",
GER,1010,2,Elementary German,37%,53%,11%,0%,0%,0%,0%,0%,"Ferrell, J Lee",
GER,1020,1,Elementary German,23%,54%,23%,0%,0%,0%,0%,0%,"King, Oswald Harris",
GER,1020,2,Elementary German,33%,47%,7%,7%,7%,0%,0%,0%,"King, Oswald Harris",
GER,2010,1,Intermediate German,58%,26%,5%,0%,5%,0%,0%,5%,"King, Oswald Harris",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 58 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GER,2010,2,Intermediate German,42%,42%,11%,0%,0%,0%,0%,5%,"King, Oswald Harris",
GER,2020,1,Intermediate German,25%,25%,31%,13%,6%,0%,0%,0%,"Ferrell, J Lee",
GER,3050,1,Ger Conv & Comp,74%,26%,0%,0%,0%,0%,0%,0%,"King, Oswald Harris",
HCC,8310,1,Fundamentals of Hcc,75%,21%,4%,0%,0%,0%,0%,0%,"Caine, Kelly E",
HCG,9050,1,Genom & Hlth Policy,67%,33%,0%,0%,0%,0%,0%,0%,"Steck, Mary B",
HEHD,3990,1,Building Healthy Communities,85%,8%,0%,0%,0%,0%,0%,8%,"Moore Peralta, Areli",
HEHD,4000,1,Intro Leadership Theor & Conc,89%,6%,6%,0%,0%,0%,0%,0%,"Pindar, Lori Marlise",
HEHD,8000,400,Youth Dev Theories,80%,15%,5%,0%,0%,0%,0%,0%,"Bowers, Edmond Patri",
HEHD,8030,400,Ethical Leadership,83%,8%,8%,0%,0%,0%,0%,0%,"Garst, Barry A",
HEHD,8060,230,Diverse Society,59%,32%,5%,5%,0%,0%,0%,0%,"Diem, Keith George",
HIST,1010,1,Hist of the U S,24%,44%,26%,3%,3%,0%,0%,0%,"Jeffries, James Brad",
HIST,1010,2,Hist of the U S,42%,47%,9%,0%,0%,0%,0%,2%,"Wilson, Lee Brady",
HIST,1020,1,Hist of the U S,11%,11%,21%,11%,11%,0%,0%,37%,"Morey, Maribel",
HIST,1020,2,Hist of the U S,43%,25%,13%,10%,5%,0%,0%,5%,"Andrew, John R",
HIST,1220,1,"Hist, Tech & Society",21%,49%,17%,4%,7%,0%,0%,2%,"Mack, Pamela E",
HIST,1240,1,Environmental History Survey,13%,61%,11%,3%,5%,0%,0%,8%,"Jeffries, James Brad",
HIST,1240,2,Environmental History Survey,23%,38%,35%,0%,3%,0%,0%,3%,"Jeffries, James Brad",
HIST,1720,1,The West and the World I,27%,44%,16%,6%,3%,0%,0%,5%,"Marks, Steven G",
HIST,1720,2,The West and the World I,30%,42%,18%,3%,2%,0%,0%,5%,"Marks, Steven G",
HIST,1720,3,The West and the World I,16%,58%,21%,5%,0%,0%,0%,0%,"Wood, Emily K",
HIST,1720,4,The West and the World I,50%,39%,6%,6%,0%,0%,0%,0%,"Wood, Emily K",
HIST,1730,2,The West and the World II,24%,44%,12%,5%,6%,0%,0%,9%,"Grubb, C Alan",
HIST,2990,1,Historian's Craft,75%,17%,0%,8%,0%,0%,0%,0%,"Silvestri, Michael S",
HIST,2990,2,Historian's Craft,30%,40%,0%,0%,30%,0%,0%,0%,"Carney, Elizabeth D",
HIST,2990,3,Historian's Craft,32%,63%,0%,0%,5%,0%,0%,0%,"Moore, Rachel Anne",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 59 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
HIST,3000,1,Hist Colonial Amer,61%,32%,3%,0%,3%,0%,0%,3%,"Wilson, Lee Brady",
HIST,3040,1,Indus & Progr Era,54%,21%,17%,4%,4%,0%,0%,0%,"Grant, H Roger",
HIST,3100,1,History of Religion in the US,42%,17%,17%,0%,25%,0%,0%,0%,"Jemison, Elizabeth L",
HIST,3280,1,US Legal History to 1890,10%,29%,24%,5%,10%,0%,0%,24%,"Morey, Maribel",
HIST,3300,1,Hist of Mod China,16%,32%,26%,5%,0%,0%,0%,21%,"Moise, Edwin E",
HIST,3390,1,Africa 1875-Present,51%,15%,18%,0%,13%,0%,0%,3%,"Burns, James M.",
HIST,3420,1,South Am Since 1800,46%,49%,5%,0%,0%,0%,0%,0%,"Moore, Rachel Anne",
HIST,3520,1,Pharaonic Egypt,34%,43%,9%,9%,3%,0%,0%,3%,"Carney, Elizabeth D",
HIST,3610,2,History of Britain to 1688,45%,38%,3%,10%,3%,0%,0%,0%,"Clark, Caroline Dunn",
HIST,3630,1,Britain Since 1688,29%,42%,18%,0%,5%,0%,0%,5%,"Barczewski, Stephani",
HIST,3670,1,Modern Ireland,46%,31%,13%,5%,5%,0%,0%,0%,"Silvestri, Michael S",
HIST,3890,8,Creative Inquiry in History,82%,9%,9%,0%,0%,0%,0%,0%,"Bartley, Abel A",
HIST,3900,1,Modern Military History,18%,33%,39%,3%,3%,0%,0%,3%,"Moise, Edwin E",
HIST,4000,1,Honor & Mastery InTheOld South,33%,42%,17%,0%,8%,0%,0%,0%,"Anderson, Paul Chris",H
HIST,4140,1,Study of Hist Museum,36%,45%,9%,0%,0%,0%,0%,9%,"Taylor-Shockley, Meg",
HIST,4720,2,Medieval Conquests & Crusades,21%,42%,11%,11%,5%,0%,0%,11%,"Clark, Caroline Dunn",
HIST,4900,3,Spanish Civil War,24%,29%,24%,6%,12%,0%,0%,6%,"Marks, Steven G",
HIST,4900,5,Oral History,50%,22%,17%,0%,6%,0%,0%,6%,"Taylor-Shockley, Meg",
HIST,4930,1,Urban History,42%,42%,8%,0%,0%,0%,0%,8%,"Bartley, Abel A",
HIST,4940,1,War & Peace in Middle East,57%,29%,0%,0%,7%,0%,0%,7%,"Bein, Amit",
HIST,8000,2,SO. Biog,67%,33%,0%,0%,0%,0%,0%,0%,"Andrew, John R",
HIST,8810,1,Historiography,70%,30%,0%,0%,0%,0%,0%,0%,"Grubb, C Alan",
HLTH,2020,1,Introduction to Public Health,58%,42%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,2,Introduction to Public Health,61%,35%,3%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,3,Introduction to Public Health,68%,21%,11%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 60 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
HLTH,2020,4,Introduction to Public Health,52%,40%,8%,0%,0%,0%,0%,0%,"Kingree, Jeffrey B",
HLTH,2020,5,Introduction to Public Health,53%,42%,5%,0%,0%,0%,0%,0%,"Kingree, Jeffrey B",
HLTH,2020,400,Introduction to Public Health,53%,37%,0%,0%,5%,0%,0%,5%,"Welsh, Ralph Stewart",
HLTH,2030,1,Health Care Sys,60%,29%,6%,6%,0%,0%,0%,0%,"Fraizer, Frederic L",
HLTH,2030,2,Health Care Sys,74%,21%,5%,0%,0%,0%,0%,0%,"Crandall, Lee Alden",
HLTH,2400,1,Deter of Hlth Behav,36%,32%,27%,0%,5%,0%,0%,0%,"Clinkscales, Amelia",
HLTH,2400,2,Deter of Hlth Behav,41%,32%,21%,0%,3%,0%,0%,3%,"Clinkscales, Amelia",
HLTH,2500,1,Health and Fitness,83%,11%,0%,0%,0%,0%,0%,6%,"Strothmann, Kari Jea",
HLTH,2980,1,Human Hlth & Disease,88%,10%,2%,0%,0%,0%,0%,0%,"Amani, Annah Kamugiz",
HLTH,2980,2,Human Hlth & Disease,85%,9%,3%,0%,3%,0%,0%,0%,"Amani, Annah Kamugiz",
HLTH,3030,1,Public Health Comm,63%,31%,3%,0%,0%,0%,0%,3%,"Charles, Debra Mitch",
HLTH,3050,1,Body Resp Hlth Beh,61%,28%,11%,0%,0%,0%,0%,0%,"Graves, Brian Patric",
HLTH,3400,1,Hlth Prom Prog Plan,56%,32%,12%,0%,0%,0%,0%,0%,"Graves, Brian Patric",
