Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ENGR,1410,623,Programming & Problem S,49%,38%,3%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Brandon, Steven C",
ENGR,1410,624,Programming & Problem S,50%,43%,3%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Brandon, Steven C",
ENGR,1410,625,Programming & Problem S,40%,43%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Martin, Baker",
,,,,,,,,,,,,,,,,Andrew,
ENGR,1410,626,Programming & Problem S,51%,33%,10%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Neptune, Andrew",
,,,,,,,,,,,,,,,,Isaac,
ENGR,1410,627,Programming & Problem S,32%,49%,11%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Neptune, Andrew",
,,,,,,,,,,,,,,,,Isaac,
ENGR,1410,628,Programming & Problem S,52%,22%,7%,7%,4%,0%,0%,7%,0%,0%,0%,0%,"Neptune, Andrew",
,,,,,,,,,,,,,,,,Isaac,
ENGR,1410,821,Programming & Problem S,38%,50%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Martin, William D",
ENGR,1410,822,Programming & Problem S,42%,16%,26%,0%,8%,0%,0%,8%,0%,0%,0%,0%,"Kiernan, Michael",
,,,,,,,,,,,,,,,,Joseph,
ENGR,1410,823,Program & Prob Solving (H,57%,36%,2%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"Maier, Jonathan R",H
ENGR,1410,824,Program & Prob Solving (H,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Maier, Jonathan R",H
ENGR,1410,825,Programming & Problem S,28%,51%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kiernan, Michael",
,,,,,,,,,,,,,,,,Joseph,
ENGR,1410,826,Programming & Problem S,53%,42%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Kiernan, Michael",
,,,,,,,,,,,,,,,,Joseph,
ENGR,1410,827,Programming & Problem S,37%,39%,18%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Martin, Baker",
,,,,,,,,,,,,,,,,Andrew,
ENGR,1410,828,Programming & Problem S,32%,47%,9%,3%,3%,0%,0%,6%,0%,0%,0%,0%,"Martin, Baker",
,,,,,,,,,,,,,,,,Andrew,
ENGR,1520,723,Engineering Computer Skill,8%,44%,31%,6%,3%,0%,0%,8%,0%,0%,0%,0%,"Miller, Matthew Kent",
ENGR,1520,724,Engineering Computer Skill,17%,44%,31%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Matthew Kent",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 69 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ENGR,2080,184,Engr Graphics & Machine,52%,33%,13%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"THOMAS, VISHAL",
,,,,,,,,,,,,,,,,JOSEPH,
ENGR,2080,381,Engr Graphics & Machine,46%,32%,6%,2%,4%,0%,0%,10%,0%,0%,0%,0%,"Walker, Kyle J",
ENGR,2080,382,Engr Graphics & Machine,42%,28%,17%,2%,8%,0%,0%,4%,0%,0%,0%,0%,"Stuart, Callie Diane",
ENGR,2080,683,Engr Graphics & Machine,79%,13%,6%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Walker, Kyle J",
ENGR,2080,686,Engr Graphics & Machine,46%,17%,20%,4%,9%,0%,0%,4%,0%,0%,0%,0%,"THOMAS, VISHAL",
,,,,,,,,,,,,,,,,JOSEPH,
ENGR,2080,782,Engr Graphics & Machine,65%,17%,8%,6%,4%,0%,0%,0%,0%,0%,0%,0%,"Yasmin, Nighat",
ENGR,2080,784,Engr Graphics & Machine,60%,23%,10%,0%,4%,0%,0%,2%,0%,0%,0%,0%,"Stuart, Callie Diane",
ENGR,2080,883,Engr Graphics & Machine,60%,26%,6%,4%,2%,0%,0%,2%,0%,0%,0%,0%,"Bakle, Curtis J",
ENGR,2080,885,Engr Graphics & Machine,58%,35%,2%,4%,2%,0%,0%,0%,0%,0%,0%,0%,"Bakle, Curtis J",
ENGR,2100,202,CAD & Engineering Applica,45%,19%,12%,10%,5%,0%,0%,10%,0%,0%,0%,0%,"Mohammadi Nafchi,",
,,,,,,,,,,,,,,,,Ali,
ENGR,2100,304,CAD & Engineering Applica,44%,33%,12%,0%,2%,0%,0%,2%,7%,0%,0%,0%,"Cassule, Leonildo",
,,,,,,,,,,,,,,,,Nelson,
ENGR,2100,305,CAD & Engineering Applica,38%,31%,14%,0%,10%,0%,0%,7%,0%,0%,0%,0%,"Cassule, Leonildo",
,,,,,,,,,,,,,,,,Nelson,
ENGR,2100,306,CAD & Engineering Applica,37%,20%,17%,5%,15%,0%,0%,5%,2%,0%,0%,0%,"Mohammadi Nafchi,",
,,,,,,,,,,,,,,,,Ali,
ENGR,2100,701,CAD & Engineering Applica,37%,37%,7%,3%,7%,0%,0%,10%,0%,0%,0%,0%,"Yasmin, Nighat",
ENR,1020,1,Intro to Envir & Natur Res I,48%,29%,13%,2%,6%,0%,0%,2%,0%,0%,0%,0%,"Clay, Lucas",
ENR,3020,1,Nat Res Measurements,63%,29%,3%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Barrett, Russell K",
ENR,4130,2,Restoration Ecology,52%,22%,11%,7%,4%,0%,0%,4%,0%,0%,0%,0%,"Hagan, Althea",
,,,,,,,,,,,,,,,,Simone Hotaling,
ENR,4500,1,Conservation Issues,73%,20%,3%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Johnson, Alan R.",
ENR,4500,2,Conservation Issues,65%,20%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Johnson, Alan R.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 70 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ENR,6130,1,Restoration Ecology,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hagan, Althea",
,,,,,,,,,,,,,,,,Simone Hotaling,
ENSP,2000,1,Intro Environ Sci,41%,35%,10%,6%,4%,0%,0%,4%,0%,0%,0%,0%,"Owino, Tom O.",
ENSP,2000,2,Intro Environ Sci,63%,27%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Carraway, Elizabeth",
,,,,,,,,,,,,,,,,R.,
ENSP,2000,4,Intro Environ Sci,83%,13%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,2000,5,Intro Environ Sci,75%,19%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,4000,1,Studies in Environmental S,52%,39%,0%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Margaret",
,,,,,,,,,,,,,,,,Louise,
ENT,8090,1,Seminar in Entomology,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Cieniewicz, Elizabeth",
,,,,,,,,,,,,,,,,Jeannette,
ENTR,1010,2,Entrepreneurial Mindset,52%,24%,13%,5%,5%,0%,0%,1%,0%,0%,0%,0%,"Hannon, John",
,,,,,,,,,,,,,,,,Michael,
ENTR,1090,2,How to Start a Startup,54%,27%,8%,0%,0%,0%,0%,12%,0%,0%,0%,0%,"Hannon, John",
,,,,,,,,,,,,,,,,Michael,
ENTR,2010,2,Sports Entrepreneurship,73%,20%,3%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hannon, John",
,,,,,,,,,,,,,,,,Michael,
ESED,8250,1,Student Strategies in STEM,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Benson, Lisa C",
ESED,8500,4,Quantitative Methods in S,75%,0%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,"Orr, Marisa Kikendall",
ESED,8500,7,Prof. STEM Communicatio,70%,20%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"High, Karen Ann",
ESED,9910,5,Dissertation Rsrch and Wri,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"High, Karen Ann",
ETOX,8610,1,Departmental Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Van den Hurk, Peter",
FCS,9910,3,Doctoral Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Small, Mark A",
FDSC,2140,1,Fd Resources & Soc,85%,10%,2%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Dawson, Paul L",
FDSC,4020,1,Food Chemistry II,29%,47%,18%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Chen, Feng",
FDSC,4030,1,Food Ch & Analysis,67%,20%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Dawson, Paul L",
FDSC,4080,1,Food Process Eng,62%,23%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cavender, George A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 71 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FDSC,4090,1,TQM for Food & Pckg Indu,72%,17%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McGregor, John U.",
FDSC,4170,1,Seminar,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cothran, Sara Lane",
FDSC,4200,1,Selected Topics,93%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Hegler, Carol M",
FDSC,4500,11,Creative Inquiry-Food Scie,89%,0%,0%,0%,11%,0%,0%,0%,0%,0%,0%,0%,"Dawson, Paul L",
FDSC,4500,15,Creative Inquiry-Food Scie,75%,0%,13%,0%,0%,0%,0%,0%,13%,0%,0%,0%,"Haley-Zitlin, Vivian J",
FIN,2010,401,Intro to Personal Finance I,97%,1%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,2010,402,Intro to Personal Finance I,87%,7%,2%,2%,2%,0%,0%,1%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,2020,401,Intro to Personal Finance II,93%,5%,0%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,3040,1,Risk & Insurance,17%,22%,41%,7%,11%,0%,0%,2%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,1,Investment Analysis,24%,24%,27%,5%,15%,0%,0%,5%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,2,Investment Analysis,30%,36%,25%,5%,2%,0%,0%,2%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,3,Investment Analysis,20%,34%,30%,7%,2%,0%,0%,7%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,4,Investment Analysis,12%,24%,32%,12%,15%,0%,0%,6%,0%,0%,0%,0%,"Zykaj, Blerina",
FIN,3050,5,Investment Analysis,16%,48%,24%,10%,2%,0%,0%,0%,0%,0%,0%,0%,"Zykaj, Blerina",
FIN,3060,1,Corporation Finance,11%,28%,23%,11%,2%,0%,0%,26%,0%,0%,0%,0%,"Franklin, Ramon",
,,,,,,,,,,,,,,,,Tolbert,
FIN,3060,2,Corporation Finance,8%,24%,24%,16%,2%,0%,0%,22%,2%,0%,0%,0%,"Franklin, Ramon",
,,,,,,,,,,,,,,,,Tolbert,
FIN,3060,3,Corporation Finance,6%,21%,38%,10%,4%,0%,0%,19%,2%,0%,0%,0%,"Franklin, Ramon",
,,,,,,,,,,,,,,,,Tolbert,
FIN,3060,5,Corporation Finance,44%,44%,11%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Harris, Joshua W",
FIN,3060,6,Corporation Finance,13%,42%,26%,8%,8%,0%,0%,3%,0%,0%,0%,0%,"Sun, Minxing",
FIN,3060,7,Corporation Finance,23%,38%,30%,5%,5%,0%,0%,0%,0%,0%,0%,0%,"Sun, Minxing",
FIN,3060,8,Corporation Finance,13%,37%,29%,10%,4%,0%,0%,8%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3060,9,Corporation Finance,11%,16%,39%,9%,7%,0%,0%,18%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3060,401,Corporation Finance,28%,36%,29%,4%,1%,0%,0%,1%,0%,0%,0%,0%,"Godbey, Jonathan M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 72 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FIN,3060,402,Corporation Finance,11%,47%,35%,4%,3%,0%,0%,0%,0%,0%,0%,0%,"Godbey, Jonathan M",
FIN,3070,1,Prin of Real Estate,45%,30%,19%,3%,1%,0%,0%,3%,0%,0%,0%,0%,"Shen, Yannan",
FIN,3070,2,Prin of Real Estate,40%,41%,16%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"Shen, Yannan",
FIN,3070,3,Prin of Real Estate,33%,56%,8%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Springer, Thomas M",
FIN,3070,4,Prin of Real Estate,36%,49%,13%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Springer, Thomas M",
FIN,3080,1,Fin Inst & Mkts,38%,40%,10%,8%,3%,0%,0%,3%,0%,0%,0%,0%,"Greene, Daniel",
,,,,,,,,,,,,,,,,Thomas,
FIN,3080,2,Fin Inst & Mkts,17%,54%,20%,7%,0%,0%,0%,2%,0%,0%,0%,0%,"Sun, Minxing",
FIN,3080,401,Fin Inst & Mkts,27%,36%,29%,6%,0%,0%,0%,1%,0%,0%,0%,0%,"Greene, Daniel",
,,,,,,,,,,,,,,,,Thomas,
FIN,3110,1,Financial Management I,26%,30%,30%,7%,4%,0%,0%,2%,0%,0%,0%,0%,"Lockhart, George",
,,,,,,,,,,,,,,,,Brandon,
FIN,3110,2,Financial Management I,22%,47%,16%,7%,7%,0%,0%,2%,0%,0%,0%,0%,"Lockhart, George",
,,,,,,,,,,,,,,,,Brandon,
FIN,3110,3,Financial Management I,23%,49%,21%,0%,4%,0%,0%,2%,0%,0%,0%,0%,"Xu, Weike",
FIN,3110,4,Financial Management I,13%,24%,34%,16%,5%,0%,0%,5%,3%,0%,0%,0%,"Wolf, Jack G.",
FIN,3110,5,Financial Management I,35%,45%,14%,2%,2%,0%,0%,2%,0%,0%,0%,0%,"Li, Fan",
FIN,3110,6,Financial Management I,41%,43%,14%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Li, Fan",
FIN,3110,7,Financial Management I,30%,64%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Li, Fan",
FIN,3110,8,Financial Management I,20%,27%,27%,11%,13%,0%,0%,2%,0%,0%,0%,0%,"Xu, Weike",
FIN,3110,101,Financial Management I (H,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wolf, Jack G.",H
FIN,3120,1,Financial Management II,34%,37%,23%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Dayani, Arash",
FIN,3120,2,Financial Management II,34%,40%,15%,2%,2%,0%,0%,6%,0%,0%,0%,0%,"Dayani, Arash",
FIN,3120,3,Financial Management II,18%,25%,20%,6%,8%,0%,0%,24%,0%,0%,0%,0%,"Samdani, Taufique",
FIN,3120,4,Financial Management II,23%,32%,25%,7%,9%,0%,0%,5%,0%,0%,0%,0%,"Xu, Weike",
FIN,3120,5,Financial Management II,21%,29%,36%,7%,7%,0%,0%,0%,0%,0%,0%,0%,"Xu, Weike",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 73 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FIN,3120,101,Financial Management II (,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dayani, Arash",H
FIN,4020,1,Corporate Valuation,24%,26%,43%,4%,0%,0%,0%,2%,0%,0%,0%,0%,"Morgan, Angela G.",
FIN,4030,1,Spreadsheet Apps in Finan,19%,39%,33%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Intintoli, Vincent",
,,,,,,,,,,,,,,,,James,
FIN,4030,2,Spreadsheet Apps in Finan,21%,18%,52%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Intintoli, Vincent",
,,,,,,,,,,,,,,,,James,
FIN,4040,1,Financial Modeling,20%,30%,40%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Wolf, Jack G.",
FIN,4050,1,Portfolio Management & T,17%,20%,47%,3%,7%,0%,0%,7%,0%,0%,0%,0%,"Alexander, John C",
FIN,4050,2,Portfolio Management & T,13%,26%,39%,10%,10%,0%,0%,3%,0%,0%,0%,0%,"Alexander, John C",
FIN,4080,1,Mgt of Fin Inst,28%,57%,14%,0%,0%,0%,0%,0%,1%,0%,0%,0%,"Chernykh, Lyudmila A",
FIN,4110,1,Int Fin Mgt,52%,35%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"DeVault, Luke Asher",
FIN,4110,2,Int Fin Mgt,47%,33%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"DeVault, Luke Asher",
FIN,4160,1,Real Estate Val,10%,64%,21%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Blackwood, Bryan T",
FIN,4170,1,Real Estate Finance,45%,38%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Shen, Yannan",
FNR,4700,5,Landscape Ecology / Appal,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Barrett, Russell K",
FNR,4700,27,Hardwood Silviculture 1,60%,0%,0%,0%,0%,0%,0%,0%,40%,0%,0%,0%,"Peairs, Stephen E",
FNR,4700,50,Deer-Coyote Interactions,75%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,0%,"Jachowski, David",
,,,,,,,,,,,,,,,,Scott,
FNR,4700,53,CU / Montana Prairie Ecol,80%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Jachowski, David",
,,,,,,,,,,,,,,,,Scott,
FNR,4700,61,Restoration Ecology CI,60%,0%,0%,20%,0%,0%,0%,20%,0%,0%,0%,0%,"Hagan, Althea",
,,,,,,,,,,,,,,,,Simone Hotaling,
FNR,4990,3,Natural Resources Seminar,60%,7%,0%,7%,20%,0%,0%,7%,0%,0%,0%,0%,"Hernandez-Rubio,",
,,,,,,,,,,,,,,,,Lauren Amanda,
FNR,8080,4,Graduate Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Hagan, Althea",
,,,,,,,,,,,,,,,,Simone Hotaling,
FOR,1010,1,Intro to Forestry,50%,36%,0%,0%,7%,0%,0%,7%,0%,0%,0%,0%,"Peairs, Stephen E",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 74 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FOR,2060,1,Forestry Ecology,47%,33%,15%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Hagan, Donald L",
FOR,3080,1,Remote Sensing in Forestr,36%,44%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ritter, Brian A",
FOR,4060,1,Forested Watershed Mgmt,80%,19%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hernandez-Rubio,",
,,,,,,,,,,,,,,,,Lauren Amanda,
FOR,4080,1,Wood and Paper Products,56%,36%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hiesl, Patrick",
FOR,4180,1,Forest Resource Valuation,65%,30%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Khanal, Puskar",
FOR,4340,1,GIS for Natural Resources,69%,26%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Baldwin, Robert Fritz",
FOR,4650,1,Silviculture,24%,41%,18%,12%,6%,0%,0%,0%,0%,0%,0%,0%,"Wang, Gaofeng G",
FOR,6340,5,GIS for Natural Resources,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Langlois, Lillie",
,,,,,,,,,,,,,,,,Amanda,
FOR,8120,1,Fire Ecology and Managem,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wang, Gaofeng G",
FOR,8220,1,Invasion Ecology,75%,21%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hartshorn, Jessica",
,,,,,,,,,,,,,,,,Ann,
FR,1010,1,Elementary French,71%,25%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn",
,,,,,,,,,,,,,,,,Griffin,
FR,1010,2,Elementary French,56%,20%,8%,0%,12%,0%,0%,4%,0%,0%,0%,0%,"Sawyer, Amy Lyn",
,,,,,,,,,,,,,,,,Griffin,
FR,1020,1,Elementary French,81%,15%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn",
,,,,,,,,,,,,,,,,Griffin,
FR,1020,2,Elementary French,26%,39%,17%,4%,9%,0%,0%,4%,0%,0%,0%,0%,"Salces Y Nedeo,",
,,,,,,,,,,,,,,,,Anne Carole,
FR,2010,1,Intermediate French,44%,31%,19%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Salces Y Nedeo,",
,,,,,,,,,,,,,,,,Anne Carole,
FR,2010,2,Intermediate French,42%,42%,0%,0%,5%,0%,0%,11%,0%,0%,0%,0%,"De Tholozany,",
,,,,,,,,,,,,,,,,Pauline,
FR,2020,1,Intermediate French,56%,25%,13%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Widgren, Kenneth",
,,,,,,,,,,,,,,,,David,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 75 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
FR,2020,2,Intermediate French,61%,26%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Widgren, Kenneth",
,,,,,,,,,,,,,,,,David,
FR,3040,1,French Short Story,88%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby",
FR,3050,2,Int Fr Con & Comp I,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Widgren, Kenneth",
,,,,,,,,,,,,,,,,David,
FR,3170,1,Contemp French Civ,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Touya, Eric R",
FR,4120,1,Fr & Francoph Cinema,80%,7%,7%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Mai, Joseph H",
FR,4200,1,French Enlightenment,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"De Tholozany,",
,,,,,,,,,,,,,,,,Pauline,
GC,1010,1,Orientation to G C,0%,0%,0%,0%,0%,94%,4%,2%,0%,0%,0%,0%,"Tonkin, Charles",
,,,,,,,,,,,,,,,,Edward,
GC,1020,1,Intro to Digital Graphics,75%,17%,2%,5%,2%,0%,0%,0%,0%,0%,0%,0%,"Bridges, Amanda",
,,,,,,,,,,,,,,,,Wells,
GC,1020,2,Intro to Digital Graphics,67%,23%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Bridges, Amanda",
,,,,,,,,,,,,,,,,Wells,
GC,1040,1,Graphic Communications I,58%,26%,11%,2%,2%,0%,0%,0%,3%,0%,0%,0%,"Fox, Michelle Suki",
,,,,,,,,,,,,,,,,Bost,
GC,1050,1,App of Digital Graphics,89%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bridges, Amanda",
,,,,,,,,,,,,,,,,Wells,
GC,1050,2,App of Digital Graphics,79%,11%,0%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Bridges, Amanda",
,,,,,,,,,,,,,,,,Wells,
GC,2070,1,Graphic Communications II,82%,12%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Blue, Carl Nelson",
GC,2400,1,Intro to Web Design and D,83%,13%,3%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Stevens, William D",
GC,3400,1,Digital Imaging,60%,23%,15%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Walker, Erica Black",
GC,3450,1,Video Campaigns in the Di,78%,11%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Walker, Erica Black",
GC,3460,1,Ink and Substrates,52%,33%,13%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Chang, Shu",
GC,3500,1,G C Internship I,91%,4%,0%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"O'Hara, Liam Henry",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 15, 2022",,,,,,,,,,,,,,,,Page 76 of 148,
Grades Report for 202201,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
GC,3730,1,Media Management in Bra,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Driggs, Jaclyn",
,,,,,,,,,,,,,,,,Kathleen,
GC,3760,1,Brand Comm Capstone Se,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hildebrand, Katelyn",
,,,,,,,,,,,,,,,,Mooney,
GC,3800,1,Junior Seminar in Graphic,93%,5%,0%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Tonkin, Charles",
