Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,1020,812,Engineering Discipl & Skills,39%,30%,22%,0%,4%,0%,0%,4%,"Childers, Ashley K",
ENGR,1020,813,Engineering Discipl & Skills,21%,42%,21%,4%,2%,0%,0%,10%,"Stephan, Elizabeth A",
ENGR,1020,814,Engineering Discipl & Skills,40%,36%,13%,4%,2%,0%,0%,4%,"Neptune, Andrew Isaa",
ENGR,1020,815,Engineering Discipl & Skills,15%,45%,21%,6%,0%,0%,0%,13%,"Magagnotti, Mariah S",
ENGR,1020,816,Engineering Discipl & Skills,19%,32%,30%,6%,2%,0%,0%,11%,"Magagnotti, Mariah S",
ENGR,1020,817,Engineering Discipl & Skills,23%,45%,17%,6%,2%,0%,0%,6%,"Grigg, Sarah J",
ENGR,1020,818,Engineering Discipl & Skills,32%,36%,16%,5%,0%,0%,0%,11%,"Grigg, Sarah J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 51 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,1020,831,Engr Discipl & Skills (HON),72%,24%,2%,0%,0%,0%,0%,2%,"Brandon, Steven C",H
ENGR,1020,832,Engr Discipl & Skills (HON),80%,20%,0%,0%,0%,0%,0%,0%,"Brandon, Steven C",H
ENGR,1050,246,Engr Discipline & Skills I,4%,32%,36%,8%,20%,0%,0%,0%,"Miller, Matthew Kent",
ENGR,1050,400,Engr Discipline & Skills I,7%,7%,29%,25%,18%,0%,0%,14%,"Miller, Matthew Kent",
ENGR,1060,246,Engr Discipline & Skills II,4%,29%,25%,29%,13%,0%,0%,0%,"Miller, Matthew Kent",
ENGR,1060,400,Engr Discipline & Skills II,12%,24%,29%,6%,24%,0%,0%,6%,"Miller, Matthew Kent",
ENGR,1150,500,Engineering Design & Modeling,69%,25%,0%,0%,6%,0%,0%,0%,"Minor, John C",
ENGR,1410,225,Programming & Problem Solving,6%,30%,26%,9%,19%,0%,0%,11%,"Watkins, Richard J",
ENGR,1410,226,Programming & Problem Solving,16%,24%,20%,8%,20%,0%,0%,14%,"Stephan, Elizabeth A",
ENGR,1410,227,Programming & Problem Solving,8%,29%,29%,6%,12%,0%,0%,17%,"Martin, William D",
ENGR,1410,228,Programming & Problem Solving,8%,24%,33%,18%,4%,0%,0%,12%,"Martin, William D",
ENGR,1520,501,Engineering Computer Skills,29%,52%,19%,0%,0%,0%,0%,0%,"Maier, Jonathan R",
ENGR,1520,502,Engineering Computer Skills,70%,25%,5%,0%,0%,0%,0%,0%,"Maier, Jonathan R",
ENGR,1900,10,CI in Engr I Robotics,84%,0%,0%,0%,0%,0%,0%,16%,"Wooten, Michael Benj",
ENGR,1900,77,CI in ENGR Human Powered Veh,88%,0%,0%,0%,0%,0%,0%,12%,"Mocko, Gregory",
ENGR,2080,681,Engr Graphics & Machine Design,43%,23%,9%,9%,15%,0%,0%,2%,"Yasmin, Nighat",
ENGR,2080,682,Engr Graphics & Machine Design,31%,25%,25%,6%,4%,0%,0%,8%,"Gill, Amaninder Sing",
ENGR,2080,684,Engr Graphics & Machine Design,21%,21%,21%,6%,23%,0%,0%,8%,"Gill, Amaninder Sing",
ENGR,2080,685,Engr Graphics & Machine Design,31%,22%,22%,8%,8%,0%,0%,8%,"Garland, Anthony Pau",
ENGR,2080,686,Engr Graphics & Machine Design,50%,24%,11%,2%,4%,0%,0%,9%,"Garland, Anthony Pau",
ENGR,2100,804,CAD & Engineering Applications,43%,37%,7%,0%,4%,0%,0%,9%,"Yasmin, Nighat",
ENGR,2100,805,CAD & Engineering Applications,33%,41%,22%,2%,2%,0%,0%,0%,"Yasmin, Nighat",
ENGR,2100,806,CAD & Engineering Applications,36%,33%,13%,5%,3%,0%,0%,10%,"Shams Esfandabadi, A",
ENGR,2200,106,Evaluating Innovations,55%,39%,5%,0%,0%,0%,0%,0%,"Grigg, Sarah J",
ENR,1010,1,Intro to Envir & Natur Res I,75%,15%,3%,3%,3%,0%,0%,1%,"Johnson, Alan R.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 52 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENR,1010,2,Intro to Envir & Natur Res I,50%,31%,13%,4%,2%,0%,0%,0%,"Johnson, Alan R.",
ENR,4290,1,Environ Law & Policy,81%,19%,0%,0%,0%,0%,0%,0%,"Johnson, Alan R.",
ENSP,2000,1,Intro Environ Sci,23%,52%,16%,5%,0%,0%,0%,5%,"Brame, Scott E",
ENSP,2000,2,Intro Environ Sci,91%,9%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,2000,3,Intro Environ Sci,91%,9%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,2000,4,Intro Environ Sci,34%,50%,9%,0%,5%,0%,0%,2%,"Carraway, Elizabeth",
ENSP,4000,1,Studies in Environmental Sci,67%,30%,0%,0%,0%,0%,0%,4%,"Thompson, Margaret L",
ENT,2000,1,Six-Legged Science,68%,17%,10%,0%,0%,0%,0%,5%,"Pometto, Suellen F",
ENT,3010,1,Insect Biology and Diversity,33%,33%,29%,0%,5%,0%,0%,0%,"Benson, Eric P",
ENTR,1010,1,Entrepreneurial Mindset,48%,39%,7%,1%,3%,0%,0%,2%,"Hannon, John Michael",
ESED,8790,1,Curr Top STEM Education Policy,60%,20%,20%,0%,0%,0%,0%,0%,"Martin, Julie Patric",
FCS,8130,1,Research Methods in FCS I,71%,29%,0%,0%,0%,0%,0%,0%,"McDonell, James R.",
FDSC,1010,1,Intro to Food Sci & Hum Nutr,67%,19%,5%,2%,3%,0%,0%,4%,"Coffee, Aubrey Dean",
FDSC,4010,1,Food Chemistry I,58%,33%,9%,0%,0%,0%,0%,0%,"Chen, Feng",
FDSC,4040,1,Food Prsv & Process,53%,43%,4%,0%,0%,0%,0%,0%,"Pometto, Anthony Lou",
FDSC,4070,1,Quantity Food Production,78%,14%,3%,0%,3%,0%,0%,2%,"Batt, Heather P",
FDSC,4170,1,Seminar,78%,17%,0%,0%,0%,0%,0%,6%,"Coffee, Aubrey Dean",
FDSC,4200,1,Food Regulation and Policy,91%,6%,1%,0%,1%,0%,0%,1%,"Rhodehamel, E J",
FDSC,4300,1,Dairy Process & Sant,44%,28%,22%,0%,6%,0%,0%,0%,"McGregor, John U.",
FDSC,8120,1,Microbial Food Syst,44%,44%,11%,0%,0%,0%,0%,0%,"Jiang, Xiuping",
FIN,2010,401,Intro to Personal Finance,55%,24%,5%,2%,5%,0%,0%,10%,"Harris, Joshua W",
FIN,2010,402,Intro to Personal Finance,35%,23%,14%,7%,5%,0%,0%,16%,"Harris, Joshua W",
FIN,2010,403,Intro to Personal Finance,40%,33%,14%,2%,9%,0%,0%,2%,"Harris, Joshua W",
FIN,2010,404,Intro to Personal Finance,56%,26%,4%,2%,8%,0%,0%,4%,"Harris, Joshua W",
FIN,2010,405,Intro to Personal Finance,55%,26%,2%,6%,4%,0%,0%,6%,"Harris, Joshua W",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 53 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FIN,2010,406,Intro to Personal Finance,64%,20%,5%,2%,5%,0%,0%,5%,"Harris, Joshua W",
FIN,3040,1,Risk & Insurance,20%,33%,40%,7%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3040,2,Risk & Insurance,19%,19%,58%,3%,0%,0%,0%,0%,"McMillan, Kerri D",
FIN,3050,1,Investment Analysis,18%,32%,37%,5%,3%,0%,0%,5%,"McMillan, Kerri D",
FIN,3050,2,Investment Analysis,15%,51%,23%,5%,3%,0%,0%,3%,"McMillan, Kerri D",
FIN,3050,3,Investment Analysis,54%,21%,21%,0%,5%,0%,0%,0%,"Wessels, Thomas Albe",
FIN,3050,4,Investment Analysis,27%,27%,36%,9%,0%,0%,0%,0%,"Wessels, Thomas Albe",
FIN,3060,2,Corporation Finance,16%,5%,22%,22%,11%,0%,0%,24%,"Johnson, William Hol",
FIN,3060,3,Corporation Finance,18%,13%,24%,18%,24%,0%,0%,3%,"Johnson, William Hol",
FIN,3060,4,Corporation Finance,0%,25%,15%,28%,30%,0%,0%,3%,"Johnson, William Hol",
FIN,3060,5,Corporation Finance,26%,32%,19%,14%,5%,0%,0%,4%,"Franklin, Ramon Tolb",
FIN,3060,6,Corporation Finance,24%,31%,24%,7%,5%,0%,0%,9%,"Franklin, Ramon Tolb",
FIN,3060,7,Corporation Finance,22%,29%,22%,19%,5%,0%,0%,3%,"Franklin, Ramon Tolb",
FIN,3060,8,Corporation Finance,18%,10%,41%,25%,4%,0%,0%,2%,"Stith, Melvin T",
FIN,3060,9,Corporation Finance,14%,27%,31%,18%,6%,0%,0%,4%,"Stith, Melvin T",
FIN,3060,10,Corporation Finance,15%,33%,22%,15%,11%,0%,0%,4%,"Franklin, Ramon Tolb",
FIN,3060,11,Corporation Finance,5%,13%,43%,15%,20%,0%,0%,5%,"Johnson, William Hol",
FIN,3070,1,Prin of Real Estate,20%,33%,25%,10%,10%,0%,0%,3%,"Springer, Thomas M",
FIN,3070,2,Prin of Real Estate,15%,40%,30%,5%,10%,0%,0%,0%,"Springer, Thomas M",
FIN,3070,3,Prin of Real Estate,21%,50%,21%,2%,2%,0%,0%,2%,"Shen, Yannan",
FIN,3080,1,Fin Inst & Mkts,23%,55%,17%,2%,0%,0%,0%,2%,"Chernykh, Lyudmila A",
FIN,3080,2,Fin Inst & Mkts,20%,57%,22%,0%,0%,0%,0%,2%,"Chernykh, Lyudmila A",
FIN,3080,3,Fin Inst & Mkts,25%,38%,31%,6%,0%,0%,0%,0%,"Greene, Daniel Thoma",
FIN,3110,1,Financial Management I,6%,6%,21%,3%,29%,0%,0%,35%,"Wolf, Jack G.",
FIN,3110,2,Financial Management I,13%,17%,27%,13%,15%,0%,0%,17%,"Wolf, Jack G.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 54 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FIN,3110,3,Financial Management I,21%,30%,34%,13%,0%,0%,0%,2%,"Xu, Weike",
FIN,3110,4,Financial Management I,16%,22%,20%,14%,16%,0%,0%,12%,"Alexander, John C",
FIN,3120,1,Financial Management II,8%,47%,26%,5%,8%,0%,0%,5%,"Intintoli, Vincent J",
FIN,3120,2,Financial Management II,13%,46%,19%,13%,7%,0%,0%,2%,"Intintoli, Vincent J",
FIN,3120,3,Financial Management II,24%,48%,19%,2%,5%,0%,0%,2%,"Zykaj, Blerina",
FIN,3120,4,Financial Management II,24%,49%,17%,5%,5%,0%,0%,0%,"Xu, Weike",
FIN,4010,1,Corporate Financial Analysis,36%,40%,16%,4%,4%,0%,0%,0%,"Lockhart, George Bra",
FIN,4020,1,Corporate Valuation,23%,45%,32%,0%,0%,0%,0%,0%,"Morgan, Angela G.",
FIN,4020,2,Corporate Valuation,29%,29%,29%,10%,3%,0%,0%,0%,"Morgan, Angela G.",
FIN,4050,1,Portfolio Management & Theory,18%,21%,43%,11%,4%,0%,0%,4%,"Alexander, John C",
FIN,4060,1,Derivatives Analysis,21%,35%,32%,6%,3%,0%,0%,3%,"Zykaj, Blerina",
FIN,4110,1,Int Fin Mgt,12%,62%,21%,0%,0%,0%,0%,6%,"DeVault, Luke Asher",
FIN,4110,2,Int Fin Mgt,17%,52%,22%,4%,0%,0%,0%,4%,"DeVault, Luke Asher",
FIN,4170,1,Real Estate Finance,32%,47%,16%,0%,0%,0%,0%,5%,"Shen, Yannan",
FIN,4980,3,Creative Inquiry in Finance,88%,0%,13%,0%,0%,0%,0%,0%,"Morgan, Angela G.",
FNR,2040,1,Soil Information Systems,90%,8%,0%,2%,0%,0%,0%,0%,"Mikhailova, Elena",
FNR,4700,1,Kennedy Waterfowl CI,60%,40%,0%,0%,0%,0%,0%,0%,"Kaminski, Richard Ma",
FNR,4990,1,Natural Resources Seminar,86%,14%,0%,0%,0%,0%,0%,0%,"Guynn, Susan Talley",
FOR,2050,1,Dendrology,32%,34%,16%,5%,8%,0%,0%,5%,"Hagan, Donald L",
FOR,2050,2,Dendrology,24%,24%,21%,6%,15%,0%,0%,9%,"Hagan, Donald L",
FOR,2050,3,Dendrology,31%,36%,16%,7%,0%,0%,0%,11%,"Hagan, Donald L",
FOR,2210,1,Forest Biology,90%,7%,3%,0%,0%,0%,0%,0%,"Coates, Thomas Adam",
FOR,3020,1,Forest Biometrics,36%,43%,21%,0%,0%,0%,0%,0%,"Gering, Lawrence R",
FOR,3040,1,Forest Resource Economics,43%,54%,3%,0%,0%,0%,0%,0%,"Khanal, Puskar",
FOR,4100,1,Harvesting Processes,38%,50%,13%,0%,0%,0%,0%,0%,"Hiesl, Patrick",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 55 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FOR,4160,1,Forest Policy and Admin,23%,52%,21%,3%,0%,0%,0%,1%,"Straka, Thomas J",
FOR,4170,1,Forest Resource Mgt & Regulatn,39%,61%,0%,0%,0%,0%,0%,0%,"Khanal, Puskar",
FOR,4310,1,Recreation Res Plan in For Mgt,54%,33%,13%,0%,0%,0%,0%,0%,"Powell, Robert Baxte",
FOR,4340,1,GIS for Natural Resources,67%,28%,4%,0%,0%,0%,0%,0%,"Post, Christopher J.",
FOR,8930,7,Statistical Methods in Nat Res,73%,9%,9%,0%,9%,0%,0%,0%,"Hiesl, Patrick",
FR,1010,1,Elementary French,26%,47%,16%,0%,5%,0%,0%,5%,"Salces Y Nedeo, Anne",
FR,1020,1,Elementary French,72%,11%,11%,0%,0%,0%,0%,6%,"Sawyer, Amy Lyn Grif",
FR,1020,2,Elementary French,89%,11%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
FR,2010,1,Intermediate French,47%,47%,0%,0%,0%,0%,0%,7%,"De Tholozany, Paulin",
FR,2010,2,Intermediate French,25%,50%,25%,0%,0%,0%,0%,0%,"Widgren, Kenneth Dav",
FR,2010,4,Intermediate French,40%,40%,7%,7%,0%,0%,0%,7%,"De Tholozany, Paulin",
FR,2020,1,Intermediate French,76%,24%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
FR,2020,2,Intermediate French,79%,14%,0%,0%,7%,0%,0%,0%,"Touya, Eric R",
FR,2020,3,Intermediate French,47%,18%,29%,0%,0%,0%,0%,6%,"Peebles, Kelly Digby",
FR,2020,4,Intermediate French,53%,32%,11%,5%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
FR,3000,1,Survey of French Lit,67%,33%,0%,0%,0%,0%,0%,0%,"De Tholozany, Paulin",
FR,3050,1,Int Fr Con & Comp I,29%,59%,6%,0%,6%,0%,0%,0%,"Salces Y Nedeo, Anne",
FR,3050,2,Int Fr Con & Comp I,36%,55%,9%,0%,0%,0%,0%,0%,"Salces Y Nedeo, Anne",
FR,3070,1,French Civilization,80%,20%,0%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby",
FR,4160,1,Fr for Intl Trade II,64%,27%,9%,0%,0%,0%,0%,0%,"Touya, Eric R",
GC,1010,1,Orientation to G C,96%,0%,0%,0%,0%,0%,0%,4%,"Woolbright, Nona L",
GC,1010,2,Orientation to G C,71%,16%,2%,4%,4%,0%,0%,2%,"Jones, Carol D",
GC,1020,1,Computer Art & CAD Foundations,39%,39%,11%,6%,4%,0%,0%,2%,"Jones, Carol D",
GC,1020,2,Computer Art & CAD Foundations,53%,33%,7%,0%,5%,0%,0%,2%,"Woolbright, Nona L",
GC,1030,1,G C I for Pkgsc,32%,42%,11%,5%,5%,0%,0%,5%,"Jacobs, John J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 56 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GC,1040,1,Graphic Communications I,54%,25%,11%,0%,7%,0%,0%,4%,"Edlein, Rebecca Suza",
GC,2070,1,Graphic Communications II,66%,24%,3%,2%,3%,0%,0%,2%,"Weiss, Charles Tabor",
GC,2400,1,Intro to Web Design and Dev,33%,58%,8%,0%,0%,0%,0%,0%,"Walker, Erica Black",
GC,3400,1,Digital Imaging and eMedia,34%,53%,11%,0%,0%,0%,0%,3%,"Walker, Erica Black",
GC,3460,1,Ink and Substrates,26%,56%,11%,3%,4%,0%,0%,0%,"O'Hara, Liam Henry",
GC,4060,1,Package and Specialty Printing,80%,11%,0%,0%,5%,0%,0%,5%,"Cox, Kern T",
GC,4400,1,Commercial Printing,43%,43%,4%,0%,7%,0%,0%,4%,"Weisenmiller, Eric M",
GC,4400,2,Commercial Printing,39%,43%,9%,0%,4%,0%,0%,4%,"Weisenmiller, Eric M",
GC,4440,1,Current Dev/Trends in Gr Comm,79%,16%,0%,0%,3%,0%,0%,3%,"Ingram, Samuel T",
GC,4480,1,Plan & Cont Printing Functions,49%,38%,8%,5%,0%,0%,0%,0%,"Leininger, John M",
GC,4800,1,Senior Seminar in GC,63%,32%,2%,2%,0%,0%,0%,0%,"Tonkin, Charles Edwa",
GC,4900,230,G C Selected Topics-GC Sales,86%,14%,0%,0%,0%,0%,0%,0%,"Leininger, John M",
GEN,1030,1,Careers in Bioch/Gen,80%,15%,4%,0%,0%,0%,0%,1%,"Starr-Moss, Alison N",
GEN,3000,1,Fundamental Genetics,29%,37%,18%,11%,2%,0%,0%,3%,"Tsai, Kate Leanne Wi",
GEN,3000,2,Fundamental Genetics,21%,40%,25%,6%,3%,0%,0%,5%,"Tsai, Kate Leanne Wi",
GEN,3020,1,Molecular & General Genetics,40%,35%,15%,4%,2%,0%,0%,4%,"Kozubowski, Lukasz",
GEN,3020,2,Molec & General Genetics (HON),83%,17%,0%,0%,0%,0%,0%,0%,"Liang, Haiying",H
GEN,3020,4,Molecular & General Genetics,35%,42%,14%,5%,0%,0%,0%,5%,"Liang, Haiying",
GEN,4200,1,Molecular Genetics & Gene Reg,27%,51%,19%,0%,0%,0%,0%,3%,"Frugoli, Julia",
GEN,4200,2,Molecular Genetics & Gen (HON),83%,17%,0%,0%,0%,0%,0%,0%,"Frugoli, Julia",H
GEN,4400,1,Bioinformatics,73%,9%,5%,0%,0%,0%,0%,14%,"Feltus, Frank Alexan",
GEN,4500,1,Comparative Genetics,30%,54%,14%,0%,3%,0%,0%,0%,"Clark, Leigh Anne",
GEN,4900,1,Epigenetics,42%,17%,25%,0%,8%,0%,0%,8%,"Sekhon, Rajandeep Si",
GEN,6200,1,Molecular Genetics & Gene Reg,0%,67%,17%,0%,0%,0%,0%,17%,"Frugoli, Julia",
GEN,6400,1,Bioinformatics,75%,25%,0%,0%,0%,0%,0%,0%,"Feltus, Frank Alexan",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 57 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GEN,8140,1,Advanced Genetics,79%,21%,0%,0%,0%,0%,0%,0%,"Lawton Rauh, Amy Lou",
GEOG,1010,1,Intro to Geography,30%,45%,20%,5%,0%,0%,0%,0%,"Terry, William Churc",
GEOG,1030,1,World Regional Geog,78%,12%,6%,0%,2%,0%,0%,2%,"Howard, Lance Forres",
GEOG,1030,2,World Regional Geog,80%,18%,0%,3%,0%,0%,0%,0%,"Howard, Lance Forres",
GEOG,1060,1,Geog Phys Envt,42%,16%,21%,11%,11%,0%,0%,0%,"Terry, William Churc",
GEOL,1010,1,Physical Geology,27%,32%,24%,8%,5%,0%,0%,3%,"Coulson, Alan B",
GEOL,1010,2,Physical Geology,24%,31%,24%,9%,7%,0%,0%,5%,"Coulson, Alan B",
GEOL,1010,3,Physical Geology,49%,20%,14%,6%,10%,0%,0%,0%,"Lazar, Kelly Best",
GEOL,1030,1,Physical Geol Lab,54%,33%,4%,0%,8%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,2,Physical Geol Lab,48%,30%,13%,0%,0%,0%,0%,9%,"Coulson, Alan B",
GEOL,1030,3,Physical Geol Lab,64%,23%,5%,0%,5%,0%,0%,5%,"Coulson, Alan B",
GEOL,1030,4,Physical Geol Lab,75%,21%,0%,0%,4%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,5,Physical Geol Lab,22%,43%,26%,0%,4%,0%,0%,4%,"Coulson, Alan B",
GEOL,1030,6,Physical Geol Lab,48%,35%,13%,0%,0%,0%,0%,4%,"Coulson, Alan B",
GEOL,1030,7,Physical Geol Lab,46%,46%,4%,0%,4%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,8,Physical Geol Lab,38%,38%,4%,4%,8%,0%,0%,8%,"Coulson, Alan B",
GEOL,1030,9,Physical Geol Lab,38%,57%,5%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,10,Physical Geol Lab,4%,58%,21%,0%,4%,0%,0%,13%,"Coulson, Alan B",
GEOL,1030,11,Physical Geol Lab,20%,50%,15%,10%,0%,0%,0%,5%,"Coulson, Alan B",
GEOL,1030,12,Physical Geol Lab,67%,0%,20%,0%,0%,0%,0%,13%,"Coulson, Alan B",
GEOL,2050,1,Mineralogy & Intro Petrology,45%,18%,36%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,2070,1,Min & Intro Pet Lab,9%,18%,45%,18%,9%,0%,0%,0%,"Coulson, Alan B",
GEOL,2700,1,Sustainable Water,83%,6%,3%,3%,0%,0%,0%,6%,"Moysey, Stephen Mich",
GEOL,2750,1,Field Methods,70%,10%,0%,0%,10%,0%,0%,10%,"Brame, Scott E",
GEOL,3000,1,Environmental Geology,32%,56%,12%,0%,0%,0%,0%,0%,"Brame, Scott E",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 58 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GEOL,3020,1,Structural Geology,27%,27%,36%,9%,0%,0%,0%,0%,"Castle, James W",
GEOL,4110,2,Exploring Sustainability,90%,3%,0%,0%,0%,0%,0%,8%,"Lazar, Kelly Best",
GEOL,4110,8,CI - Community Outreach,83%,0%,0%,0%,0%,0%,0%,17%,"Wagner, John Robert",
GEOL,4820,1,Groundwater & Contam Transport,35%,35%,24%,0%,0%,0%,0%,6%,"Murdoch, Lawrence C",
GEOL,4910,1,Research Synthesis I,50%,33%,8%,0%,8%,0%,0%,0%,"Coulson, Alan B",
GEOL,6150,1,Analysis Geological Processes,70%,20%,10%,0%,0%,0%,0%,0%,"Murdoch, Lawrence C",
GEOL,8080,1,Groundwater Modeling,50%,50%,0%,0%,0%,0%,0%,0%,"Falta, Ronald W",
GER,1010,1,Elementary German,21%,29%,36%,0%,7%,0%,0%,7%,"Ferrell, J Lee",
GER,1010,2,Elementary German,13%,50%,25%,6%,0%,0%,0%,6%,"Ferrell, J Lee",
GER,1020,1,Elementary German,38%,38%,8%,8%,0%,0%,0%,8%,"King, Oswald Harris",
GER,1020,2,Elementary German,44%,44%,13%,0%,0%,0%,0%,0%,"King, Oswald Harris",
GER,2010,1,Intermediate German,53%,27%,7%,13%,0%,0%,0%,0%,"King, Oswald Harris",
GER,2010,2,Intermediate German,67%,27%,7%,0%,0%,0%,0%,0%,"King, Oswald Harris",
GER,2020,1,Intermediate German,13%,33%,27%,13%,13%,0%,0%,0%,"Stoicea, Gabriela",
GER,3050,1,Ger Conv & Comp,50%,50%,0%,0%,0%,0%,0%,0%,"Ferrell, J Lee",
GER,3400,1,German Culture,69%,19%,0%,0%,6%,0%,0%,6%,"King, Oswald Harris",
GER,4170,1,Topics Ger Intl TR,50%,40%,10%,0%,0%,0%,0%,0%,"Ferrell, J Lee",
HCC,8310,1,Fundamentals of Hcc,68%,25%,7%,0%,0%,0%,0%,0%,"Knijnenburg, Bart",
HCC,8330,1,HCC Research Methods,73%,27%,0%,0%,0%,0%,0%,0%,"Caine, Kelly E",
HCG,9890,403,Interdisiplinary Research,69%,31%,0%,0%,0%,0%,0%,0%,"Eggert, Julia A",
HEHD,8030,400,Ethical Leadership,86%,14%,0%,0%,0%,0%,0%,0%,"Garst, Barry A",
HEHD,8050,1,Yth Dev in Families,71%,12%,12%,0%,0%,0%,0%,6%,"Quinn, William H",
HEHD,8060,230,Diverse Society,72%,17%,11%,0%,0%,0%,0%,0%,"Gillard, Ann Marie",
HIST,1010,1,Hist of the U S,33%,48%,10%,1%,3%,0%,0%,5%,"Jeffries, James Brad",
HIST,1020,1,Hist of the U S,37%,27%,14%,12%,4%,0%,0%,6%,"Andrew, John R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 59 of 112,
Grades Report for 201608,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
HIST,1220,1,"Hist, Tech & Society",9%,55%,29%,3%,2%,0%,0%,2%,"Mack, Pamela E",
HIST,1240,1,Environmental History Survey,30%,45%,21%,0%,0%,0%,0%,3%,"Jeffries, James Brad",
HIST,1240,2,Environmental History Survey,30%,45%,15%,0%,6%,0%,0%,3%,"Jeffries, James Brad",
HIST,1720,1,The West and the World I,15%,38%,22%,7%,10%,0%,0%,7%,"Clark, Caroline Dunn",
HIST,1720,2,The West and the World I,26%,54%,14%,3%,2%,0%,0%,2%,"Marks, Steven G",
