Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CRP,8020,1,Site Planning & Infrastruct,17%,50%,17%,0%,0%,0%,0%,0%,0%,17%,0%,0%,Ramos Santiago Luis,
,,,,,,,,,,,,,,,,E,
CRP,8090,1,Current Issues in Planning,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Nocks Barry C,
CRP,8410,1,Env Planning,60%,20%,0%,0%,0%,0%,0%,0%,0%,20%,0%,0%,Dyckman Caitlin,
CSM,1000,1,Intro to Construct,93%,3%,0%,0%,0%,0%,0%,0%,0%,3%,0%,0%,Sharma Harnish,
CSM,2010,1,Structures I,10%,33%,13%,0%,0%,0%,0%,3%,0%,28%,5%,10%,Clarke Shima N,
CSM,2020,1,Structures II,89%,3%,3%,3%,0%,0%,0%,0%,0%,3%,0%,0%,Jackson Nathaniel M,
CSM,2030,1,Mats & Meth of Const,23%,46%,5%,0%,0%,0%,0%,0%,0%,21%,0%,5%,Lucas Jason D,
CSM,2040,1,Cont Documents,78%,15%,0%,0%,0%,0%,0%,0%,0%,7%,0%,0%,Coffey Robert,
,,,,,,,,,,,,,,,,Dawson,
CSM,2040,2,Cont Documents,50%,29%,0%,0%,0%,0%,0%,0%,0%,21%,0%,0%,Coffey Robert,
,,,,,,,,,,,,,,,,Dawson,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 34 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CSM,2050,1,Mats & Methods II,54%,23%,0%,0%,0%,0%,0%,0%,0%,23%,0%,0%,Gajjar Dhaval R,
CSM,3040,1,Envir Systems I,63%,30%,4%,0%,0%,0%,0%,0%,0%,4%,0%,0%,Burgett Joseph,
,,,,,,,,,,,,,,,,Michael,
CSM,3050,1,Envir Systems II,30%,47%,0%,0%,0%,0%,0%,0%,0%,23%,0%,0%,Burgett Joseph,
,,,,,,,,,,,,,,,,Michael,
CSM,3060,1,Emerging Tech in Construc,76%,16%,0%,0%,0%,0%,0%,4%,0%,4%,0%,0%,Sharma Harnish,
CSM,3070,1,Sustainable Construction,68%,29%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,Sharma Harnish,
CSM,3510,1,Construction Estimating,48%,24%,8%,0%,4%,0%,0%,4%,0%,8%,0%,4%,Mousavi Rizi Seyed,
,,,,,,,,,,,,,,,,Ehsan,
CSM,3520,2,Const Scheduling,58%,31%,0%,0%,0%,0%,0%,0%,0%,12%,0%,0%,Bausman Dennis C,
CSM,3530,1,Const Estimating II,18%,39%,11%,0%,0%,0%,0%,0%,0%,32%,0%,0%,Mousavi Rizi Seyed,
,,,,,,,,,,,,,,,,Ehsan,
CSM,4110,1,Safety in Bldg Const,68%,32%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Corley Nicholas L,
CSM,4110,2,Safety in Bldg Const,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Fuduric Thomas,
,,,,,,,,,,,,,,,,George,
CSM,4500,1,Construction Intern,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Jackson Nathaniel M,
CSM,4530,1,Const Proj Mgmt,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Bausman Dennis C,
CSM,4540,1,Const Capstone,68%,27%,0%,0%,0%,0%,0%,0%,0%,5%,0%,0%,Sharma Vivek,
CSM,4610,1,Const Econ Seminar,59%,18%,12%,0%,0%,0%,0%,0%,0%,12%,0%,0%,Nove-Josserand,
,,,,,,,,,,,,,,,,Catherine Jackson,
CSM,8350,401,Integr Proj Deliv Case Studi,56%,11%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,Clarke Shima N,
CSM,8660,1,Role in Development,50%,28%,0%,0%,0%,0%,0%,6%,0%,17%,0%,0%,Bausman Dennis C,
CSM,8660,401,Role in Development,43%,29%,0%,0%,0%,0%,0%,21%,7%,0%,0%,0%,Bausman Dennis C,
CSM,8680,401,Emerging Tech in Built Envi,76%,10%,0%,0%,5%,0%,0%,5%,0%,5%,0%,0%,Lucas Jason D,
CU,1000,1,Clemson Connect,0%,0%,0%,0%,0%,97%,0%,3%,0%,0%,0%,0%,Whorton Susan S,
CU,1010,1,Univ Success Skills,63%,26%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,Neel Catherine,
,,,,,,,,,,,,,,,,Maroska,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 35 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
CU,1010,3,Univ Success Skills,81%,6%,0%,0%,0%,0%,0%,6%,0%,0%,6%,0%,Oonk Valerie Kay,
CU,1010,5,Univ Success Skills,68%,5%,0%,0%,0%,0%,0%,21%,0%,0%,0%,5%,Bundrick Mary,
,,,,,,,,,,,,,,,,Elizabeth,
CU,1010,6,Univ Success Skills,31%,38%,6%,0%,0%,0%,0%,25%,0%,0%,0%,0%,Neel Catherine,
,,,,,,,,,,,,,,,,Maroska,
CU,1010,7,Univ Success Skills,11%,44%,11%,0%,0%,0%,0%,17%,0%,11%,6%,0%,Ekaitis Derek Lee,
CU,1110,1,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Anderson Rachel K,
CU,1110,4,Intro Supplemental Instruc,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Anderson Rachel K,
CU,1110,5,Intro Supplemental Instruc,0%,0%,0%,0%,0%,82%,0%,18%,0%,0%,0%,0%,Anderson Rachel K,
CVT,2250,400,Ultrasound Physics,25%,33%,8%,0%,0%,0%,0%,0%,0%,17%,0%,17%,Nicholson Ronda,
,,,,,,,,,,,,,,,,Keller,
DPA,3070,1,Method 3d Production,14%,34%,10%,0%,0%,0%,0%,17%,0%,14%,7%,3%,Bui Tommy Van,
DPA,4020,1,Visual Found of Digital Pro,57%,14%,0%,0%,0%,0%,0%,14%,0%,14%,0%,0%,Summey Anthony K,
DPA,4030,1,Vis Foundations II,60%,20%,7%,0%,0%,0%,0%,0%,0%,13%,0%,0%,Summey Anthony K,
DPA,8150,1,Special Effects Compositin,50%,43%,0%,0%,0%,0%,0%,0%,0%,7%,0%,0%,Patterson Eric K,
ECAS,2990,101,CI LEAD Forward II,85%,8%,0%,0%,0%,0%,0%,0%,0%,8%,0%,0%,Sanders Steve,
,,,,,,,,,,,,,,,,Richard,
ECAS,2990,201,CI SPECTRA IV,86%,0%,0%,0%,0%,0%,0%,0%,0%,14%,0%,0%,Conway Kaitlynn M,
ECE,2010,1,Logic and Computing Devic,27%,25%,8%,0%,3%,0%,0%,3%,0%,19%,5%,10%,Zhu Lin,
ECE,2020,1,Electric Circuits I,29%,15%,6%,0%,2%,0%,0%,3%,0%,20%,11%,14%,Harrell William R,
ECE,2070,1,Basic Electrical Engineering,44%,11%,3%,0%,0%,0%,0%,6%,0%,26%,4%,6%,Anglea Timothy B,
ECE,2070,2,Basic Electrical Engineering,32%,18%,3%,0%,0%,0%,0%,6%,0%,30%,5%,7%,Green Wesley B,
ECE,2070,3,Basic Electrical Engineering,18%,18%,3%,0%,0%,0%,0%,11%,0%,32%,7%,12%,Sharma Surya,
ECE,2080,1,Basic Electrical Engr Lab,80%,0%,0%,0%,0%,0%,0%,10%,0%,10%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,2,Basic Electrical Engr Lab,85%,0%,0%,0%,0%,0%,0%,15%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 36 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2080,4,Basic Electrical Engr Lab,85%,0%,0%,5%,0%,0%,0%,10%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,6,Basic Electrical Engr Lab,76%,6%,0%,0%,0%,0%,0%,12%,0%,6%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,7,Basic Electrical Engr Lab,90%,0%,0%,0%,0%,0%,0%,0%,0%,5%,0%,5%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,9,Basic Electrical Engr Lab,90%,0%,0%,0%,0%,0%,0%,5%,0%,0%,5%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,10,Basic Electrical Engr Lab,67%,11%,0%,0%,0%,0%,0%,17%,0%,6%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,14,Basic Electrical Engr Lab,89%,0%,0%,0%,0%,0%,0%,5%,0%,5%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,15,Basic Electrical Engr Lab,70%,5%,0%,0%,0%,0%,0%,5%,0%,15%,0%,5%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2080,19,Basic Electrical Engr Lab,89%,6%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,1,Logic & Computing Devices,58%,8%,0%,0%,0%,0%,0%,0%,0%,17%,8%,8%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,2,Logic & Computing Devices,67%,0%,0%,0%,0%,0%,0%,8%,0%,8%,8%,8%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,3,Logic & Computing Devices,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2090,4,Logic & Computing Devices,77%,8%,0%,0%,0%,0%,0%,8%,0%,0%,8%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,1,Elec Engr Lab I,69%,25%,0%,0%,0%,0%,0%,0%,0%,0%,6%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2110,2,Elec Engr Lab I,65%,5%,5%,0%,5%,0%,0%,5%,0%,0%,10%,5%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 37 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,2110,4,Elec Engr Lab I,67%,6%,0%,0%,6%,0%,0%,0%,0%,6%,11%,6%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,1,Electrical Engineering Lab I,75%,6%,6%,0%,0%,0%,0%,6%,0%,0%,6%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,6,Electrical Engineering Lab I,60%,20%,0%,0%,0%,0%,0%,0%,0%,13%,7%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2120,7,Electrical Engineering Lab I,75%,6%,0%,0%,0%,0%,0%,6%,0%,13%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2220,1,Syst Prog Concept,27%,19%,0%,0%,1%,0%,0%,3%,0%,30%,11%,9%,Reid William J,
ECE,2230,1,Comp Sys Eng,5%,18%,18%,0%,0%,0%,0%,14%,0%,32%,5%,9%,Calhoun Jon Cameron,
ECE,2620,1,Electric Circuits II,60%,22%,2%,0%,1%,0%,0%,3%,0%,11%,2%,0%,Raza Hassan,
ECE,2720,1,Comp Organization,33%,15%,4%,0%,0%,0%,0%,0%,0%,44%,0%,3%,Reid William J,
ECE,2730,3,Computer Org Lab,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2730,4,Computer Org Lab,50%,8%,0%,0%,8%,0%,0%,0%,0%,25%,8%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2730,6,Computer Org Lab,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2730,7,Computer Org Lab,80%,10%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,2730,8,Computer Org Lab,71%,7%,7%,0%,0%,0%,0%,0%,0%,14%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,2,Electrical Engineering Lab I,86%,7%,0%,0%,0%,0%,0%,0%,0%,7%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,3110,5,Electrical Engineering Lab I,80%,10%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,3120,1,Electrical Engineering Lab I,83%,0%,0%,0%,8%,0%,0%,0%,0%,0%,0%,8%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 38 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,3120,2,Electrical Engineering Lab I,75%,8%,0%,0%,0%,0%,0%,0%,0%,17%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,3170,1,Rand Signal Analysis,51%,30%,7%,0%,1%,0%,0%,0%,0%,7%,0%,2%,Hubbard Stephen J,
ECE,3200,1,Electronics I,65%,13%,1%,0%,3%,0%,0%,1%,0%,10%,1%,4%,Hubbard Stephen J,
ECE,3210,1,Electronics II,88%,8%,2%,0%,0%,0%,0%,0%,0%,2%,0%,0%,Hubbard Stephen J,
ECE,3220,1,Intro Operating Sys,75%,13%,0%,0%,0%,0%,0%,6%,0%,6%,0%,0%,Feng Xizhou,
ECE,3220,2,Intro Operating Sys,62%,15%,8%,0%,0%,0%,0%,0%,0%,8%,8%,0%,Ge Rong,
ECE,3220,3,Intro Operating Sys,29%,35%,0%,0%,6%,0%,0%,0%,0%,29%,0%,0%,Smotherman Mark K,
ECE,3270,1,Dig Comp Design,12%,12%,4%,0%,16%,0%,0%,14%,0%,34%,6%,2%,Smith Melissa,
,,,,,,,,,,,,,,,,Crawley,
ECE,3300,1,Signals & Systems,8%,16%,7%,1%,0%,0%,0%,5%,0%,34%,17%,12%,Baum Carl W,
ECE,3520,1,Programming Systems,44%,16%,2%,0%,2%,0%,0%,4%,0%,31%,0%,0%,Schalkoff Robert J,
ECE,3600,1,Elect Power Engr,40%,31%,6%,0%,0%,0%,0%,0%,0%,23%,0%,0%,Collins Edward R,
ECE,3710,1,Microcontr Interface,36%,33%,9%,0%,0%,0%,0%,2%,0%,19%,2%,0%,Reid William J,
ECE,3720,3,Micro Int Lab,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Kapadia Apoorva,
,,,,,,,,,,,,,,,,Deepak,
ECE,3800,1,Electromagnetics,23%,21%,3%,3%,0%,0%,0%,2%,0%,31%,7%,10%,Martin Anthony Q,
ECE,3810,1,Field Waves & Ckts,56%,28%,5%,0%,0%,0%,0%,0%,0%,10%,0%,0%,Johnson Eric Gordon,
ECE,4090,1,Intr to Linear Control Syste,53%,20%,8%,0%,3%,0%,0%,3%,0%,12%,0%,0%,Groff Richard E,
ECE,4160,1,Smart Grid,30%,25%,0%,0%,5%,0%,0%,0%,0%,35%,5%,0%,Venayagamoorthy,
,,,,,,,,,,,,,,,,Ganesh Kumar,
ECE,4200,1,Renewable Energy,42%,32%,0%,0%,5%,0%,0%,11%,0%,5%,5%,0%,Enslin Johan Heinrich,
,,,,,,,,,,,,,,,,Richter,
ECE,4270,1,Communication Systems,69%,14%,2%,0%,0%,0%,0%,2%,0%,7%,0%,5%,Guo Linke,
ECE,4380,1,Computer Commun,37%,37%,5%,0%,0%,0%,0%,5%,0%,16%,0%,0%,Russell Harlan B,
ECE,4400,1,Local Computer Nets,64%,22%,0%,0%,0%,0%,0%,0%,0%,13%,0%,0%,Russell Harlan B,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 39 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,4680,1,Embedded Computing,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hoover Adam W,
ECE,4960,1,Int Sys Design II,86%,10%,0%,0%,0%,0%,0%,0%,0%,4%,0%,0%,Groff Richard E,
ECE,6160,1,Smart Grid,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Venayagamoorthy,
,,,,,,,,,,,,,,,,Ganesh Kumar,
ECE,6190,1,Elec Mach and Drives,56%,33%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,Edrington,
,,,,,,,,,,,,,,,,Christopher Shannon,
ECE,6300,1,Digital Comm,40%,20%,0%,0%,0%,0%,0%,40%,0%,0%,0%,0%,Noneaker Daniel L,
ECE,6320,1,Instrumentation,50%,38%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,Koley Goutam,
ECE,6380,1,Computer Commun,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Russell Harlan B,
ECE,6930,1,Algorithms VLSI Design Aut,50%,33%,0%,0%,0%,0%,0%,0%,0%,17%,0%,0%,Lao Yingjie,
ECE,8160,843,Elec Power Distr Sys Engr,20%,0%,0%,0%,0%,0%,0%,20%,0%,20%,40%,0%,Brahma Sukumar,
,,,,,,,,,,,,,,,,Makarand,
ECE,8720,1,Artificial Neurl Net,33%,26%,0%,0%,0%,0%,0%,22%,0%,19%,0%,0%,Schalkoff Robert J,
ECE,8790,1,FPGA Design & Application,63%,6%,0%,0%,0%,0%,0%,0%,0%,6%,25%,0%,Smith Melissa,
,,,,,,,,,,,,,,,,Crawley,
ECE,8860,1,Dist Denial of Service Attac,90%,0%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,Brooks Richard R,
ECE,8860,843,Dist Denial of Service Attac,67%,0%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,Brooks Richard R,
ECE,8910,16,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Hoover Adam W,
ECE,8910,39,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Smith Melissa,
,,,,,,,,,,,,,,,,Crawley,
ECE,8910,44,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Brahma Sukumar,
,,,,,,,,,,,,,,,,Makarand,
ECE,9910,23,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Koley Goutam,
ECE,9910,33,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Lao Yingjie,
ECE,9910,39,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wang Pingshan,
ECE,9910,40,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Smith Melissa,
,,,,,,,,,,,,,,,,Crawley,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 40 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECE,9910,42,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Venayagamoorthy,
,,,,,,,,,,,,,,,,Ganesh Kumar,
ECON,2000,1,Economic Concepts,46%,36%,5%,0%,0%,0%,0%,0%,0%,13%,0%,0%,Basu Shubhashrita,
ECON,2000,2,Economic Concepts,68%,22%,8%,0%,0%,0%,0%,0%,0%,3%,0%,0%,Basu Shubhashrita,
ECON,2000,3,Economic Concepts,60%,23%,5%,0%,0%,0%,0%,0%,0%,8%,0%,5%,Ivankovic Miren,
ECON,2110,1,Principles of Microeconom,43%,29%,0%,7%,0%,0%,0%,0%,0%,17%,2%,2%,Simpkins Cory,
ECON,2110,2,Principles of Microeconom,26%,33%,8%,5%,0%,0%,0%,5%,0%,21%,3%,0%,Jiang Haibin,
ECON,2110,3,Principles of Microeconom,21%,26%,10%,1%,0%,0%,0%,4%,0%,26%,3%,8%,Babajanova Guncha,
ECON,2110,4,Principles of Microeconom,28%,40%,2%,2%,2%,0%,0%,4%,0%,19%,2%,2%,Wilson Sarah Louise,
ECON,2110,5,Principles of Microeconom,40%,35%,3%,0%,0%,0%,0%,3%,0%,10%,5%,5%,Espey Molly,
ECON,2110,6,Principles of Microeconom,25%,36%,5%,0%,0%,0%,0%,4%,0%,19%,3%,8%,Watson Lawrence,
,,,,,,,,,,,,,,,,Reed,
ECON,2110,7,Principles of Microeconom,51%,23%,1%,1%,0%,0%,0%,6%,0%,15%,1%,1%,Mukherjee Shilpi,
ECON,2110,8,Principles of Microeconom,28%,42%,2%,1%,1%,0%,0%,5%,0%,19%,0%,2%,Neilson Elijah R,
ECON,2110,8,Principles of Microeconom,28%,42%,2%,1%,1%,0%,0%,5%,0%,19%,0%,2%,Neilson Elijah R,
ECON,2110,10,Principles of Microeconom,71%,27%,0%,0%,0%,0%,0%,0%,0%,2%,0%,0%,Hashemi Seyedmajid,
ECON,2110,12,Principles of Microeconom,38%,23%,10%,0%,0%,0%,0%,3%,0%,18%,3%,5%,Espey Molly,
ECON,2120,1,Principles of Macroecono,26%,32%,5%,0%,0%,0%,0%,0%,0%,37%,0%,0%,Hobbs Bradley Keith,
ECON,2120,2,Principles of Macroecono,26%,32%,11%,0%,0%,0%,0%,0%,0%,26%,0%,5%,Hobbs Bradley Keith,
ECON,2120,3,Principles of Macroecono,33%,39%,6%,0%,0%,0%,0%,0%,0%,22%,0%,0%,Hobbs Bradley Keith,
ECON,2120,4,Principles of Macroecono,42%,21%,11%,0%,0%,0%,0%,5%,0%,21%,0%,0%,Hobbs Bradley Keith,
ECON,2120,5,Principles of Macroecono,32%,32%,5%,0%,0%,0%,0%,5%,0%,16%,5%,5%,Hobbs Bradley Keith,
ECON,2120,6,Principles of Macroecono,32%,42%,0%,0%,0%,0%,0%,0%,0%,16%,0%,11%,Hobbs Bradley Keith,
ECON,2120,7,Principles of Macroecono,28%,28%,6%,0%,0%,0%,0%,6%,0%,17%,6%,11%,Hobbs Bradley Keith,
ECON,2120,8,Principles of Macroecono,11%,58%,0%,0%,0%,0%,0%,5%,0%,21%,5%,0%,Hobbs Bradley Keith,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 41 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ECON,2120,9,Principles of Macroecono,37%,47%,0%,0%,5%,0%,0%,0%,0%,5%,5%,0%,Hobbs Bradley Keith,
ECON,2120,10,Principles of Macroecono,56%,28%,0%,0%,0%,0%,0%,0%,0%,17%,0%,0%,Hobbs Bradley Keith,
ECON,2120,11,Principles of Macroecono,42%,26%,5%,0%,0%,0%,0%,0%,0%,21%,0%,5%,Hobbs Bradley Keith,
ECON,2120,12,Principles of Macroecono,47%,32%,0%,0%,0%,0%,0%,5%,0%,16%,0%,0%,Hobbs Bradley Keith,
ECON,2120,13,Principles of Macroecono,47%,11%,0%,0%,0%,0%,0%,0%,0%,42%,0%,0%,Hobbs Bradley Keith,
ECON,2120,14,Principles of Macroecono,26%,58%,0%,0%,0%,0%,0%,0%,0%,16%,0%,0%,Hobbs Bradley Keith,
ECON,2120,15,Principles of Macroecono,21%,21%,5%,0%,0%,0%,0%,5%,0%,37%,0%,11%,Hobbs Bradley Keith,
ECON,2120,16,Principles of Macroecono,16%,26%,0%,0%,0%,0%,0%,5%,0%,53%,0%,0%,Hobbs Bradley Keith,
ECON,2120,17,Principles of Macroecono,6%,33%,17%,0%,0%,0%,0%,0%,0%,44%,0%,0%,Hobbs Bradley Keith,
ECON,2120,18,Principles of Macroecono,17%,44%,6%,0%,0%,0%,0%,0%,0%,33%,0%,0%,Hobbs Bradley Keith,
ECON,2120,19,Principles of Macroecono,32%,42%,0%,0%,0%,0%,0%,0%,0%,26%,0%,0%,Hobbs Bradley Keith,
ECON,2120,20,Principles of Macroecono,86%,8%,2%,0%,0%,0%,0%,0%,0%,5%,0%,0%,Francis Tyler,
ECON,2120,20,Principles of Macroecono,86%,8%,2%,0%,0%,0%,0%,0%,0%,5%,0%,0%,Francis Tyler,
ECON,2120,22,Principles of Macroecono,38%,14%,2%,0%,0%,0%,0%,2%,0%,33%,5%,5%,Underwood Aspen,
,,,,,,,,,,,,,,,,Rachel Fryberger,
ECON,2120,23,Principles of Macroecono,27%,32%,0%,3%,0%,0%,0%,5%,0%,22%,0%,11%,Khatri Krishna,
ECON,2120,24,Principles of Macroecono,60%,18%,3%,0%,0%,0%,0%,2%,0%,16%,0%,0%,Whaley Kenneth D,
