Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,1050,33,Engr Discipline & Sk,22%,32%,21%,11%,3%,0%,0%,11%,"Miller, Matthew Kent",
ENGR,1050,33,Engr Discipline & Sk,22%,32%,21%,11%,3%,0%,0%,11%,"Stephan, Elizabeth A",
ENGR,1050,34,Engr Discipl & Skill,38%,36%,9%,9%,4%,0%,0%,4%,"Stephan, Elizabeth A",
ENGR,1050,34,Engr Discipl & Skill,38%,36%,9%,9%,4%,0%,0%,4%,"Brandon, Steven C",
ENGR,1050,50,Engr Discip & Skills,74%,19%,6%,0%,0%,0%,0%,0%,"Minor, John C",H
ENGR,1050,50,Engr Discip & Skills,74%,19%,6%,0%,0%,0%,0%,0%,"Stephan, Elizabeth A",H
ENGR,1050,56,Engr Discipl & Skill,20%,38%,16%,2%,2%,0%,0%,22%,"Stephan, Elizabeth A",
ENGR,1050,56,Engr Discipl & Skill,20%,38%,16%,2%,2%,0%,0%,22%,"Minor, John C",
ENGR,1050,58,Engr Discipl & Skill,37%,33%,16%,5%,0%,0%,0%,9%,"Stephan, Elizabeth A",
ENGR,1050,58,Engr Discipl & Skill,37%,33%,16%,5%,0%,0%,0%,9%,"Minor, John C",
ENGR,1050,60,Engr Discipl & Skill,27%,31%,27%,4%,2%,0%,0%,9%,"Martin, William D",
ENGR,1050,60,Engr Discipl & Skill,27%,31%,27%,4%,2%,0%,0%,9%,"Stephan, Elizabeth A",
ENGR,1050,62,Engr Discipl & Skill,23%,45%,16%,5%,2%,0%,0%,9%,"Stephan, Elizabeth A",
ENGR,1050,62,Engr Discipl & Skill,23%,45%,16%,5%,2%,0%,0%,9%,"Norfolk, Christopher",
ENGR,1050,64,Engr Discipl & Skill,17%,57%,9%,9%,2%,0%,0%,6%,"Brandon, Steven C",
ENGR,1050,64,Engr Discipl & Skill,17%,57%,9%,9%,2%,0%,0%,6%,"Stephan, Elizabeth A",
ENGR,1050,111,Engr Discipline & Sk,8%,33%,35%,8%,15%,0%,0%,2%,"Stephan, Elizabeth A",
ENGR,1050,111,Engr Discipline & Sk,8%,33%,35%,8%,15%,0%,0%,2%,"Minor, John C",
ENGR,1050,112,Engr Discip & Skills,71%,29%,0%,0%,0%,0%,0%,0%,"Stephan, Elizabeth A",H
ENGR,1050,112,Engr Discip & Skills,71%,29%,0%,0%,0%,0%,0%,0%,"Brandon, Steven C",H
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 57 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,1050,113,Engr Discipline & Sk,15%,24%,26%,13%,19%,0%,0%,3%,"Stephan, Elizabeth A",
ENGR,1050,113,Engr Discipline & Sk,15%,24%,26%,13%,19%,0%,0%,3%,"Watkins, Richard J",
ENGR,1050,117,Engr Discipline & Sk,15%,26%,29%,8%,10%,0%,0%,13%,"Stephan, Elizabeth A",
ENGR,1050,119,Engr Discipline & Sk,27%,32%,17%,2%,3%,0%,0%,19%,"Miller, Matthew Kent",
ENGR,1050,119,Engr Discipline & Sk,27%,32%,17%,2%,3%,0%,0%,19%,"Stephan, Elizabeth A",
ENGR,1050,400,Engr Discipline & Sk,10%,40%,20%,10%,0%,0%,0%,20%,"Stephan, Elizabeth A",
ENGR,1050,400,Engr Discipline & Sk,10%,40%,20%,10%,0%,0%,0%,20%,"Stephan, Elizabeth A",
ENGR,1060,5,Engr Discip & Skills,53%,32%,11%,5%,0%,0%,0%,0%,"Minor, John C",H
ENGR,1060,5,Engr Discip & Skills,53%,32%,11%,5%,0%,0%,0%,0%,"Stephan, Elizabeth A",H
ENGR,1060,7,Engr Discip & Skills,42%,58%,0%,0%,0%,0%,0%,0%,"Stephan, Elizabeth A",H
ENGR,1060,7,Engr Discip & Skills,42%,58%,0%,0%,0%,0%,0%,0%,"Minor, John C",H
ENGR,1060,9,Engr Discipline & Sk,2%,17%,29%,14%,6%,0%,0%,31%,"Stephan, Elizabeth A",
ENGR,1060,11,Engr Discipline & Sk,17%,28%,34%,6%,2%,0%,0%,13%,"Stephan, Elizabeth A",
ENGR,1060,11,Engr Discipline & Sk,17%,28%,34%,6%,2%,0%,0%,13%,"Childers, Ashley K",
ENGR,1060,12,Engr Discip & Skills,5%,33%,40%,10%,0%,0%,0%,12%,"Stephan, Elizabeth A",
ENGR,1060,12,Engr Discip & Skills,5%,33%,40%,10%,0%,0%,0%,12%,"Minor, John C",
ENGR,1060,13,Engr Discip & Skills,7%,30%,36%,11%,11%,0%,0%,5%,"Stephan, Elizabeth A",
ENGR,1060,13,Engr Discip & Skills,7%,30%,36%,11%,11%,0%,0%,5%,"Norfolk, Christopher",
ENGR,1060,14,Engr Discipline & Sk,15%,35%,20%,20%,5%,0%,0%,5%,"Park, William J",
ENGR,1060,14,Engr Discipline & Sk,15%,35%,20%,20%,5%,0%,0%,5%,"Stephan, Elizabeth A",
ENGR,1060,16,Engr Discipline & Sk,21%,42%,32%,0%,5%,0%,0%,0%,"Minor, John C",
ENGR,1060,16,Engr Discipline & Sk,21%,42%,32%,0%,5%,0%,0%,0%,"Stephan, Elizabeth A",
ENGR,1060,17,Engr Discipline & Sk,14%,26%,30%,14%,4%,0%,0%,12%,"Stephan, Elizabeth A",
ENGR,1060,17,Engr Discipline & Sk,14%,26%,30%,14%,4%,0%,0%,12%,"Martin, William D",
ENGR,1060,19,Engr Discipline & Sk,11%,26%,24%,15%,9%,0%,0%,15%,"Brandon, Steven C",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 58 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,1060,19,Engr Discipline & Sk,11%,26%,24%,15%,9%,0%,0%,15%,"Stephan, Elizabeth A",
ENGR,1060,21,Engr Discipline & Sk,17%,24%,28%,19%,4%,0%,0%,9%,"Stephan, Elizabeth A",
ENGR,1060,21,Engr Discipline & Sk,17%,24%,28%,19%,4%,0%,0%,9%,"Childers, Ashley K",
ENGR,1060,25,Engr Discipline & Sk,12%,27%,22%,12%,10%,0%,0%,18%,"Grigg, Sarah J",
ENGR,1060,25,Engr Discipline & Sk,12%,27%,22%,12%,10%,0%,0%,18%,"Stephan, Elizabeth A",
ENGR,1060,27,Engr Discipline & Sk,10%,31%,31%,19%,6%,0%,0%,4%,"Minor, John C",
ENGR,1060,27,Engr Discipline & Sk,10%,31%,31%,19%,6%,0%,0%,4%,"Stephan, Elizabeth A",
ENGR,1060,29,Engr Discipline & Sk,16%,23%,35%,14%,7%,0%,0%,5%,"Ewing, David J",
ENGR,1060,29,Engr Discipline & Sk,16%,23%,35%,14%,7%,0%,0%,5%,"Stephan, Elizabeth A",
ENGR,1060,31,Engr Discipline & Sk,7%,25%,36%,14%,11%,0%,0%,7%,"Stephan, Elizabeth A",
ENGR,1060,31,Engr Discipline & Sk,7%,25%,36%,14%,11%,0%,0%,7%,"Martin, William D",
ENGR,1060,50,Engr Discip & Skills,59%,28%,3%,3%,0%,0%,0%,7%,"Stephan, Elizabeth A",H
ENGR,1060,50,Engr Discip & Skills,59%,28%,3%,3%,0%,0%,0%,7%,"Minor, John C",H
ENGR,1060,52,Engr Discip & Skills,75%,25%,0%,0%,0%,0%,0%,0%,"Minor, John C",H
ENGR,1060,52,Engr Discip & Skills,75%,25%,0%,0%,0%,0%,0%,0%,"Stephan, Elizabeth A",H
ENGR,1060,56,Engr Discip & Skills,6%,48%,21%,12%,0%,0%,0%,12%,"Stephan, Elizabeth A",
ENGR,1060,56,Engr Discip & Skills,6%,48%,21%,12%,0%,0%,0%,12%,"Minor, John C",
ENGR,1060,58,Engr Discip & Skills,16%,43%,30%,3%,0%,0%,0%,8%,"Minor, John C",
ENGR,1060,58,Engr Discip & Skills,16%,43%,30%,3%,0%,0%,0%,8%,"Stephan, Elizabeth A",
ENGR,1060,60,Engr Discip & Skills,3%,38%,24%,19%,5%,0%,0%,11%,"Stephan, Elizabeth A",
ENGR,1060,60,Engr Discip & Skills,3%,38%,24%,19%,5%,0%,0%,11%,"Martin, William D",
ENGR,1060,62,Engr Discip & Skills,5%,32%,41%,8%,8%,0%,0%,5%,"Stephan, Elizabeth A",
ENGR,1060,62,Engr Discip & Skills,5%,32%,41%,8%,8%,0%,0%,5%,"Norfolk, Christopher",
ENGR,1060,64,Engr Discip & Skills,8%,53%,18%,13%,3%,0%,0%,5%,"Stephan, Elizabeth A",
ENGR,1060,64,Engr Discip & Skills,8%,53%,18%,13%,3%,0%,0%,5%,"Brandon, Steven C",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 59 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,1060,66,Engr Discipline & Sk,10%,27%,31%,12%,6%,0%,0%,14%,"Miller, Matthew Kent",
ENGR,1060,66,Engr Discipline & Sk,10%,27%,31%,12%,6%,0%,0%,14%,"Stephan, Elizabeth A",
ENGR,1060,112,Engr Discip & Skills,53%,40%,3%,0%,0%,0%,0%,3%,"Brandon, Steven C",H
ENGR,1060,112,Engr Discip & Skills,53%,40%,3%,0%,0%,0%,0%,3%,"Stephan, Elizabeth A",H
ENGR,1060,117,Engr Discipline & Sk,0%,21%,23%,23%,16%,0%,0%,16%,"Stephan, Elizabeth A",
ENGR,1060,119,Engr Discipline & Sk,6%,31%,25%,17%,6%,0%,0%,15%,"Stephan, Elizabeth A",
ENGR,1060,119,Engr Discipline & Sk,6%,31%,25%,17%,6%,0%,0%,15%,"Miller, Matthew Kent",
ENGR,1060,170,Engr Discip & Skills,11%,47%,24%,11%,3%,0%,0%,5%,"Brandon, Steven C",
ENGR,1060,170,Engr Discip & Skills,11%,47%,24%,11%,3%,0%,0%,5%,"Stephan, Elizabeth A",
ENGR,1070,12,Programming & Prob S,8%,19%,29%,16%,8%,0%,0%,19%,"Ewing, David J",
ENGR,1070,12,Programming & Prob S,8%,19%,29%,16%,8%,0%,0%,19%,"Minor, John C",
ENGR,1070,18,Programming & Prob S,5%,16%,25%,23%,13%,0%,0%,19%,"Minor, John C",
ENGR,1070,18,Programming & Prob S,5%,16%,25%,23%,13%,0%,0%,19%,"Ewing, David J",
ENGR,1070,20,Programming & Prob S,2%,14%,34%,16%,20%,0%,0%,14%,"Park, William J",
ENGR,1070,20,Programming & Prob S,2%,14%,34%,16%,20%,0%,0%,14%,"Ewing, David J",
ENGR,1070,22,Program and Problem,2%,20%,24%,11%,22%,0%,0%,22%,"Park, William J",
ENGR,1070,22,Program and Problem,2%,20%,24%,11%,22%,0%,0%,22%,"Ewing, David J",
ENGR,1070,72,Program & Prob Solvi,44%,22%,33%,0%,0%,0%,0%,0%,"Ewing, David J",H
ENGR,1070,72,Program & Prob Solvi,44%,22%,33%,0%,0%,0%,0%,0%,"Minor, John C",H
ENGR,1080,18,Programming & Prob S,9%,12%,39%,24%,9%,0%,0%,6%,"Ewing, David J",
ENGR,1080,18,Programming & Prob S,9%,12%,39%,24%,9%,0%,0%,6%,"Minor, John C",
ENGR,1080,20,Programming & Prob S,24%,18%,33%,15%,9%,0%,0%,0%,"Minor, John C",
ENGR,1080,20,Programming & Prob S,24%,18%,33%,15%,9%,0%,0%,0%,"Ewing, David J",
ENGR,1080,22,Programming & Prob S,28%,22%,25%,13%,13%,0%,0%,0%,"Ewing, David J",
ENGR,1080,22,Programming & Prob S,28%,22%,25%,13%,13%,0%,0%,0%,"Park, William J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 60 of 122,
Grades Report for 201408,,,,,,,,,,,,,,
Course,Numbe,Section,,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,1080,56,Program/Prob Solving,,4%,43%,13%,13%,26%,0%,0%,0%,"Park, William J",
ENGR,1080,56,Program/Prob Solving,,4%,43%,13%,13%,26%,0%,0%,0%,"Ewing, David J",
ENGR,1080,72,Program/Prob Solving,,13%,88%,0%,0%,0%,0%,0%,0%,"Ewing, David J",H
ENGR,1080,72,Program/Prob Solving,,13%,88%,0%,0%,0%,0%,0%,0%,"Minor, John C",H
ENGR,1090,20,Prog/Problem Solving,,28%,48%,20%,3%,0%,0%,0%,3%,"Ewing, David J",
ENGR,1090,20,Prog/Problem Solving,,28%,48%,20%,3%,0%,0%,0%,3%,"Minor, John C",
ENGR,1090,24,Prog/Problem Solving,,36%,43%,19%,2%,0%,0%,0%,0%,"Ewing, David J",
ENGR,1090,24,Prog/Problem Solving,,36%,43%,19%,2%,0%,0%,0%,0%,"Minor, John C",
ENGR,1090,28,Prog/Problem Solving,,43%,33%,17%,7%,0%,0%,0%,0%,"Ewing, David J",
ENGR,1090,56,Prog/Problem Solv Ap,,14%,86%,0%,0%,0%,0%,0%,0%,"Minor, John C",H
ENGR,1090,56,Prog/Problem Solv Ap,,14%,86%,0%,0%,0%,0%,0%,0%,"Ewing, David J",H
ENGR,1900,13,CI in ENGR Architect,,43%,57%,0%,0%,0%,0%,0%,0%,"Norfolk, Christopher",
ENGR,1900,13,CI in ENGR Architect,,43%,57%,0%,0%,0%,0%,0%,0%,"Maier, Jonathan R",
ENGR,1900,14,CI in ENGR Public Po,,70%,20%,0%,0%,0%,0%,0%,10%,"Maier, Jonathan R",
ENGR,1900,14,CI in ENGR Public Po,,70%,20%,0%,0%,0%,0%,0%,10%,"Norfolk, Christopher",
ENGR,1900,17,CI,in ENGR What ENG,83%,0%,0%,0%,0%,0%,0%,17%,"Putman, Bradley J",
ENGR,1900,17,CI,in ENGR What ENG,83%,0%,0%,0%,0%,0%,0%,17%,"Maier, Jonathan R",
ENGR,1900,77,CI in ENGR Huan Powe,,69%,0%,0%,0%,0%,0%,0%,31%,"Maier, Jonathan R",
ENGR,1900,77,CI in ENGR Huan Powe,,69%,0%,0%,0%,0%,0%,0%,31%,"Mocko, Gregory",
ENGR,2080,23,Engr Graphics & Mach,,43%,20%,20%,4%,6%,0%,0%,7%,"Minor, John C",
ENGR,2080,23,Engr Graphics & Mach,,43%,20%,20%,4%,6%,0%,0%,7%,"Grigg, Sarah J",
ENGR,2080,28,Engr Graphics & Mach,,30%,39%,11%,1%,9%,0%,0%,9%,"Grigg, Sarah J",
ENGR,2080,28,Engr Graphics & Mach,,30%,39%,11%,1%,9%,0%,0%,9%,"Minor, John C",
ENGR,2080,30,Engr Graphics & Mach,,41%,30%,16%,5%,0%,0%,0%,9%,"Grigg, Sarah J",
ENGR,2080,30,Engr Graphics & Mach,,41%,30%,16%,5%,0%,0%,0%,9%,"Minor, John C",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,,Page 61 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGR,2080,53,Engr Graphics & Mach,28%,32%,19%,2%,11%,0%,0%,9%,"Grigg, Sarah J",
ENGR,2080,53,Engr Graphics & Mach,28%,32%,19%,2%,11%,0%,0%,9%,"Minor, John C",
ENGR,2080,55,Engr Graphics & Mach,38%,28%,23%,4%,4%,0%,0%,2%,"Maier, Jonathan R",
ENGR,2080,55,Engr Graphics & Mach,38%,28%,23%,4%,4%,0%,0%,2%,"Grigg, Sarah J",
ENGR,2100,32,CAD & Engineering Ap,43%,34%,9%,5%,2%,0%,0%,7%,"Minor, John C",
ENGR,2100,32,CAD & Engineering Ap,43%,34%,9%,5%,2%,0%,0%,7%,"Yasmin, Nighat",
ENGR,2100,36,CAD & Engineering Ap,50%,18%,11%,2%,7%,0%,0%,11%,"Yasmin, Nighat",
ENGR,2100,36,CAD & Engineering Ap,50%,18%,11%,2%,7%,0%,0%,11%,"Minor, John C",
ENGR,2100,40,CAD & Engineering Ap,40%,35%,10%,3%,13%,0%,0%,0%,"Minor, John C",
ENGR,2100,40,CAD & Engineering Ap,40%,35%,10%,3%,13%,0%,0%,0%,"Yasmin, Nighat",
ENGR,2100,44,CAD & Engineering Ap,43%,26%,22%,2%,0%,0%,0%,7%,"Minor, John C",
ENGR,2100,44,CAD & Engineering Ap,43%,26%,22%,2%,0%,0%,0%,7%,"Martin, William D",
ENR,1010,1,Intro to Envir & Nat,70%,17%,6%,2%,4%,0%,0%,2%,"Johnson, Alan R.",
ENR,1010,1,Intro Env & Nat Rs I,70%,17%,6%,2%,4%,0%,0%,2%,"Johnson, Alan R.",
ENR,1010,2,Intro to Envir & Nat,65%,12%,10%,6%,4%,0%,0%,2%,"Johnson, Alan R.",
ENR,4290,1,Environ Law & Policy,47%,38%,9%,3%,3%,0%,0%,0%,"Johnson, Alan R.",
ENSP,2000,1,Intro Environ Sci,67%,22%,8%,0%,0%,0%,0%,2%,"Brame, Scott E",
ENSP,2000,2,Intro Environ Sci,66%,28%,4%,0%,2%,0%,0%,0%,"Nammouz, Minory",
ENSP,2000,3,Intro Environ Sci,61%,35%,4%,0%,0%,0%,0%,0%,"Nammouz, Minory",
ENSP,4000,1,Studies in En Sp,68%,14%,9%,5%,5%,0%,0%,0%,"Thompson, Margaret L",
ENT,2000,1,Six-Legged Science,71%,13%,8%,0%,0%,0%,0%,8%,"Pometto, Suellen F",
ENT,2010,1,Selected Topics,89%,0%,0%,0%,0%,0%,0%,11%,"Culin, Joseph D",
ENT,3010,1,Insect Biology & Div,33%,33%,17%,0%,17%,0%,0%,0%,"Benson, Eric P",
ESED,8000,1,Seminar in Engr & Sc,92%,0%,0%,0%,8%,0%,0%,0%,"Martin, Julie Patric",
ESED,8000,1,Seminar in Engr & Sc,92%,0%,0%,0%,8%,0%,0%,0%,"High, Karen Ann",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 62 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ESED,8200,1,Teaching Undergrad E,78%,22%,0%,0%,0%,0%,0%,0%,"High, Karen Ann",
ESED,8200,1,Teaching Undergrad E,78%,22%,0%,0%,0%,0%,0%,0%,"Benson, Lisa C",
ESED,8750,1,Curr Issues in STEM,88%,13%,0%,0%,0%,0%,0%,0%,"Benson, Lisa C",
ESED,8750,1,Curr Issues in STEM,88%,13%,0%,0%,0%,0%,0%,0%,"High, Karen Ann",
ETOX,4300,1,Toxicology,18%,45%,18%,0%,0%,0%,0%,18%,"Van den Hurk, Peter",
ETOX,6300,1,Toxicology,33%,67%,0%,0%,0%,0%,0%,0%,"Van den Hurk, Peter",
FCS,8130,3,Research Methods in,50%,50%,0%,0%,0%,0%,0%,0%,"Sianko, Natallia Ser",
FCS,8130,3,Research Methods in,50%,50%,0%,0%,0%,0%,0%,0%,"McDonell, James R.",
FDSC,1010,1,Intro to Food Sci &,69%,25%,2%,1%,4%,0%,0%,0%,"Haliena, Rita M",
FDSC,1010,1,Intro to Food Sci &,69%,25%,2%,1%,4%,0%,0%,0%,"Coffee, Aubrey Dean",
FDSC,3010,1,Food Regulations,75%,20%,0%,3%,0%,0%,0%,3%,"Northcutt, Julie Kat",
FDSC,3060,1,Institutional Foodse,91%,9%,0%,0%,0%,0%,0%,0%,"Fraser, Angela M",
FDSC,3070,1,Restaurant Food Serv,58%,29%,13%,0%,0%,0%,0%,0%,"Condrasky, Margaret",
FDSC,4010,1,Food Chem I,78%,16%,3%,1%,0%,0%,0%,1%,"Thomas, Ronnie L.",
FDSC,4040,1,Food Prsv & Process,28%,51%,18%,3%,0%,0%,0%,0%,"Northcutt, Julie Kat",
FDSC,4070,1,Quantity Food Produc,43%,49%,6%,1%,0%,0%,0%,1%,"Batt, Heather P",
FDSC,4170,1,Seminar,59%,29%,0%,0%,0%,0%,0%,12%,"Coffee, Aubrey Dean",
FDSC,4300,1,Dairy Process & Sant,79%,21%,0%,0%,0%,0%,0%,0%,"McGregor, John U.",
FDSC,8120,1,Microbial Food Syst,53%,40%,7%,0%,0%,0%,0%,0%,"Jiang, Xiuping",
FIN,3040,1,Risk & Insurance,0%,38%,38%,8%,15%,0%,0%,0%,"McMillan, Kerri D",
FIN,3040,2,Risk & Insurance,21%,32%,34%,11%,0%,0%,0%,3%,"McMillan, Kerri D",
FIN,3050,1,Investment Analysis,16%,47%,23%,9%,0%,0%,0%,5%,"McMillan, Kerri D",
FIN,3050,2,Investment Analysis,22%,41%,27%,7%,2%,0%,0%,2%,"McMillan, Kerri D",
FIN,3050,3,Investment Analysis,10%,26%,19%,10%,7%,0%,0%,28%,"Alexander, John C",
FIN,3060,2,Corporation Finance,11%,19%,53%,8%,3%,0%,0%,6%,"Harris, John M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 63 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FIN,3060,3,Corporation Finance,8%,57%,28%,6%,0%,0%,0%,2%,"Waller, Neil G",
FIN,3060,4,Corporation Finance,23%,48%,15%,8%,3%,0%,0%,5%,"Harris, John M",
FIN,3060,5,Corporation Finance,8%,62%,23%,8%,0%,0%,0%,0%,"Waller, Neil G",
FIN,3060,6,Corporation Finance,7%,20%,49%,7%,5%,0%,0%,12%,"Harris, John M",
FIN,3060,7,Corporation Finance,16%,51%,24%,8%,0%,0%,0%,2%,"Waller, Neil G",
FIN,3060,8,Corporation Finance,28%,30%,7%,17%,9%,0%,0%,9%,"Johnson, William Hol",
FIN,3060,9,Corporation Finance,22%,38%,25%,0%,3%,0%,0%,13%,"Harris, John M",
FIN,3060,10,Corporation Finance,28%,20%,28%,13%,3%,0%,0%,10%,"Johnson, William Hol",
FIN,3060,11,Corporation Finance,30%,28%,17%,11%,6%,0%,0%,9%,"Johnson, William Hol",
FIN,3070,1,Prin of Real Estate,15%,40%,32%,9%,2%,0%,0%,2%,"Springer, Thomas M",
FIN,3070,2,Prin of Real Estate,15%,44%,33%,4%,4%,0%,0%,0%,"Springer, Thomas M",
FIN,3080,1,Fin Inst & Mkts,23%,37%,20%,13%,3%,0%,0%,3%,"Greene, Daniel Thoma",
FIN,3080,2,Fin Inst & Mkts,13%,30%,40%,8%,8%,0%,0%,3%,"Spivey, Michael F",
FIN,3080,3,Fin Inst & Mkts,21%,36%,29%,7%,2%,0%,0%,5%,"Spivey, Michael F",
FIN,3110,1,Financial Management,17%,26%,33%,17%,0%,0%,0%,7%,"Smith, Jared Daniel",
FIN,3110,2,Financial Management,17%,34%,37%,7%,5%,0%,0%,0%,"Smith, Jared Daniel",
FIN,3110,3,Financial Management,30%,34%,16%,11%,5%,0%,0%,5%,"Xie, Fei",
FIN,3110,4,Financial Management,30%,43%,18%,2%,2%,0%,0%,5%,"Xie, Fei",
FIN,3120,1,Financial Mgt II,9%,31%,38%,16%,0%,0%,0%,6%,"Chernykh, Lyudmila A",
FIN,3120,2,Financial Mgt II,32%,38%,22%,5%,0%,0%,0%,3%,"Chernykh, Lyudmila A",
FIN,3120,3,Financial Mgt II,53%,19%,16%,2%,2%,0%,0%,7%,"Stith, Melvin T",
FIN,3120,4,Financial Mgt II,72%,11%,15%,2%,0%,0%,0%,0%,"Stith, Melvin T",
FIN,4020,1,Corporate Valuation,35%,28%,25%,13%,0%,0%,0%,0%,"Morgan, Angela G.",
FIN,4020,3,Corporate Valuation,7%,40%,38%,10%,2%,0%,0%,2%,"Morgan, Angela G.",
FIN,4050,1,Port Mgt and Theory,14%,18%,39%,14%,0%,0%,0%,14%,"Alexander, John C",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 64 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FIN,4060,1,Derivatives Analysis,21%,38%,25%,4%,4%,0%,0%,8%,"Lockhart, George Bra",
FIN,4110,1,Int Fin Mgt,25%,33%,30%,5%,3%,0%,0%,5%,"Tang, Tilan",
FIN,4110,2,Int Fin Mgt,47%,16%,16%,5%,5%,0%,0%,11%,"Tang, Tilan",
FIN,4170,1,Real Estate Finance,36%,36%,27%,0%,0%,0%,0%,0%,"Waller, Neil G",
FNR,2040,1,Soil Information Sys,72%,22%,3%,2%,0%,0%,0%,2%,"Mikhailova, Elena",
FOR,2050,1,Dendrology,25%,31%,19%,16%,9%,0%,0%,0%,"Hagan, Donald L",
FOR,2050,2,Dendrology,18%,24%,35%,24%,0%,0%,0%,0%,"Hagan, Donald L",
FOR,2050,3,Dendrology,31%,23%,20%,11%,9%,0%,0%,6%,"Hagan, Donald L",
FOR,2210,1,Forest Biology,46%,40%,9%,2%,1%,0%,0%,1%,"McMillan, Patrick D.",
FOR,3020,1,Forest Biometrics,41%,23%,18%,14%,5%,0%,0%,0%,"Gering, Lawrence R",
FOR,3040,1,Forest Res Econ,38%,24%,24%,11%,3%,0%,0%,0%,"Hatcher, John Edward",
FOR,4100,1,Harvesting Processes,36%,27%,27%,9%,0%,0%,0%,0%,"Yarrow, Greg K",
FOR,4130,1,Int Forest Pest Mgmt,22%,39%,30%,9%,0%,0%,0%,0%,"Bellinger, Robert G",
FOR,4130,1,Int Forest Pest Mgmt,22%,39%,30%,9%,0%,0%,0%,0%,"Kerrigan, Julia Loui",
FOR,4160,1,For Pol and Adm,45%,40%,14%,2%,0%,0%,0%,0%,"Straka, Thomas J",
FOR,4170,1,For Res Mgt and Reg,50%,40%,10%,0%,0%,0%,0%,0%,"Hatcher, John Edward",
FOR,4310,1,Mgt for Recreation,82%,18%,0%,0%,0%,0%,0%,0%,"Powell, Robert Baxte",
FOR,4340,1,GIS for Landscape Pl,50%,46%,2%,0%,2%,0%,0%,0%,"Post, Christopher J.",
FOR,4930,200,Wildland and Prescri,45%,34%,0%,0%,7%,0%,0%,14%,"Hagan, Donald L",
FR,1010,1,Elementary French,74%,16%,0%,5%,5%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
