Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
,,,,,,,,,,,,,,,,Katherine E,
ANTH,3530,1,Forensic Anthropology,74%,21%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,3530,2,Forensic Anthropology,37%,37%,11%,5%,5%,0%,0%,0%,5%,0%,0%,0%,"Tremblay, Suzanna",
,,,,,,,,,,,,,,,,Eve,
ANTH,4410,1,Underwater Archaeology,64%,29%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Scafuri, Michael P",
ANTH,4800,1,Business Anthropology,84%,5%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Rose, Candace",
,,,,,,,,,,,,,,,,Michael,
ANTH,4960,2,ANTH CI: Deaths in Pickens,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Weisensee,",
,,,,,,,,,,,,,,,,Katherine E,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 8 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,1010,1,Introduction to Architectur,73%,14%,1%,0%,1%,0%,0%,3%,7%,0%,0%,0%,"Hambright-Belue,",
,,,,,,,,,,,,,,,,Sallie Rebecca,
ARCH,2040,1,Hist of Modern Arch,49%,39%,10%,1%,0%,0%,0%,0%,1%,0%,0%,0%,"Mihalache, Andreea",
,,,,,,,,,,,,,,,,M,
ARCH,2510,1,Arch Foundations I,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sutherland, Timothy",
,,,,,,,,,,,,,,,,Shan,
ARCH,2510,2,Arch Foundations I,57%,36%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,2510,3,Arch Foundations I,63%,31%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Harrison",
,,,,,,,,,,,,,,,,Michael,
ARCH,2510,4,Arch Foundations I,69%,19%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Roberts, Kendall",
,,,,,,,,,,,,,,,,Maurice,
ARCH,2510,5,Arch Foundations I,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jefferies, Byron B",
ARCH,2510,6,Arch Foundations I,73%,20%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Beerman, Bryan",
,,,,,,,,,,,,,,,,Mathew,
ARCH,2700,1,Structures I,52%,34%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Reres, Lancelot Paul",
ARCH,2710,1,Structures II,41%,34%,17%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Trick, Amy Christine",
ARCH,3500,1,Intro to Urban Contexts,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hecker, Douglas A.",
ARCH,3500,2,Intro to Urban Contexts,63%,31%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Terim, Berrin",
ARCH,3500,3,Intro to Urban Contexts,71%,0%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lee, David M",
ARCH,3500,5,Intro to Urban Contexts,81%,13%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",
ARCH,3510,4,Studio Clemson,18%,55%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Savory, Thomas Mark",
ARCH,3530,1,Studio Genoa,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wilkerson, Julie Poe",
ARCH,4010,1,Architectural Portfolio,76%,10%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mendez, Clarissa A",
ARCH,4010,2,Architectural Portfolio,73%,7%,13%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Harrison",
,,,,,,,,,,,,,,,,Michael,
ARCH,4010,3,Architectural Portfolio,45%,50%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schafer, George J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 9 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ARCH,4010,4,Architectural Portfolio,35%,35%,15%,0%,0%,0%,0%,10%,5%,0%,0%,0%,"Pass, Brandon",
,,,,,,,,,,,,,,,,George,
ARCH,4140,1,Design Seminar,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wilkerson, Julie Poe",
ARCH,4520,1,Synthesis Studio,73%,18%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Albright, Dustin",
,,,,,,,,,,,,,,,,Graham,
ARCH,6990,11,Architectural Seminar,71%,14%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Huff, Raymond",
,,,,,,,,,,,,,,,,Thaddeus,
ARCH,8100,1,Visualization I,67%,30%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Choma, Joseph",
ARCH,8410,1,Arch Studio I,78%,11%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Laurence, Peter L",
ARCH,8510,2,Design Studio III,55%,45%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franco Santa Cruz,",
,,,,,,,,,,,,,,,,David,
ARCH,8510,3,Design Studio III,45%,45%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schafer, George J",
ARCH,8510,4,Design Studio III,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mihalache, Andreea",
,,,,,,,,,,,,,,,,M,
ARCH,8570,4,Design Studio V,50%,38%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Huff, Raymond",
,,,,,,,,,,,,,,,,Thaddeus,
ARCH,8600,1,History/Theory I,88%,8%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Terim, Berrin",
ARCH,8720,1,Production & Assemb,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harding, Daniel Nevin",
ARCH,8810,1,Professional Practice Surve,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schwennsen,",
,,,,,,,,,,,,,,,,Katherine Lee,
ARCH,8860,1,Health Facilities,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ARCH,8890,1,Mentorship,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jennings, Ashley K",
ARCH,8950,1,A+H Studio: Projects,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Allison, David J",
ART,1050,1,Foundation Drawing I,69%,8%,0%,0%,8%,0%,0%,15%,0%,0%,0%,0%,"LaPlante, Ariel Vida",
ART,1050,3,Foundation Drawing I,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Johnson, Lori Brook",
ART,1510,1,Foundations Art I,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"De Cuba, Rachel Lynn",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 10 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ART,1510,2,Foundations Art I,77%,15%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Stevens, Brooks",
,,,,,,,,,,,,,,,,Harris,
ART,1550,1,Foundations in Digital Art,67%,25%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"De Cuba, Rachel Lynn",
ART,2090,1,Beginning Sculpture,82%,9%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Day, Brooke",
,,,,,,,,,,,,,,,,Whittney,
ART,2100,1,Art Appreciation,90%,7%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Batty, Matthew",
,,,,,,,,,,,,,,,,Anthony,
ART,2100,2,Art Appreciation,88%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wells, Aviana",
ART,2100,3,Art Appreciation,93%,0%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2100,4,Art Appreciation,86%,5%,0%,9%,0%,0%,0%,0%,0%,0%,0%,0%,"Morning-glory, Molly",
ART,2100,7,Art Appreciation,72%,14%,7%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Batty, Matthew",
,,,,,,,,,,,,,,,,Anthony,
ART,2100,8,Art Appreciation,86%,3%,0%,0%,7%,0%,0%,3%,0%,0%,0%,0%,"Manson V, Joseph",
,,,,,,,,,,,,,,,,Richard,
ART,2150,1,Begin Graphic Design,70%,20%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Batty, Matthew",
,,,,,,,,,,,,,,,,Anthony,
ART,2170,1,Beginning Ceramics,80%,10%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Bare, Daniel L",
ART,8210,843,Visual Narrative,50%,33%,0%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Donar, David Stewart",
AS,1090,1,Heritage & Values of USAF,85%,10%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Blanton, Joseph",
,,,,,,,,,,,,,,,,Michael,
AS,1090,2,Heritage & Values of USAF,79%,7%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Blanton, Joseph",
,,,,,,,,,,,,,,,,Michael,
AS,1090,3,Heritage & Values of USAF,70%,20%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Blanton, Joseph",
,,,,,,,,,,,,,,,,Michael,
AS,3090,2,Leading & Effective Comm,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Busch, William",
AS,4090,1,National Security Policy I,88%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"King, Jason",
AS,4090,2,National Security Policy I,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"King, Jason",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 11 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASL,1010,1,Am Sign Lang I,54%,12%,15%,8%,4%,0%,0%,4%,4%,0%,0%,0%,"Hurdich, Jason",
ASL,1010,2,Am Sign Lang I,69%,4%,12%,0%,15%,0%,0%,0%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,1010,3,Am Sign Lang I,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,1010,4,Am Sign Lang I,89%,7%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cripps, Jody Herbert",
ASL,1010,5,Am Sign Lang I,68%,20%,8%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,1020,1,Am Sign Lang I,58%,25%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,1020,3,Am Sign Lang I,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2010,1,Am Sign Lang II,31%,50%,4%,8%,4%,0%,0%,4%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2010,2,Am Sign Lang II,88%,4%,0%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Hurdich, Jason",
ASL,2010,3,Am Sign Lang II,50%,32%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,2020,1,Am Sign Lang II,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,2020,2,Am Sign Lang II,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,3010,1,Advanced A S L I,53%,41%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Misener Dunn, Kim",
,,,,,,,,,,,,,,,,Marlene,
ASL,3100,1,ASL Classifiers,69%,23%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Clements, William",
,,,,,,,,,,,,,,,,Ryals,
ASL,4100,1,Advanced Deaf History,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cripps, Jody Herbert",
ASTR,1010,1,Solar System Astronomy,67%,25%,5%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1010,2,Solar System Astronomy,70%,25%,3%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 12 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,1020,1,Stellar Astronomy,34%,27%,26%,4%,6%,0%,0%,3%,0%,0%,0%,0%,"The, Lih-sin",
ASTR,1030,1,Solar Systm Astr Lab,48%,40%,8%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,2,Solar Systm Astr Lab,70%,26%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,3,Solar Systm Astr Lab,88%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,4,Solar Systm Astr Lab,87%,9%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,5,Solar Systm Astr Lab,54%,42%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,6,Solar Systm Astr Lab,52%,35%,4%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,7,Solar Systm Astr Lab,61%,22%,9%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,8,Solar Systm Astr Lab,54%,38%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,9,Solar Systm Astr Lab,78%,13%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,10,Solar Systm Astr Lab,79%,8%,0%,0%,8%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1030,11,Solar Systm Astr Lab,63%,21%,0%,4%,8%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,1,Stellar Astr Lab,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,2,Stellar Astr Lab,63%,21%,11%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,1040,3,Stellar Astr Lab,53%,29%,6%,12%,0%,0%,0%,0%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 13 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ASTR,1040,4,Stellar Astr Lab,61%,17%,9%,0%,9%,0%,0%,4%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
ASTR,2200,1,Planetary Science,32%,27%,23%,5%,9%,0%,0%,5%,0%,0%,0%,0%,"Meyer, Bradley S",
ASTR,8100,1,Astrophysics I: Rad Proc/M,36%,64%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hartmann, Dieter H",
ASTR,8750,1,Astronomy Seminar,95%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Ajello, Marco",
AUD,1850,1,Intro to Audio Tech,42%,42%,8%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Altstatt, Hamilton S",
AUD,2800,1,Sound Reinforcement,33%,58%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Moore, Kenneth W",
AUE,6080,1,Vehicle Testing & Characte,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Poland, Jeffrey Blane",
AUE,6600,1,Dynamics of Vehicles,49%,46%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmid, Matthias",
,,,,,,,,,,,,,,,,Josef Alexander,
AUE,6610,1,Adv & Electrified Powertrai,52%,35%,11%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Lawler, Benjamin",
,,,,,,,,,,,,,,,,John,
AUE,6930,3,Lightweight Design Using C,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pilla, Srikanth",
AUE,8190,1,Adv Int Combustion Engine,44%,56%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Filipi, Zoran",
AUE,8220,1,Autonomy: Mobility/Mani,77%,15%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Krovi, Venkat",
,,,,,,,,,,,,,,,,Narayan,
AUE,8260,1,Vehicle Diagnostics,29%,43%,0%,0%,0%,0%,0%,29%,0%,0%,0%,0%,"Pisu, Pierluigi",
AUE,8270,1,Auto Cntrl Sys Des,75%,19%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Ayalew, Beshah",
AUE,8330,30,Auto Manuf Proc Devl,65%,27%,5%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Mears, Michael L",
AUE,8350,100,Automotive Electronics Int,95%,3%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jia, Yunyi",
AUE,8570,1,Light-Weight Automotive,48%,45%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Schmueser, David",
,,,,,,,,,,,,,,,,William,
AUE,8580,40,Advanced Vehicle Struct D,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmueser, David",
,,,,,,,,,,,,,,,,William,
AUE,8690,1,Qual Assur Automotiv Man,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kivett, Dee Ann",
,,,,,,,,,,,,,,,,Wood,
AUE,8700,1,Automotive Business Conc,73%,22%,4%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Brooks, Johnell O",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 14 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AUE,8810,3,Automotive Systems Overv,45%,46%,7%,0%,2%,0%,0%,1%,0%,0%,0%,0%,"Paredis, Christiaan",
,,,,,,,,,,,,,,,,Jos Jan,
AUE,8930,300,Computing & Sim. for Auto,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Li, Bing",
AUE,8930,453,Auto Appl Laser Additive,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liu, Shunyu",
AUE,9910,14,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Pilla, Srikanth",
AUE,9910,18,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rai, Rahul",
AUE,9910,21,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Lawler, Benjamin",
,,,,,,,,,,,,,,,,John,
AVS,1000,1,Orientation to AVS,83%,10%,3%,2%,1%,0%,0%,1%,0%,0%,0%,0%,"Vernon, Kristine Lang",
AVS,1500,1,Intro Animal Science,26%,24%,21%,13%,7%,0%,0%,10%,0%,0%,0%,0%,"Bertrand, Joseph",
,,,,,,,,,,,,,,,,Keith,
AVS,1500,2,Intro Animal Science,10%,10%,17%,17%,10%,0%,0%,34%,0%,0%,0%,0%,"Bertrand, Joseph",
,,,,,,,,,,,,,,,,Keith,
AVS,1510,1,Intro Ani Sci Lab,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,1510,2,Intro Ani Sci Lab,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,1510,3,Intro Ani Sci Lab,67%,29%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,1510,5,Intro Ani Sci Lab,48%,48%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,1510,6,Intro Ani Sci Lab,26%,65%,0%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,1510,7,Intro Ani Sci Lab,29%,50%,4%,0%,4%,0%,0%,13%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,1510,8,Intro Ani Sci Lab,29%,57%,5%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 15 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
AVS,1510,9,Intro Ani Sci Lab,35%,48%,9%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,2010,1,Poultry Techniques,55%,25%,10%,5%,5%,0%,0%,0%,0%,0%,0%,0%,"Arguelles-Ramos,",
,,,,,,,,,,,,,,,,Mireille,
AVS,2040,1,Horse Care Techniques,58%,26%,5%,5%,0%,0%,0%,0%,5%,0%,0%,0%,"Sinclair, Chelsea",
,,,,,,,,,,,,,,,,Drumwright,
AVS,2040,2,Horse Care Techniques,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sinclair, Chelsea",
,,,,,,,,,,,,,,,,Drumwright,
AVS,3010,1,Anat & Phys Dom Ani,42%,48%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3010,400,Anat & Phys Dom Ani,40%,43%,14%,0%,0%,0%,0%,0%,3%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3020,1,Livestk Sel Eval I,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Richelle",
,,,,,,,,,,,,,,,,Lorraine,
AVS,3100,1,Animal Health,76%,12%,6%,2%,2%,0%,0%,2%,2%,0%,0%,0%,"Strickland, James",
,,,,,,,,,,,,,,,,Robert,
AVS,3600,1,Internship,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rosenkrans, Charles",
,,,,,,,,,,,,,,,,Frederick,
AVS,3700,1,Principles of Animal Nutriti,68%,21%,7%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Strickland, James",
,,,,,,,,,,,,,,,,Robert,
AVS,3750,1,Applied Animal Nutrition,22%,22%,44%,6%,0%,0%,0%,6%,0%,0%,0%,0%,"Lascano, Gustavo",
,,,,,,,,,,,,,,,,Jose,
AVS,4090,1,Companion Animal Nutriti,50%,31%,13%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Arguelles-Ramos,",
,,,,,,,,,,,,,,,,Mireille,
AVS,4100,1,Domestic Ani Behav,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ali, Ahmed Badr",
,,,,,,,,,,,,,,,,Abdelwahab,
AVS,4110,1,Animal Growth and Develo,71%,17%,0%,4%,2%,0%,0%,2%,4%,0%,0%,0%,"Duckett, Susan Kay",
AVS,4150,1,Contemporary Issues in AV,71%,24%,2%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Sinclair, Chelsea",
,,,,,,,,,,,,,,,,Drumwright,
AVS,4160,1,Equine Exercise Phys,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Vernon, Kristine Lang",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 16 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
